"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker (Hon. Norman Makin) took the chair at 11 a.m., and offered prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","2","WATKINS, David","KX9","N/A","N/A","N/A","482","Has the Prime Minister read the following cable message from London regarding the cruisers constructed to the order of the Bruce-Page Government : -","AUSTRALIAN CRUISERS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","WATKINS, David","KX9","N/A","N/A","N/A","482","They constitute a hybrid type born of political expediency. They have been tried and found wanting and condemned by the highest naval opinion. They reproduced on an exaggerated scale all the defects of our early battle cruisers, three nf which blew up at Jutland under the fire of lighter armed ships.","AUSTRALIAN CRUISERS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/quote/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","4","WATKINS, David","KX9","N/A","N/A","N/A","482","Will the right honorable gentleman cause these allegations to be investigated.?","AUSTRALIAN CRUISERS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","6","SCULLIN, James Henry","F4Q","N/A","ALP","N/A","482","Similar opinions have been expressed on several occasions, and thu Defence Department is investigating the matter.","AUSTRALIAN CRUISERS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","GABB, Joel","K0A","N/A","N/A","N/A","482","Has the Minister for Home Affairs seen the report of the statement made by theRev. Stanley Jarvis at the Methodist Conference held in the Adelaide Exhibition Building on the 3rd March in the course of which the reverend gentleman said -","CARE OF ABORIGINES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","9","GABB, Joel","K0A","N/A","N/A","N/A","482","The tragedy of Northern Australia was the increasing number of half-castes. Their young children were collected by the. sub-protectors who were police officials and placed in the Darwin institutional home which was merely a three-roomed house on half an acre of land. Sixty children were herded there. For years Federal Ministers had promised a new and better home, but the scheme was still pigeonholed.","CARE OF ABORIGINES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/quote/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","10","GABB, Joel","K0A","N/A","N/A","N/A","482","As the boast of the Labour party has always been that the welfare of humanity is the first object of its policy, will the Minister take steps to ensure that sixty half-caste children are no longer herded in three rooms?","CARE OF ABORIGINES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","12","BLAKELEY, Arthur","JPV","N/A","N/A","N/A","482","Since I took over control of the Northern Territory and the care of the aborigines, the Government has made generous provision for the welfare of full-blooded and half-caste natives. Large areas have been made available to them as reserves, and ordinances have been promulgated for their protection. I recognize that much more can be done for half-castes. A home is already provided for them at Alice Springs, and as soon as funds are available a similar institution will be established at Darwin.","CARE OF ABORIGINES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","14","GABB, Joel","K0A","N/A","N/A","N/A","482","Is the Minister for Trade and Customs yet able to announce his decision following his conference in this building on Wednesday last with grape-growers and wine-makers in regard to the price of grapes? If not, when does he expect to be able to do so?","WINE INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
