"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, 16 February 2021","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 12:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","0","2","N/A","N/A","N/A","N/A","N/A","N/A"," I have received a message from the Senate informing the House that Senator Siewert is to be discharged from the Joint Standing Committee on Northern Australia on 19 February 2021 and is to be reappointed to the committee on 20 February 2021, and that Senator Thorpe is to be appointed a member of the committee on 19 February 2021 and is to be discharged on 20 February 2021.  ","Northern Australia Committee","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.1/subdebate.2/speech/talk.text/body/p","The SPEAKER ","(12:02):"
"0","0","0","1","1","0","4","N/A","N/A","N/A","N/A","N/A","N/A"," I rise to speak on this bill, the Clean Energy Finance Corporation Amendment (Grid Reliability Fund) Bill 2020. The Clean Energy Finance Corporation is a terrific legacy of the Gillard Labor government. The CEFC is known globally as one of the most successful and welldesigned clean energy banks and as a world standard in renewable energy investment. The CEFC was established by Labor in 2012 with an initial investment of $10 billion to support renewable technologies and energy efficiency investments. This investment has shown to be sound, and the returns on investments in renewable energy are ever increasing as time goes on. Since this establishment, the CEFC has supported over 18,000 projects, leveraging more than $27 billion in private investment and deploying $6 billion of their own funds into clean energy. This is paying dividends already not only returning $718 million to taxpayers, showing the strong investment model of the CEFC, but also accounting for one million tonnes of CO2 abatement annually. The CEFC has been a resounding success. Their work shows that when a government invests in renewables it sees significant returns, sound economic returns, as well as a reduction in emissions. It is a vital piece of climate change infrastructure necessary to reach our global emissions targets.  But, wait. Of course the Morrison government wont commit to proper targets beyond their pathetic 2030 goal and theyre a little bit shifty on the net zero by 2050. Who could be surprised with climate change deniers lining their ranks and an energies and emissions minister who hasnt really overseen proper emissions reduction and who seems more interested in attacking mayors with fraudulent documents than in his own portfolio? Who could be surprised that we now find the CEFC and its great work being put under threat by the Morrison government? This is the same coalition government that introduced legislation to abolish the CEFC once in 2013 and then again in 2014. This is the same coalition government who, under the leadership of Tony Abbott, sought to prevent the CEFC from investing in wind and rooftop solar for Petes sake! Oh yes, this government has good form in attacking the CEFC and today its continuing its attacks. This legislation effectively changes the remit of the CEFC from investing in financiallyviable, clean sources of energy to a slush fund for the ministers pet projects. The whole point of the CEFC is to fund emerging technologies that will help reduce emissions and not to fund existing modes of energy production that are not renewable, that are high emitting and that quite frankly dont need taxpayer dollars being diverted to them from clean energy funds. It undermines the integrity of the investment remit of the CEFC, allowing investments in projects which dont stack up economically and dont stack up environmentally, and it allows the scandalridden minister Angus Taylor to oversee the investments of the CEFC. Needless to say, we wont be supporting this bill in its current form. We have, in good faith, proposed amendments, but if the government refuses to accept these amendments, which I note are entirely sensible, we will vote against this bill. Our amendments do what we on this side have always done: they safeguard the CEFC against the attacks of the coalition. The CEFC should not be beholden to a minister known for putting fossil fuels on the taxpayer expense account and who has a litany of scandals involving his business and other dealings, and the CEFC should not have its independence and the integrity of its investments compromised by a government which simply doesnt believe in the value of clean, renewable energy. The CEFCs role has never been more vital than it is now. We, on this side of the House, understand we are living in a climate emergency. We know that time is running out. To properly address climate change and to avoid the worst of its impacts, we need rapid investment in clean energy. We need to rewire our energy grid to one that can easily distribute maximum levels of renewabledriven power and we need a policy work that encourages private investment. This is what the CEFC does best—it seeks out the projects which will provide the best bang for buck with respect to our emissions and sound economic returns, and it gets on with the job. The CEFC, of course, has the ability to invest in projects itself and, importantly, it acts on expert advice with science at front of mind. As we find time and time again, when it comes to renewables and energy production more broadly, when you follow the expert advice and when you follow the science, the economic benefits follow. We, on this side of the House, know that investment in renewable energy means job creation and a massive economic boost. We know that Australia, blessed with an abundance of sun and wind and technological knowhow, has the potential to become a renewable energy superpower. But, without the political will from successive coalition governments, Australia is running out of time. Weve now seen the election of the Biden administration in the US. President Biden approached the election with a clear plan to shift the American economy to a renewable energy footing. He approached the election with a commitment to net zero emissions by 2050 and to recommit America to the Paris Agreement, both of which have now been enshrined in executive orders. Not only is his win in the US a sign that public will is firmly behind climate action but it is also a clear sign that the Morrison government is allowing Australia to fall behind globally. Governments around the world have committed to net zero emissions by 2050. Even big business in Australia have committed to net zero by 2050, because they know its in everyones interests and its in their profitabilitys interests. Even Woolworths have committed to being carbon positive, and their CEO said categorically that their customers expected it. They have a lot of customers. He also said that goals matter; targets matter. They on that side scream that Labor has not set a 2030 target. I love how they think that they are somehow the opposition, that they are not actually in government. They are obsessed with Labor and our policies as if we were in government. If it werent so serious, it would be hilarious. We will have our targets ready to go when weve seen the actual details of the mess theyre going to leave behind when we are closer to an election. We know and, more importantly, they know that the public is behind renewable energy, just like those hundreds of thousands of Woolworths customers who undoubtedly influenced that companys decision to go carbon neutral and even aim to be carbon negative. Australians know that climate change is real, that it is an existential threat and that we need to act now. But this government refuses to accept the science, because of a few dinosaurs sitting on its back benches who, quite frankly, are prepared to throw the workers in threatened industries under a bus, without a plan for diversifying those communities and guaranteeing good, decent, solid jobs. This is because their beloved market forces, affected by the likes of Woolies and BHP are—lets face it—doing the heavy lifting of climate change but have no responsibility to look after any affected workers. This is the governments responsibility, because increasingly, as countries like the US commit to ambitious targets and climate action, agreements and trade will be conducted between countries with likeminded climate ambitions. Countries that are doing their bit to tackle climate change and reduce emissions wont want to trade with countries who arent pulling their weight, or will apply hefty penalties when they do trade. As the rest of the world commits to this kind of action, the spotlight is slowly being turned directly towards Australia. The Morrison governments failure to commit to real, genuine climate action has become an embarrassment for our country on the world stage. So I find myself asking the question my community have asked me a million times: what else does the Morrison government need to hear to understand the value of good climate action? We know that investments in renewables are paying dividends to the CEFC, the government and the economy, and that theyre creating thousands of good blue collar, whitecollar and multicoloured jobs. We know that our country isnt doing our fair share globally and that the election of the Biden administration means Australia is increasingly isolated in refusing to act on climate change. We know that the longer we wait to invest in renewables, the greater the risks with respect to our global standing and trade relations and the greater the risk will be to our health, our economy, our environment, our communities and our jobs. The writings on the wall, and it has been for years. And still the Morrison government want to take a wrecking ball to the CEFC and the little funding there is, stripping it away from renewables and handing it over to fossil fuel companies. They cant see the writing on the wall about where the future is heading, written there by their buddies in big business and even big global economies. This government is derelict in its duties, because it will leave workers stranded and communities with little future. The CEFC has a proven track record of sound, reliable investment in renewables, and I dont think anyone can argue that the same can be said for the minister. We need a strong, properly funded, independent CEFC, led by the experts, to invest in the clean energy technologies of the future, ensuring jobs and stability for workers and their communities and setting Australia up to be a world leader, not a deadbeat follower.  I rise to talk in support of the Clean Energy Finance Corporation Amendment (Grid Reliability Fund) Bill 2020. This bill amends the Clean Energy Finance Corporation Act 2012 to establish the Grid Reliability Fund, which will be a $1 billion fund to expand the role of the Clean Energy Finance Corporation and adjust its investment mandate to include, most importantly, the ability to make investments in lossmaking infrastructure. It will focus on investing in new electricity storage vehicles, reliable new generation of electricity—including gas and hydro projects—new transmission and distribution systems, and also grid stabilisation infrastructure. It expands the lowemission technology definition, which means that things have to be 50 per cent more efficient than existing energy generation. It will also deliver a fund that will be able to be deployed to deliver the Underwriting New Generation Investments program, or UNGI, that was announced before the last election. So far, the Clean Energy Finance Corporation has $8.2 billion invested in projects totalling $27.8 billion, and these investments have delivered an abatement of 220 metric tonnes of CO2 equivalent gases. So that listeners can understand what Im talking about, I just want to mention a few definitions. First of all, the energy grid is the term which makes up the transmission and distribution networks; they are the poles and wires, from the giantlooking massive transmission grids that you see in paddocks, which look like huge robots out in the middle of a paddock, through to the distribution networks, which are the poles and wires going down your street. The transmission networks send things at an incredibly high voltage, above 300,000 volts of alternating current. There are 13 distribution networks fed by five transmission networks in Australia; most of them are in Queensland, New South Wales, ACT, Victoria, South Australia and Tasmania. That cluster of networks is the National Electricity Market. There are crossborder interconnectors like giant extension cords. In the Northern Territory they have three separate grids that are not connected: the Darwin to Katherine, the Alice Springs and Tennant Creek. Western Australia has two grids, the South West Interconnected System and the North West Interconnected System. There has been huge investment in renewable energy generators. Its mind boggling, in fact. Last year, 6.3 gigawatts of renewable energy capacity was added to the grid, and in 2018 it was 5.1 gigawatts of energy—$30 billion in all since 2017. This is 10 times faster than Europe, China, Japan or the US, yet we get criticised because were not investing enough. It is an absolute fallacy that is repeated ad nauseam by the members on the other side. We are doing more than Europe, China, or the US, at a 10timesfaster rate. It sounds great, I agree. People want us to invest in renewable energy, but its installed capacity that you are quoting when you mention these figures. The grid and the electricity system that comes out of your power points isnt necessarily the installed capacity. What is available for the grid is the installed capacity multiplied by what is called the capacity factor—that is, what the actual generator, on average, can supply over a year. In Australia we have some of the best renewable assets, namely wind and plenty of sun. We have hot, long summers. But, even allowing for that, renewable generators are still limited by nature: by night and day, twilight, dusk, overcast days and rainy days. Between December and January, in my neck of the woods, on the North Coast of New South Wales, we had about 500 millimetres of rain. It rained day after day after day. Theres the wet season in the tropics. There are months of the year when the wind doesnt blow nearly as much. Often during hot summer periods there is very little wind. So the wind energy generators might have installed capacities that sound absolutely massive, but its the capacity factor that defines what is available. As a rough measure, the capacity factor for wind is 30 per cent. For solar it is 20 to 22 per cent because we have such good sunny periods. When you have a power station—whether it is nuclear, gas or coal fired—you get 95 per cent capacity. So when you say that we have 5.1 or 6.3 gigawatts of renewable capacity, we dont necessarily get that day in, day out. Renewables investment, by its very nature, is variable and intermittent. It requires expensive investments to integrate with the existing system the variable surges of electricity that are generated. Any electricity system, including Australias, has to run at a very finely tuned voltage and frequency. And because thats coming from synchronous generators in the power stations, that establishes whats called inertia. When you have power running in on a sunny day or a windy day, and all the turbines fire up, the voltage in the frequency can break the system; you can blow a fuse. Take what happened in the South Australian blackout. The electricity generated in that storm was so great that basically the fuse blew and they had a blackout. And they had no blackstart capability or any underlying baseload energy generator. The interconnector was down. Other areas of the distribution network also blew down, it was such a big storm. That is something we need to remind ourselves of with all these investments. The Grid Reliability Fund will allow us to invest in gridscale batteries and other expensive bits of equipment called synchronous condensers, which try to mimic that inertia and that synchronous signal that is coming through when you have electricity coming out from the central generating source. It also looks to support investment in new transmission grids. There is one between New South Wales and South Australia, the Hume link. There is the QueenslandNew South Wales interconnector. It also looks to invest in new pumped hydro facilities, at Baroota in South Australia, at Armidale in New South Wales and at similar sites in Queensland. Where the Underwriting New Generation Investments program identified baseload generators, it recommended a couple of gasfired power stations because the benefit of gasfired power stations is that they can be ramped up quickly. There was also underwriting of the Vales Point upgrade, which is an old generator that was getting additional efficiencies added. But unfortunately, due to announcements from the New South Wales government, thats no longer feasible. I would just like to explain in a bit more detail the issue of installed capacity versus what actually becomes available to consumers, whether it is industry or individuals. In the last couple of years four gigawatts of baseload power, or power coming from power stations, has been retired from the grid. Weve heard of those massive new installations—5.1 and 6.3 gigawatts—but that doesnt mean were in net positive territory; if you multiply those capacity factors, you come up way short. One has to understand that, in periods when the weather is not favourable, the renewable generators might only produce four per cent or even less. So there is a glaring deficiency in the way people are thinking about this transition. I have great concerns that people think that an investment in a wind farm or a massive solar farm is going to be exactly the same; its just that its coming from a clean source. Unless we have a replacement for our retiring baseload power stations, it wont just be when theres not enough at the peak that we get the shortages and the blackouts or brownouts that weve had over hot summers; well be getting them every day, because there wont be the stuff at the bottom. Thats the really important takehome message. Even our Snowy 2.0, which will deliver 2,000 megawatt hours of dispatchable electricity, will only do so for 175 hours. It can store the equivalent of 3½ gigawatt hours of storage, but, given the capacity factor is only 17 per cent, it isnt going to deliver everything that we think it will. In fact, the gas power plants that are mooted to be built would be peaking power plants that come on when theres a shortage at the end. But we need to have the baseload. If you make the cake analogy, in New South Wales we have a cake of energy that is never less than about 7,000 megawatts of power pumping through the wires. We have peaks above that that go up to 12,000 or maybe 13,000 megawatt hours when demand is high. But, if you dont have that baseload energy available and ready to fire, you will have a major deficiency. We have had great trouble building dams in Australia. A lot of these plans revolve around building new dams and using pumped hydro. But, when you look at the physics of it, the amount of energy generated from the water running down is less than the amount of energy required to pump the water back up so it can run down. With gas peaking plants and Snowy Hydro, there is an arbitrage in their economic model. They can turn a profit because they provide energy when theres a shortage. They play in that market when they might be getting $216 for their unit of energy, as opposed to the $30, $40 or $50 that is frequently the case. Because were in the situation we are in, where weve had these energy market rules, there has been a transition happening and we do need to put new things in place; otherwise we will have shortages more quickly than expected. But I just caution everyone: do not think that the transition is going to be an equivalent transition. It will be much more expensive and much more unreliable—hence the need to invest in all these extra grid integration technologies. I might add that the big inverters that convert the direct current electricity that comes out of a solar generator, either on your house or on a mega solar farm, consume energy, and then inverting it at the other end also consumes energy. We have this fund to invest in batteries. There are massive gridsize batteries which are essentially like the Hornsdale one in South Australia. I have looked on the net, and its the biggest grid style battery that I can find in the world. Its been upgraded above its initial 200 megawatts to something like 240 megawatts, and it has a critical role to play when youre switching from a solar farm or a wind farm to a gas or coalfired power station to keep that frequency and voltage at a very fine level so that the fuses dont blow and the whole system doesnt black out. But people shouldnt think that it will be able to supply energy overnight when there is no solar power and wind blowing, because in South Australia, if they had another blackout, the new Hornsdale bank of batteries could run the grid in South Australia for only four minutes. In my electorate, I have hundreds of people who work at the Tomago aluminium smelter. If that same battery at Hornsdale were hooked up to Tomago, it would run it for 12 minutes. So we need to keep it in perspective. (Time expired)  Its pretty clear that sensible debate in this chamber, outside this chamber, in the US and around the rest of the world has moved beyond whether or not we should be increasing investment in renewable energy. Its moved on to how we best support the continuing evolution of lowemissions technologies for energy generation. The Clean Energy Finance Corporation Amendment (Grid Reliability Fund) Bill 2020 could have been a real opportunity to finesse what the Clean Energy Finance Corporation is already doing really well, but it isnt an opportunity to do that. Unless there are amendments to this bill, we will not be supporting it. I want to take you back about a decade, when the shockingly sensible idea of finding a way to reduce the cost of capital for important investments that benefit the country led to Labor establishing the Clean Energy Finance Corporation in 2012. The CEFC provided $10 billion of funding to support new and emerging renewable technologies and projects designed to reduce emissions. The projects it invested in have also, over those years, created jobs. It wasnt done with true bipartisanship then or now, and the Clean Energy Finance Corporation has been attacked on multiple occasions by this government. Along with attempts to abolish it, there have been continued attacks to undermine its role and dilute its purpose. We will not support legislation that continues to do that. We established the CEFC, and on this side we have consistently protected the integrity of it as a renewable energy financing body. The CEFC has a proven track record of leveraging private investment. It isnt just doling out taxpayer funds; it works together with private funds and has helped drive more than $27 billion in additional private sector investments and return more than $718 million to taxpayers since its creation. By that measure, its been an enormous success. Even the Prime Minister, in 2019, was quoted in The Australian as saying the CEFC is the worlds most successful green bank. I dont think theres any dispute about that. However, government has consistently tried to take the CEFC away from its original purpose. Prime Minister Tony Abbott, in 2015, said it was no secret he wanted the finance corporation to be abolished. There was the attempt to stop the corporation from investing in wind or rooftop solar. Now theyre trying to expand it into areas that it shouldnt be investing in. Those opposite have also tried to limit the ability of the CEFC to support new technology deployment. This bill continues the attempt to weaken the brief for the corporation. Thats been criticised by energy experts who say it needs to be an independent body, it needs to have a lowemissions remit, it needs to be able to support economically viable projects and it needs to avoid investing in fossil fuels. We support those principles. They make sense. Our amendments make sure that those principles are maintained. Whether this bill will pass with our support is in the governments hands. They can accept our amendments or not. There are some things we do support in this legislation, and one of those is giving the CEFC an expanded role to upgrade the electricity network so it better copes with renewables. In fact, anyone listening to opposition leader Anthony Albaneses budget reply last year will recall our rewiring the nation policy to drag the electricity grid into the 21st century with greater connectivity for renewably sourced energy. We agree with the need to invest in transmission, storage and reliability assets of the network. These are small steps contained in this bill towards our own policy to invest $20 billion to rebuild and modernise the antiquated electricity transmission system. Before I move to the concerns we have with this bill, I want to share the findings of a UK study, released this week, that highlights the importance of continuing and encouraging investment in wind and solar projects. The study shows what one of Australias best bets is, when it comes to reducing emissions, and is from research by the UK Department for Business, Energy and Industrial Strategy. It shows that the UK has seen a massive 66 per cent drop in emissions between 1990 and 2019 but an eight per cent drop in emissions between 2018 and 19. This was just from the energy sector. It shows that with our existing technologies and the sensible rollout of them you can make a significant difference. Those time periods directly correlate with the uptake of solar and renewable wind projects in the UK, and the volume of emissions is set to fall even further as they move forward. I think whats so significant for us is the bounty we have in wind and solar, and those sorts of renewable projects continue to provide us with huge opportunities. They are some of the many things, in terms of renewable energy, that we would like to continue to see the CEFC invest in. I move now to the things we object to in this bill. It is an attempt to make some of the biggest changes to the CEFC since its establishment. One of the key ones is to undermine the independence of the corporation, and this legislation gives unprecedented powers to the minister. We designed a body that had independence from government in its decisionmaking, to be at arms length, so it didnt make shortterm, politically motivated decisions about where investments went. I am stunned that those opposite wouldnt support that principle of good investments based on the best advice and from an investment perspective rather than a political perspective. It staggers me that they want to see additional political interference in something like this fund. The changes being put forward today allow the minister to determine whether an investment is eligible for Clean Energy Finance Corporation support or not. The change doesnt appear to be driven by a problem; it creates a problem. I want to say, very clearly, I would have a problem with this change to the legislation no matter who was in government, no matter who the minister of the day was. Its a completely unnecessary change. But I have an even greater issue with this government and this particular minister giving himself these additional powers. This government has not committed to zero emissions by 2050. This minister has stated he has a lack of enthusiasm for wind and solar and renewables. More than that, as a direct result of the Morrison governments chaotic and continuing energy policy failures under this minister, investment in new largescale renewable energy has collapsed. Yet heres a minister who wants us to give him more power to control where investments are made. New figures from the Clean Energy Council show that just three new projects have reached financial close in the last quarter. Thats the lowest quarterly investment, in dollar terms, since the index was started in 2017. Investments more than 50 per cent below the quarterly average for the 2019 calendar year. Investment and jobs in renewable energy should be soaring in Australia, not only to bring power prices down but to grow the jobs in energy intensive manufacturing and other sectors. We have an opportunity there. Instead, UTS and the Clean Energy Council project 11,000 renewable energy jobs will be lost in the next two years under this governments energy policy vacuum. Thats just when our focus should be on creating jobs. So, no, I dont trust the minister with powers to override the CEFC decisions, and thats not even touching on the Clover Moore letter and subsequent investigation nor grasslands nor watergate affairs that the ministers failed to be accountable for. There are senior business people on the Clean Energy Finance Corporation board, and they dont need ministerial direction from any minister. We will try and amend that change that government wants to make. The second issue we have is around the attempt to define lowemissions technology to include gas. Right now there is no prohibition on the corporation funding projects related to gas, but gas simply doesnt meet the emissions standards that are required. You cannot call gas a lowemissions technology. That doesnt mean it isnt important to the Australian economy, as part of the mix. It will have a role for years to come in firming up the grid, particularly the small, quick, fireup units that help stabilise supply in times of high demand. These are the socalled peaking plants, which are quick to fire up and quick to turn off. There is no question that gas has a really important role, but the question is: should the CEFC be providing a public subsidy for it? We say no. We say that, if gas were a lowemissions technology, the government wouldnt need to put this amendment in and gas would pass the existing test for CEFC investments. It doesnt meet the test of being lowemissions technology, just because it isnt. We think the CEFC should remain as it was intended to be: a renewables and decarbonisation funding tool. Thats its purpose. The third concern that we have about this bill is around the removal of the requirement that the investments made by the corporation make, or set out to make, a positive return. This is another one Im just staggered by. Those opposite pride themselves on being the good economic managers—and hasnt that come into question!—and all the things they claim they stand for, yet theyre happy to change legislation so that an investment using taxpayer money does not need to deliver a return. Im just staggered that that is being considered. You wonder why they would do that. As I said earlier, the Prime Minister himself has referred to the CEFC as the worlds most successful green bank. That is due not only to the jobs its created and the investments its leveraged from the private sector but also to its return to government. The returns its made to government help make it one of the best decisions that this parliament has made. The question that has not been answered by anyone opposite is whether they want the CEFC to make investments that dont provide a positive return. Is that the purpose of this—to specifically set out to do that? If so, my question to them is: why would that be a purpose? As I have said, there is no question that the Clean Energy Finance Corporation has played a really big role already. In spite of the attacks by Liberal governments to abolish it, undermine it and divert it from its course, it has still helped this country with investment in renewables. It needs to be allowed to continue to help Australia, and it needs to be there so that we can leverage investment from the private sector and make the most of the opportunity we are given—the opportunity of sun, wind and open spaces. We have an opportunity to be a world leader in renewable energy, rather than just sitting back, watching the rest of the world gallop on ahead of us and going, Maybe we should have done that. Our opportunity is now. We are fast running out of time, and the Clean Energy Finance Corporation provides a terrific vehicle for us to invest. Rather than the bill we have before us today, it would have been good to see those opposite amending a piece of legislation that is already creating jobs, allowing it to create even more jobs, jobs that will last into the future.  Before I start my comments on the Clean Energy Finance Corporation (Grid Reliability Fund) Bill 2020, Id like to comment on some of the member for Macquaries comparisons with the UK. And it is good that the member for Macquarie considers what is happening in other countries and compares herself with them. However, if you want to compare us with the UK, they are a nation that get 20 per cent of their electricity from nuclear power. If the member for Macquarie wants to stand up and praise the UKs electricity policy, is she in favour of nuclear power? Is she in favour, and are those on the other side of the chamber in favour, of having something like 20 per cent of our electricity in this nation generated from nuclear power like it is in the UK? Unless you are going to stand up and say that is what you want, any comparison with the United Kingdom is irrelevant. You also need to understand that the United Kingdom have an undersea cable across the channel to Frances nuclear power. So when the sun doesnt shine, the wind doesnt blow and the Thames freezes over, as it did last week for the first time in 60 years, you have no intermittent generation from those renewable sources. England has an extension cord to the French nuclear power stations—something that we dont have. Getting back to my comments on this particular bill, its called the grid reliability fund bill. The problem: why do we need extra dollars for grid reliability? Over a decade ago we had one of the lowest cost and most reliable grids of anywhere in the world. We used that beautiful black coal seam that runs down our eastern seaboard, close to our population centres, to generate the majority of our electricity. We had the Snowy Hydro project to come in during peak periods with hydroelectricity. We had our gas peakers. That gave our eastern seaboard the most efficient, most reliable and some of the lowest cost electricity anywhere in the world, but then people knew better. All the experts knew better. We could bring in all this intermittent generation, and it wouldnt cause any problem they told us. We see the confusion in this policy debate by a recent statement by the member for McMahon who, I understand, has been punted from the health portfolio after being punted as the shadow Treasurer before the last election. Now, after failing in all those other portfolios, hes been given the energy portfolio. He recently said, Renewable energy can create thousands of jobs. Hes partly correct, because were creating thousands of jobs in China. Our subsidies for the year ending June 2019—and Dr Alan Moran has detailed them—are: the largescale renewable energy target was $1.4 billion; the smallscale energy target, which is the rooftop scheme, was $1.68 billion; $951 million for state regulatory support; federal fiscal support was another $2.4 billion as well as state fiscal support. The total of subsidies for the year ending June 2019 was $6.913 billion. Who has been the biggest beneficiary of this job creation? It has been the workers of China. If we go through the data, we have something like imports from China in solar panels alone approaching $2 billion a year. So we pack up shipping containers of cash and send them off to China which we exchange for solar panels. The data from 2019: 80 per cent of the imported solar panels into this country came from China. Over the last six years, it is something like $10 billion that has been sent out of this country to buy solar panels from China. These people talk about creating jobs. Im sure, in Guangzhou province, they are very happy about all the jobs that were creating for them because of these policies. Also there is great confusion on the other side of this chamber. Our electricity sector, our electricity generation, is not a job creation scheme. The entire purpose of our electricity generation is to do it as efficiently and at the lowest cost as you possibly can, so industry can take that lowcost electricity and have a competitive advantage to actually produce real wealth for this nation. That is how you create jobs. You create jobs by lowering the cost of electricity to consumers so they have more money to spend in other sectors of the economy. The idea that you would use your electricity sector as a job creation scheme would head us towards an economic disaster in this country. Weve got to have real jobs that are internationally competitive, and that is where industries need lowcost energy. I hear from some that, Wind and solar are cheaper than coal, so the more wind and solar we put into the grid the cheaper electricity becomes. They will argue that. But to make a comment comparing the cost of intermittent generation with baseload generation is like comparing apples with oranges. You are not comparing likeforlike products. They are not 100 per cent being substituted one for the other. If you are going to do that, youve got to build in the costs of your intermittent generation, your wind and solar. Firstly, there are the additional transmission costs. Billions of dollars in additional transmission lines need to be built and youve got to include that cost. Secondly, youve got to include the cost to back it up, and thats not just for five minutes or 10 minutes. Youve got to include the cost to back up your intermittent, weatherdependent generation in the worst possible circumstances and the worst possible weather events that you can have. You may have several days in a row of overcast weather where your solar panels are working at very low capacity and, of course, with nothing at night. You may have several days where your wind gets very low capacity, in the single digits. That is what you have to back it up for. Ill give you some idea of what sorts of numbers you would need. It was good to hear Dr Gillespie, the member for Lyne, talk about the need for big batteries. If we just replaced the Liddell coalfired power station with some intermittent stuff and some big batteries, lets just do some numbers on that. We have the worlds largest big battery over there in South Australia. Its about 120 megawatt hours. So it dribbles—and dribbles is the right word—about 30 megawatts into the grid per hour. But it can only do that for four hours and then it goes flat. Then you have to have excess generation of electricity to recharge it again. How many of these worlds biggest batteries would you need to replace the Liddell coalfired power station for just one 24hour period? Lets do the sums. Liddells actually a 2,000megawatt power station, but with its age it is rated down to 1,680 megawatts. Over a day, running at full steam for 24 hours, that is 40,320megawatt hours. Again I ask members on the other side to try and learn the difference between megawatts and megawatt hours so theyre not confusing and misleading the Australian public. We know the worlds largest battery can do 30 megawatts for four hours, so it would need 56 of the worlds largest batteries just to replace Liddell for four hours only. To replace it for 24 hours, you would need 336 of the worlds largest batteries that they have over there in South Australia. Thats just for 24 hours. That is not enough for the worst circumstances of weather. Anyone that stands up in any parliament and says we can replace our coalfired generators with big batteries should go and do the maths, because they have no idea what they are talking about. The other issue that we have when we come to this debate is that every single thing we seem to do in this policy space gives an advantage to the Communist Party of China. I said that about $10 billion of wealth has been transferred out of this country to import solar panels from China over the last five to six years. Youve even got what I consider to be misleading and deceptive conduct. Theres a group out there called Canadian Solar. If I went and bought solar panels from a company called Canadian Solar I think it would be fair enough to expect that they might just be made in Canada. But, on their own website, this company says, Canadian Solar is a producer of tier 1 panels. Despite their name, any panels you may buy from them in Australia will not be made in Canada. Canadian Solar panels, those from outside North America, will most likely be made in—you guessed it—China. With everything we do in this space, were transferring billions of dollars of our wealth to China. We are putting our own Australian industries at a competitive disadvantage compared to China. When we talk about going down the track of net zero emissions, of making the cost of air travel greater, who are we harming? Our Pacific neighbours. We are damaging the economies of our Pacific neighbours by making the cost of air travel higher when we go down this net zero track. Again, who gets the advantage out of that? If our Pacific regional neighbours are weaker economically, they are more exposed to influence from China. We go to see whats happening in China today. Here we have it. A report from Reuters, only two weeks ago, says, China put 38.4 gigawatts of new coalfired power capacity into operation in 2020. Hang on a minute. Liddell, at full capacity, is two megawatts. The new capacity that China has added in 2020 alone is 38.4 gigawatts of electricity. People say, Oh, yes, but theyre closing other power stations down. The net increase last year in Chinas coalfired power stations was 29.8 gigawatts. Thats more coalfired power stations than we have almost in our entire nation. And thats their increase in just one year! The article goes on. It says, China approved the construction of a further 36.9 gigawatts of coalfired capacity last year, three times more than a year earlier, bringing the total under construction to 88.1 gigawatts. Thats the equivalent of 40 new replacement Liddells. It goes on: It now has 247 gigawatts of coal power under development. Two hundred and fortyseven! Thats more than 100 Liddell power stations at their full capacity. And here we are wanting to close down our coalfired power stations! We want to ship our own Australian coal off to China for the Chinese to use to create wealth and prosperity and jobs in that country. Yet we have so many members of parliament here who are prepared to sell our nation out, to sell our nations sovereignty out, and say, We cant use that same coal. Its okay to ship it to China and let China use it, but we cant use it here. That is a betrayal of our nation. That is a betrayal of your constituents. It is going to destroy jobs and transfer wealth out of this nation to the Communist Party of China. I for one am not going to sit here in this parliament and just allow that to happen without using my voice to say how absurd and how ridiculous and how antiAustralian this policy is—just to chase a few green votes. Shame on you all! Shame on the lot of you! We need to put our nations interests first. When it comes to these nonsense net zero emissions policies, are we going to exempt our military from them? We heard talk in the paper the other day about wanting to develop solarpanelled tanks. Battle tanks are there to protect the nation, to protect the Western alliance. They are not there as part of some green scheme to try and reach net zero. I will leave my comments there, but I call on all members of this parliament to put the interests of this nation first. Dont sell out to the interests of the Greens and the Communist Party of China. The DEPUTY SPEAKER ( Mr Wallace ): I will just remind the member for Hughes that when he says you he is directing his comments to the chair. ","Clean Energy Finance Corporation Amendment (Grid Reliability Fund) Bill 2020","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[1]","Ms KEARNEY (Cooper) ","(12:03):"
