"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","2","DEAKIN, Alfred","009MD","Ballaarat","Protectionist","Prime Min ister","243",". His Excellency the GovernorGeneral having commissioned me to form a Ministry, I communicated with the honorable gentlemen whose names I shall mention, and they accepted the offices attached to their names :  The Honorable Joseph Cook. Minister of State for Defence ; The Right Honorable Sir John For rest, P.C., G.C.M.G. Treasurer ; Senator the Honorable Sir Robert Wallace Best, K.C.M.G. Minister of State for Trade and Customs ; The Honorable Littleton Ernest Groom. Minister of State for External Affairs; The Honorable Patrick McMahon Glynn. AttorneyGeneral ; The Honorable Sir John Quick. PostmasterGeneral ; The Honorable George Warburton Fuller. Minister of State for Home Affairs; Senator the Honorable Edward Davis Millen. Vice President of the Executive Council ; Colonel the Honorable Justin Fox Greenlaw Foxton, C.M.G. Honorary Minister. I shall hold the position of Prime Minister, without portfolio. ","N/A","NEW ADMINISTRATION","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","4","MALONEY, William","KLM","N/A","N/A","N/A","244","I wish to ask the Minister representing the Minister of Trade and Customs if he will consider the advisability of placing on the table of the Library, for the information of honorable members, the papers relating to the importation of dress goods. I understand that his predecessor would have done so had not a change of Government occurred.  ","IMPORTATION OF DRESS GOODS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","6","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","244","I shall ask my honorable colleague if that can be done.  ","IMPORTATION OF DRESS GOODS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","LYNE, William","KIN","N/A","N/A","N/A","244","I wish to ask the new Prime Minister, without portfolio, a question. There have been many rumours, and many contradictions  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","10","BROWN, Joseph","JSM","N/A","ANTISOC","N/A","244","Is this a question ?  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/interjection[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","12","LYNE, William","KIN","N/A","N/A","N/A","244","Yes, and the honorable member will not prevent me from asking it. I wish to know what is the arrangement to which the Prime Minister has pledged the Protectionists who follow him. I ask the question, not only in the interests  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/continue[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","14","SPEAKER, Mr","10000","N/A","N/A","N/A","244","The honorable member may not make a speech.  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/continue[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","16","LYNE, William","KIN","N/A","N/A","N/A","244","I shall not do so.  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/continue[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","18","BROWN, Joseph","JSM","N/A","ANTISOC","N/A","244","Why does he not ask his question ?  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/interjection[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","20","LYNE, William","KIN","N/A","N/A","N/A","244","I shall not be dictated to by the honorable member. I shall ask my question in my own way, which is the proper way. I ask the Prime Minister whether he intends to make a statement, so that the country may know what has been done, and to what his followers are pledged. If he does not intend to make such a statement, will he give to honorable members, if not at once, as soon as possible, a copy of the written agreement between the parties forming the coalition which he now leads, supposing such an agreement to have been made?  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/continue[4]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","22","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","244","When the Government again meets the House, I shall make a statement covering the business to be put before Parliament, and any other matters appearing to call for reference. There will be no difficulty in supplying the honorable member with the information which he desires.  ","POLICY OF THE GOVERNMENT","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","24","DEAKIN, Alfred","009MD","Ballaarat","Protectionist","Prime Minister","244",". I move  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","0","26","N/A","N/A","N/A","N/A","N/A","N/A","That the House, at its rising, adjourn until Wednesday, 23rd instant, at three oclock p.m.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/quote/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","28","FISHER, Andrew","F4N","N/A","N/A","N/A","244","Make the date of reassembling the 1 6th June.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","30","DEAKIN, Alfred","009MD","N/A","N/A","N/A","244","This morning I suggested to my colleagues that, as when the previous Administration which I led was formed, a fortnight had been taken for the preparation of measures, a similar adjournment should be moved for on this occasion ; but it was recalled to my memory that our Administration met Parliament in consequence, under circumstances of great difficulty.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/continue[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","32","WEBSTER, William","KXK","N/A","N/A","N/A","244","The difficulties will be even greater this time.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","34","DEAKIN, Alfred","009MD","N/A","N/A","N/A","244","That may be so. We found the period allowed too short for the proper consideration of the matters requiring to be dealt with to enable Parliament to be put into full possession of its business. Actual experience having thus proved a fortnight insufficient, I think that the House will not consider three weeks too long an adjournment, seeing that the whole of the business of the session, so far as that is possible, has to be taken in hand by the new Ministers, to enable them to present their programme in a prompt and efficient fashion.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/continue[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","36","WATKINS, David","KX9","N/A","N/A","N/A","244","Ministers had all last week to prepare a programme. What about the petition which the honorable member sent to the Fisher Administration, praying for the earlier calling together of Parliament?  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","38","DEAKIN, Alfred","009MD","N/A","N/A","N/A","244","Had our request been complied with, the preliminary matters with which we are now dealing might have been disposed of by this time.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/continue[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","40","BATCHELOR, Egerton","JOC","N/A","N/A","N/A","244","Then the early calling together of Parliament was desired so that the honorable member might obtain office a few weeks sooner?  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","42","ROBERTS, Ernest","KZG","N/A","N/A","N/A","244","The honorable member has made a very unfortunate admission.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","44","DEAKIN, Alfred","009MD","N/A","N/A","N/A","244","Honorable members only partly appreciate my meaning, which refers to ordinary preliminary business; they fail to remember that I am speaking after another event, with their recognition of what has happened. The honorable member for Wide Bay knows why he was: asked to call Parliament together earlier.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/continue[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","46","BATCHELOR, Egerton","JOC","N/A","N/A","N/A","244","He was asked to agree to an earlier reassembling of Parliament at a time when the honorable member was supposed to be a loyal supporter.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection[6]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","48","DEAKIN, Alfred","009MD","N/A","N/A","N/A","245","It is a very simple matter of business a question as between a fortnight and three weeks. A fortnight proved insufficient last time. We suggest that three weeks is not too long this time.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/continue[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","50","FISHER, Andrew","F4N","Wide Bay","ALP","N/A","245",". I desire to intimate that I have the honour to occupy the position of leader of the Opposition. May I offer my congratulations to the members of the Government?  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","52","LYNE, William","KIN","N/A","N/A","N/A","245","Especially the honorable member for Darling Downs.  ","New Administration","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[2]/interjection[1]/talk.start/para","N/A","N/A"
