"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER (Mr Harry Jenkins) took the chair at 2.30 pm and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","2","Albanese, Anthony, MP","R36","Grayndler","ALP","Leader of the House","715","—by leave—I move:  That so much of the standing and sessional orders be suspended as would prevent government business orders of the day being called on immediately. Question agreed to. ","Rearrangement","BUSINESS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Debate resumed from 9 February, on motion by Ms Gillard :","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","That the House:","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/motion/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","(1)extends its deepest sympathies to families and loved ones of those Australians killed in the weekend’s tragic bushfires in Victoria;","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/motion/list/item[1]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","(2)records its deep regret at the human injury, the loss of property and the destruction of communities caused by the weekend’s fires;","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/motion/list/item[2]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","(3)praises the work of emergency services, volunteers and community members in assisting friends and neighbours in this time of need; and","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/motion/list/item[3]/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","(4)acknowledges the profound impact on those communities affected and the role of governments and the Australian community in assisting their recovery and rebuilding.","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/motion/list/item[4]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","4","Rudd, Kevin, MP","83T","Griffith","ALP","Prime Minister","715","—7 February will become etched in our national memory as a day of disaster, of death and of mourning. This nation has been scarred by natural disasters, disasters that remind us of our tenuous hold on this vast and forbidding land: ‘Her beauty and her terror’, as our nation’s poem reminds us, of this ‘wide brown land’. Except that the land is now black, the earth scorched and the people in mourning. Fire holds a great terror for us all. Its power, its speed, its roar, its relentless destruction, its capricious shifts in course, its want of mercy—all personal stories I have heard from its survivors in recent days. And the numbers just mount and mount: so far 173 deaths, more than 500 injured, nearly 1,000 homes destroyed, thousands now homeless, 365,000 hectares burnt, 25 local government authorities affected and entire towns gone.  Our first response as Australians must be, as it has been, to extend the open hand of friendship, empathy and giving. The people of Victoria are not alone in this disaster because the entire nation is with them, and not just the nation but good people across the world—an expression of our common humanity. In the last day or so I have received calls from President Obama, Prime Minister Brown, President Barroso of the European Union, the SecretaryGeneral of the United Nations, the prime ministers of New Zealand and Turkey—our ANZAC brothers. President Obama said that we in Australia should know that the prayers of he, his wife, Michelle, their family, and the American people are with the people of Victoria and the people of Australia today. We have also received messages from others around the world: Andorra, Brazil, China, Cuba, East Timor, France, Indonesia, Ireland, Japan, Mexico, Nauru, Peru, Pakistan, Samoa, Singapore, South Africa, Sri Lanka, Sweden, the Solomons, Thailand and others. Expressions of sympathy have also been accompanied by offers of practical help. France and Japan have made urgent inquiries as to what assistance they might offer. Thailand is proposing a financial donation to the bushfire victims. Indonesia has offered assistance with disaster victim identification. New Zealand has offered a hundred firefighters. Singapore has offered to deploy Super Puma helicopters. The United States Department of the Interior is in discussions with the government of Victoria on the provision of personnel and assistance. We welcome each of these offers of support and these expressions of sympathy from around the world. It is good that they have come. All Victorians and all Australians should know that in this darkest hour they are not alone. Since Saturday night the Australian government has been working closely with the Victorian government in response to this disaster. The Commonwealth disaster plan has been activated. The Australian Defence Force has established a Victorian based joint task force of more than 450 personnel, under the command of Brigadier Michael Arnold, commander of 4 Brigade. The joint task force, which includes fulltime and reserve defence members from Navy, Army and Air Force, has provided tents, stretchers and sleeping bags to accommodate 120 people at the Yea recreation reserve. One hundred and forty soldiers from Puckapunyal are assisting with this task. One hundred and sixty reserve soldiers have been deployed to assist police with search and recovery. The joint task force has also provided 150 portable beds or mattresses to relief centres in the Baw Baw Shire. This is to enable emergency workers with facilities so that they can get enough rest to continue their tireless work. The task force also includes heavy plant, chainsaw sections and logistics support, which have been assigned to the cleanup task. Graders, bulldozers, frontend loaders and their operators have been asked to assist with fire containment measures, reopening of roads and firefighting measures around Yea and elsewhere. Defence Force personnel will help build containment lines around Yea, which is still being seriously threatened with fire. Four communicationsdedicated armoured personnel carriers have been sent to the town to assist Defence Force engineers and to provide an emergency medical capability if required. The ADF has also been asked to provide aerial imaging of affected areas. This will enable the identification of all residences affected by fire. Ninety personnel from the Australian Federal Police have also been deployed to help Victoria Police with the investigation and response to the fires, crisis centre operations and general responsibilities. The AFP team comprises some 16 disaster victim identification specialists, 14 members from the AFP Melbourne office to assist with the National Registration and Inquiry System, and 60 from the International Deployment Group’s Operational Response Group. Minister Macklin and I have both conveyed to the Victoria Police that, if any further ADF personnel or AFP personnel are required, they will of course be made immediately available. That will include any assistance required in the investigation into the causes of these fires. Emergency Management Australia is also providing critical support in coordinating our response across the government and in liaising with the Victorian government agencies. Tony Pearce, DirectorGeneral of Emergency Management Australia, has been providing me and my office with written and verbal briefings about the fire situation throughout each day. The House will be aware that we have made available the Australian government disaster relief payment. This payment is $1,000 per adult and $400 per child for those affected by fires, in order to provide immediate cash help. As honourable members will be aware, people escaping from fires have often arrived simply with the shirts on their backs, if that, and therefore the provision of immediate cash to help get the necessities to get through the next day has been of vital importance. Payments started flowing on Monday. I am advised that, at close of business on 9 February, we had received 2,027 claims, with 427 paid and 1,600 pending. Cash payments were made at Yea, Warragul and Alexandra yesterday. Other relief and recovery that did not have access to banks will have cash available from today. Indeed, a number of banks have agreed to establish facilities at local recovery centres to make cash payments there and then. Five hundred and ninetythree adults and children have been provided with assistance worth $493,400, and authorities are working to provide further assistance as quickly as is humanly possible. The government’s National Disaster Relief and Recovery Arrangements currently apply in 25 local government areas: Alpine, Baw Baw, Cardinia, Corangamite, Greater Bendigo, Hepburn, Horsham, Indigo, Latrobe, Macedon Ranges, Mitchell, Mount Alexander, Murrindindi, Nillumbik, Southern Grampians, Wangaratta, Wellington, West Wimmera, Whittlesea, Yarra Ranges and Lake Mountain Alpine Resort. Today South Gippsland, Greater Dandenong, Casey and Knox were added to the list, and the list continues to grow. NDRRA assistance involves measures to help with those suffering personal hardship and distress assistance: emergency personal hardship grants of $427 per adult, $213 per child and up to a maximum of $1,067 per household, and temporary living and reestablishment grants of up to $8,650. On Sunday the Commonwealth announced a $10 million contribution to an immediate Community Recovery Fund to assist local communities, small businesses and primary producers. We are currently working with the Victorian government on the specific details for the operation of this fund. The Commonwealth has also made a $2 million contribution to the Victorian Bushfire Appeal Fund. I understand it currently has received donations of more than $15 million. I urge all Australians to make a contribution to this appeal, and I thank from the bottom of my heart all of those Australians who have dug deep. It is a great testament to what Australians do at times like this. I announce to the House today that the Victorian government, in partnership with the Commonwealth government, will establish the Victorian Bushfire Reconstruction and Recovery Authority to coordinate bushfire recovery activity across Victoria. The authority will be responsible for coordinating the effort of all local, state and Commonwealth government agencies and the many community organisations involved, aimed at helping communities to recover and to rebuild. The authority will be established under existing state government legislation. The head of the authority will be the outgoing Chief Commissioner of Victoria Police, Christine Nixon, who will be responsible to the Premier. A CEO will be appointed. The Premier will be assisted by a ministerial advisory group. The group will include the Commonwealth’s coordinating minister, Minister Macklin. The head of the authority will chair an interagency task force comprising all relevant state and Commonwealth government agencies and local government representatives. The authority will be supported by a dedicated project team with the specialist skills needed for the reconstruction and recovery task. Community input and consultation will be directed through a community reference group. The Australian government can also announce today further steps to assist the natural disaster affected areas of Victoria and Queensland. The government will provide an additional $5 million for emergency relief for our most recent natural disasters in Victoria and Queensland. This will be provided immediately to church and other nongovernment organisations working in the field—organisations such as Anglicare, the Salvation Army, St Vincent de Paul, UnitingCare and others—to help them provide food and other essential supplies to those affected. For councils in the natural disaster affected areas, the Australian government will allow them the opportunity to reprioritise their projects under the government’s $250 million Regional and Local Community Infrastructure Program to better meet their needs. These councils will be notified of this change in program today. In order to assist fire affected Victorian local governments and flood affected Queensland local governments, I have asked that the payments for the local government financial assistance grants also be accelerated. As a result, the final payment for the 200809 financial year, which is due on 15 May 2009, will be brought forward to 23 February 2009. All Victorian and Queensland councils, including those affected by the current emergency, will receive these advance payments. This will provide fire affected councils with an immediate injection of funds to ensure that recovery can commence immediately. These funds are untied and can be spent on local priorities determined by individual councils. These priorities will vary from council to council depending on the individual circumstances of the council and the impacts of this terrible disaster. For example, Murrindindi Shire Council has lost about one quarter of its houses. This has affected its rates base and consequently its ongoing cash flow. In addition, the Commonwealth Minister for Infrastructure, Transport, Regional Development and Local Government will consult with all affected councils and communities in Victoria and Queensland to determine the immediate and longterm needs of their communities. The government today will also put in place an income support recovery assistance program for individuals who have lost their primary source of income, including small businesses and farmers, as a direct result of the Victorian fires and the floods in Queensland. This assistance will be in the form of an exgratia Newstartlike payment up to the maximum amount of Newstart for a period of 13 weeks, to be extended if necessary. The Australian government through Medicare and Centrelink will also work with the Victorian government to assist individuals to reestablish their identity for those who have lost licences and other proof of identity. When you meet personally the victims of this extraordinary disaster, the desperation is compounded for those who have lost every form of establishing who they are. It is something which, unless you have experienced it, is beyond imagining. It is not just the loss of memories and photos and entire family histories; it is the loss of the certification of who you are and your legal personality. So we will provide the resources necessary through Centrelink and other agencies to assist in the immediate provision of necessary means of identification for people to begin the difficult and long task of establishing anything approaching a normal life. Job seekers in the affected areas of Victoria and Queensland who volunteer to help with the cleanup and recovery efforts or who live in locations where job opportunities have effectively been destroyed will not be asked to look for work for a period. Job seekers who have been personally impacted by the tragedy will also be subject to a waiver of compliance obligation for a period of time. The Australian government will also enter into negotiations with the Victorian and Queensland governments to establish a farming and small business assistance fund. Businesses in affected regions will be able to apply for capital grants to purchase or replace premises, machinery or other capital needs. The Australian government’s $6.4 billion social housing fund, announced as part of the nation building plan recently, will be available to state governments responding to social housing needs in disaster affected areas. The government of Victoria will be able to draw on its estimated $1.5 billion share of the social housing fund to assist families in need as a result of the Victorian bushfires. The government of Queensland will similarly be able to draw on its estimated $1.3 billion share of this fund to meet the needs of those affected by flooding in North Queensland. In dealing with the reconstruction and repair of schools in disaster affected areas, the Australian government will make funds available from the $14.7 billion Building the Education Revolution program. The Victorian government will be able to give priority to construction of school infrastructure in communities affected by bushfires. The Queensland government will also be able to give priority to repairs and upgrades of those schools that have been damaged by flooding in North Queensland. This is the start of dealing with the tragedy that has unfolded in both of the states. The Australian government stands ready to assist, in any other possible way, our fellow Australians in rebuilding their lives. Given the magnitude of this tragedy, we have deliberately made the decision to place no cap on the Commonwealth’s contribution to the recovery and reconstruction effort. This government will be a partner for the long term in the rebuilding of each of the communities. As members of the House will be aware, it is important that all facts concerning this extraordinary natural disaster are made known. The government will provide all assistance we can to the royal commission that has been announced by the Victorian Premier. As the House will be aware, the royal commission will be examining all aspects of the Victorian government’s bushfire strategy and, as the Premier has said, everything will be on the table. We must do all that is possible through this commission so that we properly prepare for the future. We await the deliberations of that commission and its subsequent findings. While the Victorian firestorm has been unleashed on the good people of so many communities in that state, floods have been ravaging towns in the north of our country. As was announced yesterday, the Minister for Small Business, Independent Contractors and the Service Economy, Dr Emerson, has gone to North Queensland to ensure that funds flow quickly to flood victims and to coordinate the Commonwealth’s contribution to the relief effort there. Dr Emerson will be giving all possible support to local staff, who are doing a highly professional job, and ensuring that any necessary decisions can be made quickly. Yesterday the minister met with Centrelink and the Queensland Department of Communities in Townsville. He was advised that Centrelink payments of $1,000 per eligible adult and $400 per child are flowing to victims. The payments are for people who have been seriously injured or whose home has been destroyed, significantly damaged or inaccessible for more than 48 hours. So far, 600 claims have been received. This morning the minister was briefed by the DirectorGeneral of the Department of Emergency Services, Queensland, and today the minister is meeting with Commonwealth and state officers, relief staff and local residents in Ingham, where the road is now open to fourwheel drive vehicles for the first time in a week. Today 20 Centrelink staff have travelled to Ingham to join those already on the ground. In Ingham, 3,000 homes have been affected, with 90 per cent of businesses still closed. The town of Halifax is still isolated and supplies are getting in by helicopter. The government also continues to closely monitor the unfolding events in North Queensland. In recent days the nation has observed a legion of heroes at work. The work of our emergency services workers; the CFA, the Country Fire Authority, of Victoria; and all those country fire authorities which have come from across the country to support their brothers and sisters in arms in dealing with their common enemy is testament to the enormous spirit of country fire authorities across Australia. Their courage has been remarked upon in recent days and, having heard some of the stories firsthand, theirs will again be the stuff of legend. Workers with the CFA, the police, the SES, ambulance, those working in hospitals and those with the extraordinary and delicate task of working in the burns units of hospitals all deserve our utmost respect and commendation from this, the parliament of the nation, and so they receive it. In each of the centres also there is the army of volunteers: the Red Cross, the Salvation Army and others who materialise in a way best known only to God at times like this, helped, I am sure, by extraordinary feats of organisation and by those good ladies—invariably good ladies but not always—and some men as well who are there in an instant to make it work. It is a rolling miracle of the Australian volunteer community and the church and charitable sector that this great army of people immediately comes and is there, without complaint, without request for anything in particular, prepared, sleeves rolled up, quietly, effectively, assiduously doing their job. In each centre I visited yesterday and the day before, in Yea, Whittlesea and Alexandra and also other centres, this army of volunteers was working quietly and effectively. In one centre I visited I saw literally acres of bedding, provided by local shops and local families, ready to be made available to those who now have nothing. Entire gymnasiums full of clothing, including kids’ clothing, toys, bedding, and anything else that you might need to start up a household, all materialised within a day or two of the ask going out. That is an extraordinary testament to those communities, an extraordinary testament to the church, charitable and community organisations which have made the physical organisation of it possible. We are left speechless at the thought and the possibility that some of these fires may have been deliberately lit. Every member of this House cannot comprehend how anyone could ever do that. Something which the nation must now attend to, as a matter of grave urgency, is the problem of arson: where it happens, why it happens and what more can be done about it. There is no excuse for this—none at all. This, as I said yesterday, is simply murder on a grand scale. Let us attend to this unfinished business of the nation and come to grips with this evil thing. The fires continue and, as we assemble here in the nation’s parliament today to reflect on what has happened in days past and on the acts of heroism and the experience of tragedy, let each one of us remember that they are all still in the field today in so many different parts of Australia—in Victoria, in New South Wales and elsewhere—fighting the great elements of nature which bear down on communities. We salute each one of them. We also, as we gather here today, reflect on the lives and families which are now permanently shattered. This is an unspeakable horror for those families. The ability to recover from events of such extraordinary trauma will be sorely tested in the days, weeks and years ahead. One of the things that Jenny Macklin, the Minister for Families, Housing, Community Services and Indigenous Affairs, has been determined to do is to ensure that we have a sufficient availability of counsellors in the field now—counsellors for the families who are now bereaved, counsellors for those whose friends and neighbours have perished or have seen their friends and neighbours perish. The trauma of scarred and blackened vehicles along the road to Marysville, which I saw yesterday, the trauma also of Country Fire Authority personnel who have confronted this firsthand and the police and emergency services personnel dealing with the aftermath: the physicality and the emotional scar of trauma reaches deep into people. This is a muchneeded and necessary area of work to be done, and done as well as possible, in the days ahead. We do not know what lies ahead. What I have outlined to the House today is our response to date. Let us all work with governments at all levels and with all communities and community organisations of goodwill to deal with each challenge as it presents itself. I say to the country at large that, whatever community you are from, if it has been rendered to ashes, if it has been destroyed, together we will rebuild each of these communities—hear this from the government and the parliament of the nation. This will take time. It will take effort. Yesterday I sat in the community hall at Alexandra and spoke with a lady of a certain age who was the town’s local historian—the town in question being Marysville. She asked this question of me: ‘What is it to be the town historian of a town that is no more?’ She said that this year the town was about to celebrate the 40th anniversary of its historical society—would there be a 50th? I told her on behalf of the government and, I believe, the parliament that there would be—that this town and others like it would be rebuilt, brick by brick, school by school, community hall by community hall. That must underpin our longterm resolve as a government, as a parliament and as a nation—to be there with these communities not just in the trying and difficult days and weeks which lie ahead but in the arduous task of the months and years that lie ahead until, one day, we can look back before too much time has gone and say, ‘These towns, these communities, have been reborn.’ I have read the contributions to this debate yesterday from many members on both sides of the House. I thank them for those contributions. I acknowledge the contribution of individual members of parliament, some of whom—understandably—are still not with us today but are attending to their local communities. I sought to speak to a number of those members during the course of yesterday. We have a large task ahead of us and it will be uneven in the recovery—that is the nature of things. But let us resolve clearly, in full witness of the nation at large, that this will be our common resolve: to rebuild each of these communities so that these communities can live again. Honourable members—Hear, hear! ","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","6","Turnbull, Malcolm, MP","885","Wentworth","LP","Leader of the Opposition","721","—On indulgence, Mr Speaker: on behalf of the opposition, I thank the Prime Minister for his remarks and commend both the Australian and Victorian governments on their immediate response. We welcome the establishment of the royal commission and the new federalstate reconstruction authority. We restate our commitment to do whatever it takes to put these communities back on their feet and we encourage the government to address the relief of these communities in specific legislation separate from other measures.  ","Victorian Bushfire Victims","CONDOLENCES","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[2]/talk.start/para","N/A","N/A"
