"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A"," (Rt Hon. B. M. Snedden, Q.C.) took the chair at 2.15 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","2","SPEAKER, Mr","10000","N/A","N/A","N/A","251","Yesterday the honourable member for Fraser (Mr Fry) raised a matter of privilege. He stated that he had been given information that he was being investigated by the Australian Criminal Intelligence Centre of the Commonwealth Police in relation to his involvement in the impending visit to Australia of 2 members of the Fret i lin organisation. He also said that his telephone conversations may be monitored. The honourable member may feel aggrieved at the alleged actions of the police. That, however, is not the test to apply in determining an issue of a members privilege.  I have carefully examined the remarks of the honourable member. I do not find in his remarks any precise instance of where the performance of his duties in this House has been affected. Accordingly, I inform the House that, in my opinion, no prima facie case of breach of privilege has been made out by the honourable member and that, therefore, the matter should not have precedence over other business. He may of course submit a notice of motion in the usual manner if he so desires. ","N/A","PRIVILEGE","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","4","CLERK, The","10000","N/A","N/A","N/A","251","Petitions have been lodged for presentation as follows and copies will be referred to the appropriate Ministers:  ","N/A","PETITIONS","/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth:","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","That the three service cadet forces have great value in the development of the youth of Australia.","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","That the disbanding of the cadet forces will disperse accumulated expertise and interest of those involved, and in some cases negate the efforts of many people over many years.","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Your petitioners therefore humbly pray that the Government will reconsider its decision and that the Government will reinstate the cadet forces.","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","And your petitioners as in duty bound will ever pray. by Mr Bonnett and Mr McVeigh.","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Petitions received.","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/para[6]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth:","Cadet Corps","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/para[1]","N/A","N/A"
