"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, 12 February 2013","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Ms Anna Burke ) took the chair at 12:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","0","2","N/A","N/A","N/A","N/A","N/A","N/A"," I was just speaking about a constituent who was suffering from MS and who had been unable to obtain a wheelchair. The couple were informed that Disability SA did not have the resources to supply a suitable chair and that he may have to wait for some months. The gentleman was deteriorating and, quite simply, a number of months was far too long. I intervened, including pursuing options of contacting the mans friends, family and community to raise the required funds privately. To their credit, Disability SA came to the party and the chair was provided. Had I not become involved, who knows what would have happened? More importantly, it is simply not good enough for Disability SA to have such pressure on their resources.  Considering that members cannot force any organisation, government or private, to operate outside their rules, how is it that so often we as members of parliament can achieve a better outcome? Unfortunately, it can only be because the system that was supposed to help the individual has failed to perform. Only a very small percentage of people with a disability who have been failed by the current system would even think to elicit the support of their MP. Why is it that every assistance or system of support, whether from Disability SA, the aged care sector or the notforprofit sector, was not able to fulfil its charter and use the maximum subsidised resources at their disposal without a push and a jab from a member of parliament? However, we are all well aware of the limits of the current system, its inflexibility and its lack of total resources. Of course, it is those with serious disability who have exhausted every possible assistance available whom we cannot help, yet we know we should. That is what the National Disability Insurance Scheme must do. The failings of the current system are many, from Karen, a single mother struggling with parttime jobs, relying on the support of her parents, with a 16yearold son who is severely intellectually challenged and physically impaired, unable to get enough assistance to even cover his needs for incontinence aids, through to Hazel, with a 40yearold son with considerable impairment. After 40 years, Hazel is no longer able to care for her son herself and is unable to find accommodation. The only option is the agedcare system, and that is far from an ideal solution for all concerned. Unfortunately, in the regional centre where she lives she is unable to find a place. This is a recurring nightmare right across Australia. We are faced daily with the inadequacies in support for the severely disabled. I have said in this place before that it does not matter what service we are talking about—the degree of difficulty in receiving the service grows exponentially with the distance the potential consumer of the service lives from the service centre. In South Australia at least, as the single most citycentric state in the Commonwealth, that service centre is often Adelaide. It is obvious we cannot, for instance, have highcare disability housing in every small or even moderate centre in the nation. There is simply not enough critical mass to sustain such centres and the building of infrastructure. It is inevitable that, at the very best, we are unlikely to have locally based psychiatrists, audiologists or speech and language pathologists, for instance, even though there is a spread of allied health professionals such as physiotherapists, dietitians and occupational therapists that do at least visit the bigger centres on a regular basis. For instance, I know well a young couple who have a child with an autism spectrum disorder and who work a large sheep station in the states north. We know how important the first six or seven years of life are in the development of these children, and apart from citybased training available for the parents there is virtually no service that they can currently receive on the property. They are loving and caring parents who want the best possible for their child, and they have made the highly disruptive decision for the wife to move to the nearest major regional centre and for the husband to visit on weekends or when time allows—hardly perfect. Even there, the services available are nowhere near the level of service available in Adelaide. Will the National Disability Insurance Scheme fix all these deficiencies? Probably not, but the extra resources should encourage more school leavers into these professions, and we must do whatever we must to ensure more comparable levels in the regional and rural areas, including preferencing students who either make a commitment to work in the country or at least are more disposed to the notion. In my opening remarks I spoke of the coalescing of views across the political spectrum to make sure that the NDIS is delivered, and I am disappointed that the Leader of the Oppositions offers to participate in a bipartisan committee to ensure that the promises are delivered regardless of which party is in power following the next election have been rebuffed. I give credit to the Minister for Employment and Workplace Relations, Bill Shorten, for his previous role in helping elevate this issue in the conscience of both the public and parliament. I am supportive of the National Disability Insurance Scheme—if a little bemused by the title. To me, an insurance scheme involves a policy where the insured or someone else pays a premium to a body which assesses the risk, averages the cost over the whole portfolio and takes a commission for doing so. The NDIS, of course, is nothing like this. It is instead a commitment from the parliament to devote a larger slice of resources to people suffering from disability. The greater resources will have to be found either by making savings within the current national budget or by raising extra taxes—decisions that must be made by the government of the day. So why it is called the National Disability Insurance Scheme is a little bit of a mystery to me. In reality, it is a commitment to fund the disability sector properly, and this is right, proper and overdue. Australia is a wealthy nation and we must find the resources to fund the program. However, it is with some concern that I note that at this stage the government does not seem to have a coherent strategy to do so. It is all very well to promise the earth, but governments must explain how they are going to deliver. Otherwise it is just words and rhetoric. The people, particularly on this subject, are sick of hearing these types of commitments from government. They want action and they want the policy delivered on.  It is with great honour and pride that I rise today to speak in support of the National Disability Insurance Scheme Bill 2012, which is really one of the most significant pieces of legislation that I have had the privilege to speak on in my time in this place. That we are talking about the National Disability Insurance Scheme Bill as a reality through the passage of this legislation is an enormous tribute to so many Australians who have worked tirelessly to bring this proposal to the point that it is at today—people like Rosemary Kayess, who is a human rights lawyer and a woman who, in a car accident at the end of her 20s, tragically became a quadriplegic. Her life changed dramatically. Rosemary is a friend of mine and had the opportunity of representing Australia in the General Assembly of the United Nations in the negotiations on the UN Convention on the Rights of Persons with Disabilities. It was a great honour for my family that my sister, Jenny Green, was able to travel with Rosemary to New York as her carer. To this day, my sister and Rosemary attend Sydney Swans matches together. It is a disappointment that it is the Sydney Swans, but it is a great thing that their relationship pursues that passion. Rosemary is an inspiration. I had the opportunity to sit next to Rosemary at dinner. Her life has changed completely. Most people in the situation she finds herself in—trapped in a body which does not work and needing people to help her eat a meal—would find it easy to be bitter and negative and to complain. But Rosemary says that this was a moment which changed her life and, ultimately, changed it for the better—in that she would never have represented Australia in negotiating a convention of this kind and would never have reached the levels she has as an academic in humanitarian law but for what happened to her. That is an unbelievable thing for someone in her position to say. It says so much about the tremendous nature of Australians living with a disability and those who care for them and it says so much about how much we can learn from these people. Kurt Fearnley is another example of the kind of inspiration shown to the whole of our country by people with a disability. Both Rosemary and Kurt have been strong advocates for the bill we are discussing today. I also acknowledge Bill Shorten, who played a very significant role in his former life as the Parliamentary Secretary for Disability and Childrens Services in advocating on behalf of this community within Australia and advocating on behalf of this proposition; Jenny Macklin, who, as the minister, has carried this forward; Jan McLucas, who has worked tirelessly on it; and, of course, our Prime Minister, Julia Gillard, who has had the courage to push this through. All of this—which has been pursued in a bipartisan way—has seen a very important social reform being brought to this parliament on this day. It is, as I said, a great pleasure to be standing here today advocating for it. All of us in this place—in our work and in our electorates—have met people with a disability. It is impossible not to be moved by the circumstances such people find themselves in and by the circumstances their carers find themselves in. You have to be moved by the time taken for the daily activities of life; by the effort required to live life with a disability and to care for people with a disability; by the philosophy you have to develop—Rosemary has taught me so much about that, about life—to live in these circumstances; and of course by the love, the acute, intense love you witness when you see people caring for someone with a disability. All of this is what you see when you meet with people who have a disability and with their carers. The difficulty for people with a disability, up until now, has been that there is an enormous cost associated with living with a disability. Disability makes people poor. Often the financial legacy associated with living with a disability and caring for somebody with a disability can continue for generations—because of the enormous costs. That is why this bill is so important. This bill will change that reality. For the millions of Australians who are either living with a disability or caring for someone with a disability, this is a moment in time when everything changes. That is rare in this place—that we have the opportunity to be part of something that important. This bill will provide certainty for people with a disability. It will change the very nature of the way people with a disability are cared for and how they manage their lives. It will change things from operating on the basis of just reacting to crises. There will be management plans to help avoid crisis and to help prepare people for a lifelong approach to dealing with their disability. In the process, what we will do is enhance the productive capacity of the disabled community in this country and unlock the productive potential of that community, which in turn is going to be of such enormous value to this country. Rosemary Kayess stands as testimony to the contribution that people with a disability have to make to our society. This bill implements the National Disability Insurance Scheme, and in the process establishes the National Disability Scheme Launch Transition Agency to run the National Disability Insurance Scheme. It has come here after much consultation with disability groups, with carer groups, with disability service providers and, of course, with the states. Principally, the bill establishes a scheme which defines eligible participants within the scheme. For eligible participants with a disability it sets up a program by which those individuals can determine an individual goal based, lifelong program based on the notion of what is reasonable and necessary for those people who are living with a disability. What that will do is provide those people with the care and the support that they need. It will ensure and empower people with a disability to have control over the programs, government services and private services which they are able to access as a result of the National Disability Insurance Scheme. That empowering will end the current state of confusion, which sees people with a disability unsure of what they might be entitled to—even when they know what is possible out there—and unsure as to whether or not they will be successful in whatever application they are making to gain access to whatever the service is that they are seeking to obtain. The ignorance that goes with that, the confusion associated with that and the waiting that is associated with that all ends as a result of this bill. As a result of that and the certainty that is created by that, what we will see is a scheme which fosters innovation and excellence in the provision of disability services and providing that throughout the whole of a persons life. It will ensure that there is much better support for carers, and there will be a focus on early intervention. The national agency will be independent of government. It will have the responsibility for delivering the scheme but it will also have the responsibility for the financial management of the scheme. It will consist of a board which will be representative of all of the stakeholders within the system, but will also have an advisory council which will add an added level of consultation to those stakeholders. There will be a ministerial council established to make sure that this is an agency which is responsive to the states, who have such an important stake in this. That agency will be established under the Commonwealth Authorities and Companies Act 1997. Part of the way in which the National Disability Insurance Scheme is being established is through a number of launch sites, which will see 20,000 people with a disability able to access the National Disability Insurance Scheme from 1 July this year. One of those sites is in my electorate at Geelong. There is enormous anticipation and excitement in Geelong about the prospect of that. The disability service providers are, of course, at the coalface of this scheme. They will be charged with the responsibilities they have now, but with an added responsibility of providing the services to those people with a disability. In Geelong, disability service providers are outstanding. They are outstanding in the scope and quality of their programs, the level of community integration and the level of cooperation between service providers. They are innovative. Examples of that innovation in Geelong include Back to Back Theatre, one of Australias most successful theatre companies but with a point of difference because the actors are all people who are living with a disability. This theatre company based in Geelong tours extensively: more than 70 cities around the world. There are service providers such as Corio Bay Innovators who operate as the dal Gourmet Cafe and Catering. They were awarded the Australian Disability Enterprise Excellence Award in 2011 for excellence in training and employment opportunities for people with a disability, particularly young people. I had the pleasure of visiting that service with our Prime Minister last year. Then there is Pathways, who helped put people with multiple barriers into workforce participation. In the first 12 months of operation, MadCap Cafe in central Geelong, right next to my electoral office, employed more than 40 people with a mental illness, and the domestic property services division, Clearwater Business Services, employs 77 people with serious mental illnesses each week. Karingal is our largest disability service provider in Geelong and throughout the western region. They help nearly 2,000 people with a disability on a daytoday basis. They provide around 20 different services, including inhome support, supported accommodation, day services and mental health support. They provide supported and open employment for another 6,600 people with a disability each year through Matchworks and Kommercial. Kommercial now famously operates canteens at Alcoa, Shell and the Australian Animal Health Laboratory, as well as a catering kitchen. Those canteens are something to behold. Alcoa were managing their own canteen in years past, running it at a loss and serving pretty crummy food. That is now being run by Kommercial. It makes money. It provides a fantastic service for the workers at Alcoa. And it provides a wonderful opportunity for those people working in it. Karingals CEO, Daryl Starkey, says that their mission is based on acceptance and inclusion. Karingals programs are about getting people out into the community and about bringing the community to them. He said: We support the central plank of the NDIS, which is to give people more choice and control over the support services they want and need in their lives. Another major provider in Geelong is St Laurence Community Services, which is a lead agency for providers in the launch area and which has already started working on a training program with the help of an $86,000 grant from the federal government. The plan is to have people with a disability among those who are doing the training to deliver the programs. St Laurence is another major provider of disability services and employment within the Geelong region. Its employment services include garden and property management, an ironing service, a pickle factory, a nursery, an arts studio and a gallery. Finally, Encompass is an organisation that runs the innovative program Encompass@Leopold, a small farm and horticultural enterprise where participants grow their own food, cook their own meals, gain life skills and job skills. When I was last there, they had the ambition of having a chocolate bar entirely grown, manufactured and produced at the facility, which warms my heart. It is expected that disability service providers will have 130 new jobs created among their ranks as a result of Geelong being a launch site. That is in addition to the people directly employed through the National Disability Insurance Scheme in Geelong. Geelong is a city that hosts the TAC. It is a trial site and we have, as I have articulated, excellent and innovative disability service providers. It means that we as a city excel at supporting and celebrating people with a disability. We have a vibrant disability community, with such people as Kelly Cartwright, a famous Australia Paralympian, who are making an enormous contribution to our society. Being a centre of innovation and a centre for the support for and celebration of people with a disability is an aspiration of Geelong and a burgeoning part of Geelongs 21st century identity. It is a part of Geelongs story and we want that story to contribute to a new era for people with a disability and for carers of people with a disability in Australia.  I rise to address the National Disability Insurance Scheme Bill 2012. I am certainly pleased to associate myself, as all members in this parliament have been, with the comments that have preceded and no doubt will follow mine about the bipartisan spirit in which the National Disability Insurance Scheme has come about. I have been fortunate insofar as I and my family have not been personally touched by disability and certainly not in a profound way at any point. That notwithstanding, obviously as federal members of parliament each of us on occasion has the opportunity to move about our electorates to speak with people who face up to all sorts and manner of challenges throughout their daily lives. For me, a defining point in the decade or so that I have been a federal member was when I had the opportunity to visit the premises of Cerebral Palsy Queensland in Labrador on Gold Coast, the city in which I live. The Gold Coast is Australias sixth largest city, and many would say one of its more progressive cities. The chance to visit Cerebral Palsy Queensland to look at the work that they undertook and walk among the clients who were there in the respite centre afforded me a very real opportunity to gain, albeit for only a short period of time, some insight into the challenges that are faced by so many in our community. What struck me most significantly was that as I approached the building of Cerebral Palsy Queensland I saw that it was a converted garage in a fairly nondescript home in a northern suburb of the Gold Coast. I thought to myself that the fact that this was the case in a city of some 500,000 people underscores some of the challenges that we face. I then went inside and had the chance to spend a couple of hours talking to the people who volunteer and those who are paid employees of Cerebral Palsy Queensland and spending time with the clients who were there. I talked to some of the parents of the children and young adults who were talking advantage of the respite afforded to them by the tremendous work done by Cerebral Palsy Queensland. This was almost at the exact same time that the announcement had been made about the Building the Education Revolution. I thought to myself that perhaps successive governments in this country had had their priorities wrong. That was not a reflection on the BER in any way, shape or form. It was more about the juxtaposition between such a large amount of taxpayer funds being expended on a program like the BER—which no doubt members opposite would say was very worthwhile—and what lay before me in a renovated garage: eight or 10 clients of Cerebral Palsy Queensland, each of them wheelchair bound and each of them with significant motor skill disability, working with volunteers who were participating in a TAFE course that obliged them to spend time working with the disabled and in some instances people who were profoundly disabled. I thought to myself that this was happening in a country that is meant to be one of the best in the world and where we enjoy almost unparalleled wealth compared to the vast majority of the earths population. At the time, I thought that there was something wrong with the priorities that we have as a nation. Within the coalition, I have pushed on a number of occasions for more to be done to rectify the great imbalance. I have always been of the firm belief that the Public Service should be obliged to have a quota of people with disability working within it to set the benchmark. I have been a proponent of that. We can do that with the largesse of taxpayer funds—I use that word because it is an indulgence, frankly, to do that with taxpayer funds. But the benchmark needs to be set. I celebrate the fact that we are now realising the NDIS. I congratulate the government for moving on it, and I am delighted that this is an initiative that both sides of the chamber can work to implement. It would be a grave mistake for the NDIS to be anything other than a bipartisan initiative. It would be a grave mistake for any one side of politics to claim that the NDIS in some way encapsulates values held only by that political party. The reality is that that would be shameful and cheap politics and should be rejected on every occasion. Nobody holds moral superiority on the issue of doing something for people who are so adversely affected and who overcome challenges that most of us will never have to face in our lifetimes. In that respect, it is beholden upon all of us as a parliament to work so that the NDIS becomes the reality that it should be: a totem for what, as a developed nation, we can achieve. I am pleased that the NDIS is coming to fruition. There are going to be many challenges ahead. From a policy perspective, we have seen some of the politicking that unfortunately has taken place, but I firmly believe that in the eyes of every Australian, in the aspiration that beats within their hearts, the NDIS will show that we are all doing our bit to help our friends, our family or our colleagues who have to overcome challenges that, as I said, most of us will never know. The impact of disability is not only on the person who is facing physical or mental challenges but also on their family. It is no coincidence that, regrettably, the rate of divorce is much higher in families where there is a disabled child. Again, I can only imagine the challenges that they must overcome. I know, from speaking with as many carers as I have done over the years, of the belief that the NDIS will in some way, shape or form bring some slight relief to the incessant pressures that go with being a carer and worrying about who is going to provide for their children or loved ones in future years. I add my weight to the those in this chamber, including the Leader of the Opposition, who have asked: Why dont we have a bipartisan committee of the parliament that is chaired by both the government and the opposition, irrespective of political flavour, to ensure that support and forward momentum for the NDIS will continue unabated? That, to me, would embrace the true value of all sides of politics coming together and would epitomise the way that that should be done. How often do we hear in the community the concern that as politicians we always seem to be at each others throats? Well, let us celebrate these few opportunities we have to work in a genuinely united spirit to deliver the kinds of policy outcomes that could occur not just on occasion but on a regular basis. As I have mentioned, there are no doubt going to be many challenges that the NDIS will have to face and overcome in order to be fully realised. That notwithstanding, this underscores the profound opportunity we have as a parliament to convey—on behalf of all Australians—our care, our concern and our compassion for those who have to overcome those challenges, as well as for the loved ones who care for them, be it in a paid capacity or in a volunteer capacity. In addition, I am delighted that the NDIS will see realised across the country, in the long term, opportunities for care and for treatment and support programs to be built around the individual. In so many respects the NDIS represents the empowerment of individuals to develop plans that take into account their own unique circumstances and challenges and that provide opportunities for them to call upon the resources available to them in a way that is going to be costeffective and productive for those individuals. I am delighted that the support that will be available through the NDIS will also include general support for people with disabilities who are not participants in the NDIS as well as opportunities for them to have referral services. It is envisaged, and it would certainly be my aspiration, that the NDIS will become a onestop shop for them to draw upon the best available resources in a costeffective way. One of the concerns we have—and this is not said in a politicking way; it is said in a reality way—is that the Productivity Commission outlined that the first stage of the NDIS would cost an estimated $3.9 billion. As a coalition, we supported the referral to the Productivity Commission; as a coalition, we supported the governments billion dollars that they put on the table in the last budget. But we believe it is prudent to say, Well, theres still $2.9 billion to go. And that is not an attempt to be political; it is just a reality because, like any budget, we need to work out how it is going to be funded. It would be an almost unforgiveable betrayal of peoples hope if the NDIS is lauded in the way that it has been—and, indeed, in the way that I and others have in this debate—for that goal then not to be realised because of poor economic management. Fundamentally, that is the reason I believe that whether you are government or opposition there is a responsibility to look every Australian in the eye and be able to explain how the dream can be realised, because it is only through full funding that the dream can in fact be realised. Whilst a billion dollars on the table is a good start, the fact is that it requires $3.9 billion for the first stage of the NDIS alone. So I look forward to the realisation of the dream; the realisation of the aspiration that those for whom disability services have been insufficient, or have been piecemeal or have had large gaps that they have had to endure can be brought together and realised under something like the NDIS. Only yesterday I was speaking to a constituent—I had returned his call. He is a wheelchairbound man who has lived with disability for 39 years. He was expressing his concern to me about the challenges that he had with ongoing and regular health appointments, and the changes that he encountered in moving from New South Wales to Queensland. That call yesterday, in the same way as my visit to the Cerebral Palsy League at Labrador, highlighted to me just how much the time for the NDIS has come. I am pleased that this parliament is certainly able to foreshadow it and, to a limited extent, deliver it. But my message is: lets make sure it is fully delivered, by putting to it the resources required to ensure that those who are faced with those challenges—be they families or be they individuals—are able to realise the dream that they have for what the NDIS can provide. The NDIS is not going to be the panacea; they are still going to face difficult choices and challenges every single day. But each of us in good conscience, I would hope, would realise that through this piece of public policy something truly world class has been achieved. I think that is a wonderful aspiration that all of us as participants in this parliament can be proud of and can celebrate. There is no doubt that those who face physical and mental disability want to be loved and contributing members of our society. We owe it to them to maximise their opportunity to do so, and I hope this is another tool in the arsenal.  For too long, people with disabilities and their families have been ignored. For too long, people with disabilities and their families have been left to fend for themselves. And for too long, people with disabilities and their families have struggled to survive. Now, with this National Disability Insurance Scheme Bill 2012, as a nation we are finally taking action for people with disabilities and their families. Finally, people with disabilities and their families will get the help they need and deserve. The National Disability Insurance Scheme package, including this legislation, will ensure that people living with a disability will receive more comprehensive support to help them in their everyday lives. By giving much greater choice and control to the individual who requires the service, this legislation will help transform the way disability services are delivered in Australia. The support that will be provided by the NDIS focuses on meeting the aspirations of the individual by providing the necessary supports to help them live, work and participate in their own communities. The Australian Greens believe the central role of government is to care for people and that is why we so strongly supported the Every Australian Counts campaign, which has also worked towards increasing the total funding available to deliver services, as well as ensuring national consistency and availability of those services. I want to congratulate everyone who has worked so hard to get national disability insurance on the agenda. This legislation is the culmination of many years of campaigning by many, many people. Unfortunately the campaigning is not over. There is still some significant detail that has not yet been provided by the government on how the NDIS will operate. While the legislation sets out a framework for how the NDIS might operate, until we see the rules that sit underneath this legislative framework there will be a large amount of uncertainty about the operation of the scheme. We remain concerned about who is in and who is out under the eligibility criteria. We have already taken note of the uncertainty around hearing and vision services, as well as the management of the late onset of complex disabilities, particularly for those who do not begin to require care until after they turn 65. We hope that these and other concerns will be addressed through the release of specific eligibility criteria and would urge the government to resolve these matters quickly. Unless the NDIS is properly funded it will not deliver for people with disabilities and their families. The government is yet to outline the funding arrangements for the NDIS. In particular, we are yet to know how block funding and service sustainability will occur in a funding model focused on selfdirected care or where the savings will be found or the revenue raised to adequately fund the scheme. The Australian Greens share the concerns of organisations like Victoria Legal Aid, who have highlighted issues about where individuals who require additional support and advocacy services will be able to turn for that support, particularly given that Legal Aid is already overstretched in many places. The Australian Greens recognise that the NDIS may not directly tackle discrimination and disadvantage, and there will be some groups who may struggle to access the NDIS. Those people living in the community who already face other significant personal barriers, such as homelessness which may limit their ability to participate in the NDIS, will require additional support to access entitlements. The Australian Greens also realise that the NDIS alone cannot possibly meet all the needs of all people living with a disability. Those who also require extra assistance to access health care, education and employment need to know that allocations will continue to be made for those services. People living with a disability are often among some of the poorest households in Australia, along with people living on Newstart. We need to continue to assist people with a disability to access employment, recognise that there are support costs associated with employment that must be accounted for and break down the barriers, including discrimination and lack of flexibility, that prevent them from accessing work. I will support this bill on behalf of the Greens today so that the substantive issues, including possible amendments, can be dealt with in the Senate, following the conclusion of the current Senate inquiry into this bill. Already that inquiry has heard that the legislation needs stronger links to United Nations conventions and that there are concerns about the CEOs powers to press individuals to seek compensation from other parties before being allowed into the scheme. The committee has also heard significant information about workforce sustainability, a move towards greater casualisation and the OHS implications of individual contracts. This is an issue I am particularly keen to ensure is managed well. I have introduced a bill that addresses the issues of insecure work and workforce casualisation. We need to carefully balance the move towards selfdirected funding with care for workers rights, particularly for lowerskilled support workers who might be left vulnerable by individualised contracts. My colleague Senator Siewert will pursue these issues further in the Senate, and we reserve the right to move amendments to the bill. Nothing could more clearly highlight the importance of government than the measures in this bill, because if we are to achieve real equality we need government to act and extend a helping hand to those who are left behind. That is what this bill does, and that is why the Greens are right behind the National Disability Insurance Scheme.  I am pleased to reaffirm the coalitions enthusiastic support for each of the milestones that have been part of the ongoing journey towards a National Disability Insurance Scheme. The coalition supported the initial work of the Productivity Commission—in fact, not only has our support for the recommendations been a key part of the coalition contribution to this debate but we are also concerned that the government is deviating quite significantly in some areas from the measured and assured pathway that the Productivity Commission mapped out. We have supported the commitment of $1 billion towards the NDIS, not only recognising that as a down payment but also underlining the need to be clear on where the additional resources to achieve the rollout will come from. We have supported the launch sites and we hope that the learning that arises from those launch sites is embedded in the ongoing approach to roll out the National Disability Insurance Scheme. We have supported agreements where they have been arrived at between Commonwealth and state jurisdictions, and we support this legislation. The coalition has consistently supported the need for greater support for those people with a disability and their carers, who give selflessly to the task of supporting and nurturing and adding to the quality of life of people with disability who are part of their family. One of the first tasks that I embraced after being elected in 1996 was when the then Minister for Family Services, the Hon. Warwick Smith, asked me to chair and convene an unmetneeds working group in relation to disability services. It was an interesting initiative that Minister Smith instigated. It recognised that there was an enormous array of views within the disability community of what those unmet needs were and where you would start to tackle that desperate unmet need that was causing such enormous impacts on peoples lives. I, along with the committee that I worked with, consulted widely. This was back in 1997. To try to identify what the priorities looked like, recognising that the task was so large, what came clear from that work was that the ageing carers in our community needed to be a crucial priority. Let us think about the life journey they have experienced and continue to experience today. Many, at a time when they should be contemplating a more relaxed lifestyle and a tempo that sees them enjoy a quality of life well earned from a life of commitment and application, are still caring for matureage family members who may have a profound intellectual disability—a person of my age, perhaps, where their intellectual disability accelerates their metabolic rate and, in some cases, their family member is old before their time, compounding the care tasks that ageing carers face. I was pleased that that work saw the Howard government commit several hundred millions of dollars of additional funding to try to tackle that part of the picture, recognising the selfless contribution of ageing carers. So much has been asked of them, and so much has been given out of love, commitment and devotion. At some point there should be the confidence and certainty of knowing their loved one has accommodation and support suited to their needs available and that the carers can rest and reflect on a life of selfless contribution confident that the care is there. That concern remains today. A decade and a half later in my own local community, even in responses to the consultation being undertaken as part of the NDIS, that concern remains. It continues to be a major issue for people living with a disability and those carers who are devoted to supporting and to ensuring that all of the care and commitment that is possibly available is brought to the task of the support for the person with a disability. I am receiving material from local organisations that I have consulted with and continue to draw heavily from as this NDIS pathway is progressed. I have been reminded that in Victoria alone there are 1,100 people on a waiting list in urgent need for supported accommodation, and that this may well represent the tip of the iceberg. It was reflected upon that if the person is not able to have accommodation because of a crisis in a carers life, or—heaven forbid—a family needs to surrender their child to the state, or there are threats of the care task becoming all too much and the carers own personal safety might be in question, or a client is simply left in respite and not collected, or it is just all too much, then some help comes perhaps. What was being communicated to me was that, for those families and carers doing all that could ever be asked of them, that selfless commitment might make them less likely to be able to look forward to supported accommodation. I was reminded of the submission that Carers Victoria made to the Productivity Commission draft report in 2011, recognising that caring for people with profound needs is a shared community responsibility, yet 97.5 per cent of people under 65 with a severe or profound limitation live in the community and 2.5 per cent have some kind of supported or cared accommodation. In that picture, 84 per cent live with family. Yet I was being asked: Where is this pressing need in the rollout of the NDIS? Where is it reflected? How do local community groups communicate this desperate cry for help? My encouragement is to be involved in the consultation process. It was put to me that the decision of the government to move away from the time lines, pathways, consultation and engagement process that the Productivity Commission mapped out might see some of these priority cries for help overlooked or perhaps not given the full airing. I hope that is not the case, but in the feedback I have received from local community groups they remain bewildered as to why the years of work that went into the Productivity Commissions recommendations—the overview and the action agenda that they outlined—has been stepped away from. They are anxious to ensure that, in this case, that does not see the more than 400,000 people with significant disabilities not having their fundamental needs met because there has not been the opportunity for their daily lives to be improved through secure accommodation and proper support. There is almost a Maslows needs hierarchy argument being brought forward by local community groups, talking about the crucial nature of shelter and a sense of security in their living circumstances being a fundamental precondition to achieve higher ambitions in relation to the NDIS. That is their view, and they have fed that into the consultation. I hope that is reflected in the rollout of the system. As I say, the coalition has been an enthusiastic supporter along each of these milestones. I put out some information about where that is demonstrated in action today. In operationalising the NDIS idea—an idea whose time has come—this deviation from the Productivity Commission recommendation and the pathway they have mapped out is of some concern, but we will only know from experience from the launch sites whether the Productivity Commissions pathway has been too conservative, too cautious or too keen to reflect and learn, and where the trajectory will run now and whether that meets the needs. I hope it goes well, and I hope the insights that arise from those launch sites are well reflected in the broader rollout. It is clear, though, that providers, their clients and caregivers have a great deal to offer in the design, rollout, implementation and evaluation of the early NDIS models and launch sites, and I hope that input is taken up and embraced. There is an extraordinary cry for those providing services to be heard, and I have highlighted previously what an important role local government plays in the provision of services for people with profound needs. My hope is that local governments input is also embraced and recognised as this work continues. Local government has not featured in the policy discussions to date, and certainly as the NDIS is rolled out there will be a need to reflect on how local councils do what they do. A previous speaker, the member representing the Greens party, talked about some of the other compensation arrangements and mechanisms that need to be interwoven into the ultimate NDIS model. It is clear that there is a need to stay the course on this. The coalition has proposed a joint parliamentary committee, an important step and one that I urge the government to embrace because, to do this well and to see the NDIS ambition fulfilled, it will involve sustained commitment over a number of parliaments, involving all sides of the parliament. The coalition feels that a joint parliamentary committee will provide that continuity of engagement, a mechanism of bipartisan involvement and support that would not only serve the objectives well but also bring the best that all of us in the parliament have to offer to this onceinageneration reform task of successfully implementing the NDIS. It will unfold over the life of several parliaments, and we think there is a need to have some oversight infrastructure in place that reflects that and continues a certain and shared way forward in its rollout. It does also reflect a concern that Labor has sought to try to claim this as their baby, trying to politicise the rollout of the NDIS. It is a very unbecoming political strategy but I have seen it pop up— ","National Disability Insurance Scheme Bill 2012","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1/subdebate.2/speech[1]/talk.text/body/p[1]","Mr RAMSEY (Grey) ","(12:01):"
