"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, 11 February 2025","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Milton Dick ) took the chair at 12:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","0","2","N/A","N/A","N/A","N/A","N/A","N/A"," I have received a message from the Senate informing the House that Senator Brockman has been discharged from the Joint Committee on the Broadcasting of Parliamentary Proceedings and the Joint Standing Committee on the Parliamentary Library, and Senator Blyth has been appointed as a member of the committees.  ","Broadcasting of Parliamentary Proceedings Joint Committee, Parliamentary Library Joint Committee","COMMITTEES","/hansard/chamber.xscript/debate[1]/subdebate.1/subdebate.2/speech/talk.text/body/p","The SPEAKER ","(12:01):"
"0","0","0","1","1","0","4","N/A","N/A","N/A","N/A","N/A","N/A"," I declare that, unless otherwise ordered, the following bills stand referred to the Federation Chamber for further consideration: (1) Customs Amendment (Expedited Seizure and Disposal of Engineered Stone) Bill 2024 and (2) Electricity Infrastructure Legislation Amendment Bill 2025 at the adjournment of the debate on the motion for the second reading of the bill.  ","Customs Amendment (Expedited Seizure and Disposal of Engineered Stone) Bill 2024, Electricity Infrastructure Legislation Amendment Bill 2025","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/subdebate.2/speech/talk.text/body/p","Ms RYAN (Lalor—Chief Government Whip) ","(12:01):"
"0","0","0","1","1","0","6","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That so much of the standing and sessional orders be suspended as would prevent the Electricity Infrastructure Legislation Amendment Bill 2025, having earlier been referred to the Federation Chamber by way of a programming declaration, being returned to the House immediately, and all debate occurring in this Chamber. I dont know what sort of protection racket the Labor Party is running here, but, based on the actions to date on the issues reflected in this bill, we have had a deliberate attempt on the part of the responsible minister to avoid scrutiny, and there is no chance that this bill is to be considered uncontroversial. In order for a bill to go from the House to the Federation Chamber as a substitute for debate, it would typically involve both the opposition and the government agreeing to it being passed over to the Federation Chamber. That usually happens when its not controversial. But the bill that we want to have debated in this House introduces a form of retrospectivity in its application—that is, the Minister for Climate Change and Energy has put forward a piece of legislation which will change the rules of the game. Hes done so in the form of the legislation, which should be debated in this chamber, but we now know from the government that they want to shove it under the carpet and send it up to the Federation Chamber so it is not fairly debated. Since when has legislation which has retrospective application been noncontroversial? Since when? When has that ever happened? Im looking squarely at the Labor members who are in this chamber today. I welcome them to name the precedent, of all those bills that had retrospective application, that was so uncontroversial it was sent to the Federation Chamber. But thats what theyre trying to do. Now, the best thing that you can say about the attempt of the Labor Party to move this bill to the Federation Chamber is that it is consistent with the ministers approach to date—to hide from scrutiny when it comes to the issues that are in that bill. The issues in that bill relate to how the government manages offshore wind zones. This is only the latest example in a completely bungled mess which is the result of the incompetence of the Minister for Climate Change and Energy. I think most people whove been following the issues of offshore wind know that Labor has already made a mess of this right across the country. Regional Australia has already been hit and hurt through a community engagement process on offshore wind which has been completely flawed, with reckless indifference shown to those communities. The government has never come forward with an explanation of the economic merits of offshore wind. But what has been most hurtful is how quickly they have disregarded concerns from regional Australia, the very people who will be most impacted from some of their offshore wind zones. Im talking about the offshore wind zones off the coast of WA; Victoria; and New South Wales, in the Illawarra and the Hunter. These local communities have raised very fair and reasonable concerns around the economic impact, the social impact and the environmental impact of these zones. On each of these occasions, in each of those zones which Ive mentioned, communities have been steamrolled by a minister who has adopted a process of avoiding scrutiny and refusing to have serious questions answered. This has been the story of offshore wind under the Labor government from the time they came to office. They do not want scrutiny. Community after community with which I have met have come out with examples of very simple questions asked of government for which they do not get an answer. Why is it that the Albanese Labor government is so hellbent on disrespecting regional communities when it comes to offshore wind? Now, the bill before the House, which Labor wants to duckshove over to the Senate and ignore scrutiny on again, goes to offshore wind. For those who dont know what this is all about, I will explain. After the act was introduced under the former coalition government, it was the now Labor Minister for Climate Change and Energy who created the regulations which govern how feasibility licences are granted to developers who wish to build offshore wind projects in zones that are declared. The now Labor minister created regulations for how that is managed. This is consistent with everything Labor does in this portfolio—with haste and ideological rigour; to just steamroll ahead—because it set its arbitrary target of 82 per cent renewables in the grid by 2030. The minister went ahead with those regulations and introduced them, not having done his homework. Those regulations have since been proven to be flawed. As the minister was applying those regulations, he was rejecting proposals in these offshore wind zones. Once a proposal was rejected it was out of the game—until the minister was taken to court, and the court found that, in fact, the minister had the power to still grant feasibility licences to those proponents he had rejected. So now the ministers in big strife. He raced ahead, he introduced those regulations and he was busted; he was caught out. So what did he do? He decided to change the regulations. When did he do that? Did he do that with scrutiny? Did he engage with industry? Did he engage with the coalition? No, he didnt. He did it sneakily instead. On 12 December last year, after parliament had risen, he changed the regulations to make sure that that power no longer existed. The thing is that that change in regulation, because it would have an adverse impact on others, could not be applied retrospectively. So he made a mess in the first place with the regulations, and then he tried to mop up that mess with a change in regulations—and, in mopping it up, he failed because he could not apply it retrospectively. What he really wants to do is change all the rules for the proponents who came before. So what has he done? Last week he walked into this chamber and introduced the bill that should be debated here today. Im talking here about the Minister for Climate Change and Energy, by the way, who will never lose a moment in front of that microphone. Ive never seen a faster speech than the one he made last week—in and out. No scrutiny did he want—none at all. And now, today, when we have a lineup of speakers on this very legislation, hes not even here! Hes in his room. Seriously! Theres no scrutiny. They want to pass this off to the Federation Chamber. It is a disgrace! We need to have the debate here in this chamber. We need scrutiny on this legislation. Anything that has retrospective application at least deserves the scrutiny of the parliament. Even the regulations from last year are still yet to be scrutinised by the Senate committee. Thus, I put this motion to the House.  Is the motion seconded? ","Consideration of Legislation","BUSINESS","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/talk.text/body/p[1]","Mr TED OBRIEN (Fairfax) ","(12:02):"
"0","0","1","0","1","0","8","Dick, Milton MP ","53517","Oxley","ALP","N/A","638","N/A  ","Consideration of Legislation","BUSINESS","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[1]/interjection/talk.start","N/A","N/A"
"0","0","0","1","1","0","9","Dick, Milton MP ","53517","N/A","N/A","N/A","N/A"," I second the motion. Never before has the Minister for Climate Change and Energy been accused of hiding his light under a bushel—and that would be a bit of an understatement. This is a minister who, surprisingly, does not want to debate and speak on his bill that my good friend the member for Fairfax has just outlined. We think it is unacceptable that the Federation Chamber is increasingly being used by this government as a clearing house for bills that are politically difficult for them and, importantly, bills where there is significant opposition to what is being proposed. Here were talking about a bill that makes retrospective changes. For most members in this House, there are few things that require more care, more debate, more argument and more attention than a retrospective change. Here we have, again, the government insisting on a controversial, important, significant bill that is before this House being sent off to the Federation Chamber.  We move this motion today partly in response to a similar decision that the government took last week, in kicking the Criminal Code Amendment (Hate Crimes) Bill 2025 off to the Federation Chamber against the request of the opposition. Again, today, its against the request of the opposition. By any definition, whether its last weeks hate crimes bill or the electricity infrastructure legislation, these cannot be described as uncontroversial bills that can be kicked off to the secondary Federation Chamber. As the Practice notes, its supposed to operate by agreement between the government and the opposition. Thats how it has always operated, by the way. For those members of the Australian public watching today who might be wondering what the arcane debate of a bill being kicked off to the Federation Chamber, the secondary chamber, means, this is a huge departure that has been habitual from this government. In the last parliament, 18 bills were referred off to the Federation Chamber, because our view was, quite rightly, that bills, by definition, should be debated in the main chamber—preferably with an opportunity for members to speak on behalf of their electorates, on behalf of the people who send them to this parliament, and to make their case. Eighteen bills were referred to the Federation Chamber. Were now getting towards nearly 180 bills in this parliament having been sent off to the Federation Chamber, which, again, supports our contention that the Federation Chamber is being used as a clearing house for bills that the government is too embarrassed to debate or which are trouble, otherwise, politically. So I absolutely second this motion from the member for Fairfax. I suppose theres no surprise that the government want to kick this off to the Federation Chamber with as little scrutiny as possible, because they refuse to tell Australians how much offshore wind will cost or how much more Australians will have to pay in their power bills. Theyre changing the rules after the fact, which we know just creates uncertainty for anybody affected. Theyve largely ignored the relevant stakeholders in the industry, which the member for Fairfax outlined. We know that communities around this country are utterly fearful of the decisionmaking of this minister and utterly fearful of the decisionmaking that he has displayed over the last 2½ years. So its totally understandable that those communities are very nervous when the notsocamerashy minister does not want to front up to this chamber to justify or argue for the retrospective changes that are now being kicked off to the Federation Chamber. It would be a shocking precedent if the government continued down this path of sending controversial bills to the Federation Chamber. And thats why I second the motion.  The question is that the motion be agreed to. There being more than one voice calling for a division, in accordance with standing order 133 the division is deferred until after the discussion of the matter of public importance. The debate on this item is therefore adjourned until that time. ","Consideration of Legislation","BUSINESS","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[2]/talk.text/body/p[1]","Mr SUKKAR (Deakin—Manager of Opposition Business) ","(12:13):"
"0","0","1","0","1","0","10","Dick, Milton MP ","53517","Oxley","ALP","N/A","639","N/A  ","Consideration of Legislation","BUSINESS","/hansard/chamber.xscript/debate[3]/subdebate.1/speech[2]/interjection/talk.start","N/A","N/A"
"0","0","0","1","1","0","12","N/A","N/A","N/A","N/A","N/A","N/A"," Australia is currently amidst an energy crisis, the likes of which it has not seen before. Indeed, not only is it on the front page of nearly every newspaper and on every talkback radio but this energy crisis is being felt in every home across this country and in every business. The economy is getting weaker by the day. And here we are, in the final sitting week of this term of government, and the government brings in only one measure for consideration by the parliament about this energy crisis—only one measure. That measure does nothing to reduce the price of energy for households. That measure does nothing to make energy more affordable for Australian businesses. That measure does nothing to avoid the blackouts which the operator is warning about. The measure on energy that the government has chosen to introduce to the Australian parliament in the final sitting of this government is to mop up the mess of the Minister for Climate Change and Energy. Thats why were here. Think about that for a moment.  We only have to look at the last two weeks to know the damage which is being done, selfinflicted by government, across the economy because of poor energy policy. Australians were promised a $275 reduction in household power bills, but households are paying up to $1,000 more than what they were promised. On average, we have seen around 600 families every single week, since Labor came to office, signing up to hardship arrangements with their energy retailer because these families cannot pay the bills. We have seen 27,000 businesses go insolvent—27,000!—largely because they cannot handle the costs, and one of the biggest costs, we know, has been the increased cost of energy. We are seeing Australia now hollowing out its industrial capability as our manufacturers are either closing their doors or saying they need to because the cost of energy keeps going up and up. Australia is losing its energy security. Australia is becoming more and more reliant on foreign powers to keep the lights on. The warnings about blackouts are growing worse by the day. Everyday Australians now have heightened anxiety about not just the price of electricity but the potential for blackouts. Theres been much talk over the last 24 hours about tariffs potentially being slapped on Australian industry from the United States. These same companies need to be competitive. They need energy costs to come down. Its a handbrake on their activity in a world where they must get costs down to remain competitive. These are the serious issues of the energy crisis Australia is facing, and there is not one serious commentator who isnt estimating it getting worse. I cannot find one commentator, other than the minister, the Prime Minister and some on the Labor benches—no commentator, no serious energy expert or analyst—who is saying that Labors alleggsinonebasket, renewablesonly approach is going to bring prices down. All of those problems that Ive outlined are only going to get worse, because prices will continue to skyrocket on a renewablesonly, entirelyweatherdependent system. Labor, as it goes forward in trying to have 82 per cent renewables on the grid by 2030 and nearly 100 per cent thereafter, is effectively closing down an electricity system which has been working before it has a replacement ready to go. Its only going to get worse. This context is key to this debate today because, of all of those issues faced by Australians and the Australian economy, this government has chosen to introduce legislation, the Electricity Infrastructure Legislation Amendment Bill 2025, which addresses none of these things—none of them; not one iota. Theyve chosen to use the final sitting of the parliament to introduce an amendment to the act which manages offshore wind projects, and that amendment does one thing: it mops up the mess made by the Minister for Climate Change and Energy. Prior to my words here, we had another debate in this chamber about this very bill, because the Labor Party doesnt want scrutiny on it. Again, this is the only bill in this portfolio area, in this sitting of parliament, and where is the minister? Where is the Minister for Climate Change and Energy? Hes not here. He came into this parliament last week and introduced this bill at record speed. He was at that dispatch box onoff. He couldnt have been quicker. Why? He doesnt want scrutiny of this. And, when you look at what this bill does, you can see why. The substance of this bill is to legislate the retrospective application of the regulations that the minister put into place last December. But lets go back a bit because we need to understand offshore wind and how the licensing process has been regulated to understand why this bill needs scrutiny and why, in the absence of scrutiny, it absolutely needs to be opposed. Firstly, the Albanese government has made it very clear that it wants offshore wind in abundance in this country. At no point has it revealed the economic impact on the Australian people or Australian businesses. At no point has the government come forward with any transparency about the economics of offshore wind. Nevertheless, it has forced, by its own rules, offshore wind, in abundance, into the operators plan for Australias future electricity system. To hell with the costs, they think. We just want to do it. Why? Well, they set the arbitrary target of 82 per cent renewables by 2030 and nearly 100 per cent thereafter. They just want it done. So they made the big call: Were going to have lots of offshore wind. They then identified six zones for potential declaration: one off the coast in WA, two in Victoria, one in Bass Strait and two in New South Wales. The way this government has run the community consultation process on each of those zones has been a disgrace, because it has demonstrated reckless indifference towards those local communities who will be most impacted. Some of these communities didnt even know that a zone was going to be declared until it was. When you go to places like the Hunter and the Illawarra you hear stories about residents who will have an offshore wind zone, if Labor continues this debacle, right off their own coast. They didnt even know there was a consultation period. Those few who did know there was going to be consultation about these offshore wind zones didnt have their questions answered. Were talking about very intelligent people who know their own area. They had the potential of an offshore wind zone just off their coast. These communities brought forward very serious and reasonable questions on the economic impact, the social impact and the environmental impact on their areas. These questions were left unanswered by the government. In many cases, these communities were begging the minister to turn up and have a conversation with them, to understand the impact on their area. The minister refused. The minister then called for a community review of this process. He got the Australian Energy Infrastructure Commissioner to run this review. It was very clear that well over 90 per cent of regional communities were dissatisfied with the process. That review was tabled well over 12 months ago. Still, to this day, the minister has taken no action on it. He does not want scrutiny. All of those zones, by the way? The minister has now gone ahead and declared them as offshore wind zones, despite at no point providing transparency or answers to those most impacted. What follows once a zone is declared is that you have developers who wish to build a specific offshore wind project come forward. Developers come forward, look at a zone—a big geographical area in the ocean—and put forward applications so they can build offshore wind projects in those zones. Like everything the minister has done—with great haste driven by an ideological belief—the regulations that govern how those feasibility applications are treated were done too quickly and without scrutiny and had enormous holes in them. What the minister has ended up doing as these applications come forward, as some applications have been rejected by the minister, is fail to consider the possibility of still granting a licence for an area the applicant may not have bid for. Ill give a very simple example here. Two applicants come into a zone. One wants a development of one area and another one has an application for another area, but there is some overlap and one has more merit than the other according to assessment. The minister has just rejected that application with lower merit, with no consideration of still granting a licence for another place within that zone. The original regulations should have accounted for that possibility, but they didnt. Why? Because this minister, again, with great haste, just put in the regulations, but he ended up being found out. He was taken to court. The court found that, in that example, the minister actually did have the power to still grant the second applicant a feasibility licence, but the minister never did that. The ministers decision was basically that, once youre rejected, youre out of the race. The courts said he wasnt able to do that. In fact, he should have considered using a power that was there to still grant a licence. Instead of dealing with this fronton, coming clean and saying, Okay, weve got an issue here. I could have done this better. This is how we now need to work together, instead of engaging with this chamber and instead of engaging with industry, the minister decided, without telling the outside world, much less people in this parliament, to change the regulations so that that problem would just go away. When did he do this? Just before Christmas, after parliament rose last year—again avoiding any scrutiny. On 12 December the minister changed the regulations to mop up the mess he had created on how feasibility licences are granted. But then he found out those changes he made to the regulations—again, with haste, without scrutiny and without doing his homework—wouldnt do the job. The problem he really wants to fix is all those people who had put in applications who either had been rejected or he had planned to reject previously. In other words, he wants the change he made to the regulations last December to apply retrospectively, not just in the future but in the past. To make a retrospective change is a big deal in any area, but its particularly a big deal when you are dealing with a private sector which has already submitted applications on certain rules of the game by that same government. But thats this ministers plan. I dont deny there may indeed be merit to considering such things, but, in the context of the ongoing lack of scrutiny and the reckless indifference to regional communities and the private sector from this minister, that risk cannot be taken. Today were talking about a bill, even though a Senate committee is still yet to investigate those exact same changes to the regulations made by the minister in December. In other words, those changes are yet to undergo scrutiny, and so, in the absence of that scrutiny, the minister has come into this chamber and wants to legislate the exact same thing plus retrospectivity. And what makes this even worse is that this morning the Albanese government has tried to gag debate in this chamber because it does not want scrutiny or transparency; instead it wants to shove this debate off to the secondary chamber, the Federation Chamber. It does so against the Practice, where usually the government and opposition agree that bills which are not controversial get sent to that secondary chamber. Well, this is controversial, and the coalition disagreed with the governments judgement but still thats what they want to do. Why? Consistent with everything done by this minister on offshore wind, this change will be done without scrutiny, because it just mops up yet another failure. I have to say one of the issues here goes beyond offshore wind. This, again, is a consistent approach we have seen from this minister and from this government right throughout this term where the minister has intervened in the marketplace and, in so doing, has made things worse. Just as the minister has shown reckless indifference to regional communities with respect to offshore wind, so too has he shown disregard for every Australian when it comes to planning premature closure of baseload power stations. It is as a direct consequence of the ministers declaration of an 82 per cent renewables grid by 2030 and the nearly 100 per cent thereafter that the market operator has been forced to plan premature closure of coal plants. Every now and then, when it looks like were going to have a blackout, people fret because were running out of energy, and yet the form of 24/7 alwayson baseload power that keeps the lights on is being pushed out of the marketplace prematurely due to this ministers instruction. Over the next 10 years we will have over 12 gigawatts of energy generation coming from coal plants closed ahead of when these coal plant owners have them scheduled to close. So Labors bringing forward the closure of our baseload power stations, despite the fact this is leading to an increase in prices and heightened risk of blackouts. It is a direct consequence of a constraint placed on the market operator for its system plan by this minister and this Albanese government—a direct intervention for which they do not want scrutiny. Theyre saying that they now appreciate that gas might be important. Again, this government has intervened in the gas marketplace, sought not to be under scrutiny and made things worse. This government is suffocating the supply of gas in Australia. We have abundant gas under our feet in Australia. This government is suffocating its supply to the Australian marketplace. Its often gas which sets the price of electricity, and once you limit supply, supply and demand, prices go up. Thats what has been happening. The Albanese government uses taxpayer money to fund legal activists to fight gas projects in the courts. Thats how much theyre trying to suffocate gas. The approvals process is an absolute debacle. They have not advanced one critical gas infrastructure project. They stripped any money out for CCS. This is a government which is adamantly opposed to Australia using its own gas, and, of course, that has impacts on our trading partners. When you have the Japanese, of all people, publicly calling out the sovereign risk of Australia due to the market interventions of the minister for climate change in the Albanese government, you know theres a problem. And there is a problem, because they are jeopardising not just our energy security but the energy security of our key allies and trading partners. So theyre killing off coal prematurely; theyre suffocating gas. Why? Because they want to put all eggs in one basket of wind and solar. The problem is investment has stalled on wind and solar under the Albanese government. This is what happens when you intervene so much in the marketplace and heighten sovereign risk. It impacts every sector. And if theyre so hellbent on closing down one system to replace it entirely with renewables, why then make this intervention on offshore wind and send all the wrong signals to the private sector? It doesnt make sense unless you are just mopping up a mistake, which is precisely what this is. The Albanese government only wants all eggs in one basket—renewables only. Not only is it trying to suffocate gas and close coal prematurely, not only is it stalling the rollout of renewables, but it is also denying Australia the opportunity to look at alternative technologies used the world over, including zero emissions nuclear energy. To think that Australia is the only nation amongst the G20 which is either not using nuclear energy or not moving towards it—its ridiculous. So every other advanced economy in the world is using nuclear energy today or moving towards it, yet the Albanese government wants nuclear energy to remain illegal in Australia. The coalition have been very clear with our approach, and it is one of a balanced energy mix. We believe that only a balanced energy mix will deliver cheap, clean and consistent 24/7 electricity. That means renewables, gas and, as coal retires from the system, zeroemission nuclear energy. We have accepted a scenario of increased demand for electricity by up to around 60 per cent between now and 2050 as the more realistic plan put forward by the market operator. But Labor refuse to agree that a balanced energy mix will work even though their approach leaves Australia isolated. There is not one country in the world seeking to do what Labor is attempting. Even though prices go up, lights go out and emissions, by the way, dont even come down, this government wants to double down. That is why it all comes back to the importance of scrutiny. The bill before the House, the Electricity Infrastructure Legislation Amendment Bill 2025, needs scrutiny. That is why as an opposition we make clear: (1) this bill should not be sent to Federation Chamber for debate; it should be debated here in this chamber; (2) this bill should be referred to a Senate committee, the committee for environment and communications legislation, for review so proper scrutiny of the bill can take place; and (3) given the lack of scrutiny and the long, sorry saga which has led to this point, the coalition will oppose this bill in the House. I close with these last comments. Australia right now is amidst an energy crisis. We have a government which is hellbent on putting all eggs in one basket with a renewablesonly approach. This is making Australians poorer. Businesses are closing. Our economy will be weaker. We are eroding our energy security. It is only getting worse. It is time that Australia had a pragmatic energy approach and put engineering and economics at the centre. We need a balanced energy mix. That balanced energy mix includes renewables and gas. We shouldnt be closing our coal plants prematurely, but, once they do retire from the grid, they should be replaced with another form of 24/7, always on, baseload power in the form of zeroemission nuclear energy. To the extent that this government continues, it needs to have scrutiny. It needs to answer questions. At the very least when it comes to this week, in this parliament, scrutiny should be applied to the Electricity Infrastructure Legislation Amendment Bill 2025. To do otherwise would be a disgrace, but that is the Albanese government. Debate adjourned. ","Electricity Infrastructure Legislation Amendment Bill 2025","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/subdebate.2/speech/talk.text/body/p[1]","Mr TED OBRIEN (Fairfax) ","(12:18):"
"0","0","0","1","1","0","14","N/A","N/A","N/A","N/A","N/A","N/A"," The coalition will be supporting the passage of the Social Security Legislation Amendment (Technical Changes) Bill 2025. The bill will simply amend the Social Security Act to maintain current arrangements for youth disability support pension payment rates. As many members in this House may know, there are different rates of DSP for recipients under 21, depending on their individual circumstances, including their family situation. This includes a rate for a single dependant living at home and a higher independent rate. This bill makes technical changes to provide for the intended different rates of payment for DSP youth recipients based on those circumstances, including their particular family situation.  The bill corrects a drafting error from many years ago that unintentionally affected a small cohort of DSP recipients under 21. And the bill ensures that youth recipients continue to receive rates based on their circumstances and family situation, maintaining higher payments for those who are independent or living away from home, which is the intended aspect of the rules. We understand from the government and have been assured that without this correction some recipients in fulltime study or apprenticeships would receive lower payments. That is obviously an unacceptable situation, as it discourages education, which obviously contradicts common sense and of course contradicts our disability strategy at a national level. We understand that the bill also validates past rate decisions and preserves the intended DSP payment structure, which is an understanding of not only this government but previous governments as well. On that basis, we will be supporting this very sensible and noncontroversial bill.  I rise to speak to the Social Security Legislation Amendment (Technical Changes) Bill 2025. This bill is seeking to close a loophole identified in the social security legislation by the AAT in 2024. The consequences of this error are that for years the department and the government of the day have been misapplying the Social Security Act, where participants were technically eligible for the higher independent disability support pension rate but were paid the lower rate. Although a drafting error, it calls into question the principles that underpin social security. The disability support pension is already a borderline poverty payment. The government should not be seeking endless ways to reduce it further. The Greens also have concerns about the scope of back pay that this bill is seeking to avoid. Participants are constantly forced to defend themselves against the state. We saw this at its peak with robodebt, but it endures through schemes like mutual obligations and Work for the Dole. It seems strange, then, for the government to seek to remedy an error that noone cared to identify for nearly two decades. Time and time again we see participants punished for minor infractions while the government and departments throw up their hands and yell, Oops! Not knowing your own legislation is not a simple mistake; its an unbelievable oversight. Denying the higher independent rate on the mistake and understanding of an amendment from 2005 has genuine implications for participants. For these reasons the Greens will be opposing this bill. We need to seriously consider whether using the machinery of the state to make social security harder to access, more meanstested and more restricted is a genuinely productive use of time. I urge the government to take seriously all the other issues that plague the DSP. The starting point for any genuine reform should be the low rate of the DSP. As a borderline poverty payment, it forces many disabled people into a vicious cycle of poverty, fear and pain. Income support payments below the poverty line mean hunger, they mean illness and they mean homelessness. None of these realities are conducive to finding meaningful, sustainable work. Poverty can have dire impacts on your physical and mental health and your ability to find work and maintain relationships, regardless of whether you are 20 or 60. The tightening of eligibility for the disability support pension has also forced many people who are living with disability to rely on the lower rate under JobSeeker, which further entrenches poverty and disadvantage. Since 2007 the number of jobseekers with partial capacity to work has risen from 10 per cent to 43 per cent. Nearly half of all people on the poverty payment, JobSeeker, are incapacitated from work in some way. This has coincided with the tightening and restricting of the DSP. We see the punitive administration of the DSP in other ways with the partner income test. I would like to foreshadow that the Greens will be moving amendments in the Senate calling for an end to the overtly restrictive partner income test under the DSP. The partner income test traps disabled people in abusive relationships. This is by forcing people into dynamics of financial dependency, where they lose access to their own income. Beyond this, the partner income test also genuinely prevents members of the community from getting married out of fear of losing the DSP. Disabled participants should not be punished for pursuing relationships. Its regressive and genuinely undermines marriage equality. This is another instance of the state being used to punish rather than support. The government cant keep burying their heads in the sand and continuing to ignore the millions of renters, single parents, students, women and people with disabilities all doing it tough. Today there are more than three million Australians living in poverty, including one in six children. Many of those people are either unable to access income support or are relying on payments that are among the lowest in the OECD. Despite being one of the wealthiest countries on earth, successive Labor and coalition governments have made policy choices that deliberately keep people in poverty, including refusing to raise JobSeeker, youth allowance and the disability support pension. The evidence is clear: one of the single most effective ways to genuinely tackle the costofliving crisis is to raise the rates of income support payments. I urge the government to get their priorities in order. Tax breaks for property investors, giving hundreds of billions of dollars to billionaires and corporations, doesnt help the average Australian get through the costofliving crisis, and it does nothing for the millions struggling to survive on Centrelink payments. Poverty is impacting so many Australians, and it is only getting worse. With skyrocketing rents, interest rate rises and inflation, so many people are struggling to get by. From not being able to afford nutritious food, education and housing or the resources to get a job—these are all having a significant impact on peoples mental health and wellbeing as well. Poverty is a political choice, and the Greens are fighting for a strong social safety net and a liveable wage that would raise all Centrelink payments above the Henderson poverty line.  I am very pleased to speak to and sum up on the Social Security Legislation Amendment (Technical Changes) Bill 2025, which will amend the Social Security Act 1991 to maintain current arrangements for the youth disability support payment rates. This includes different rates for recipients aged under 21, depending on their circumstances, including family situation. This reflects the longestablished policy position that higher rates of payment should be targeted to those with greater need, such as those that are living independently or away from home. These technical amendments are necessary, as a recent merits review decision highlighted an unintended consequence of the Employment and Workplace Relations Legislation Amendment (Welfare to Work and Other Measures) Act 2005. Those changes introduced the partialcapacitytowork rule to the independence criteria, which was intended to apply to youth allowance recipients only. Its now understood that a drafting error in the 2005 amendments means that certain DSP recipients under 21 are impacted. This in turn affected the rates of support those recipients were entitled to receive. Without this bill, it would mean that arrangements would be at odds with the objective of Australias Disability Strategy, providing a perverse incentive for young people to drop out of study and apprenticeships. This bill is important to maintain the current arrangements for youth DSP payment rates and will validate past rate decisions, consistent with the longstanding policy intent of these arrangements. I commend the bill to the House. The DEPUTY SPEAKER ( Mr Goodenough ): The question is that this bill be now read a second time. A division is required. In accordance with standing order 133, the division is deferred until after the discussion of the matter of public importance. Debate adjourned. ","Social Security Legislation Amendment (Technical Changes) Bill 2025","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[1]","Mr SUKKAR (Deakin—Manager of Opposition Business) ","(12:49):"
