"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Mr.Speaker (Hon. W. M. Nairn; took the chair at 10.30 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","2","LAZZARINI, Hubert","L07","N/A","ALP","N/A","643","by leave-From time to time, honorable members have asked me questions in regard to the brown-out regulations, with particular reference to the use of motor car headlights in New South Wales and Queensland. The Defence authorities have now decided that in Queensland, south of a line drawn at and including Rockhampton, masks may be removed from motor car vehicles provided that the lights of such vehicles are not directed seaward. The owners of motor cars are required to keep their masks in serviceable condition, for immediate use when so directed. Similar concessions are to be permitted in all areas of New South Wales and the other States of the Commonwealth. These regulations are to be operated by the States after they have received a direction from the Department of Home Security. It will be necessary for the States to promulgate regulations cancelling those that are already in existence.","BROWN-OUT REGULATIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","0","3","PRICE, Archibald","KYG","N/A","UAP","N/A","644","I ask the Minister for Labour and National Service whether the proposed call-up of women will operate by age groups, beginning with the younger and unmarried groups, and be uniform throughout the States?","EMPLOYMENT OF WOMEN","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","4","WARD, Edward","KX7","N/A","ALP","N/A","644","I hope to be able to make a detailed statement next week.","EMPLOYMENT OF WOMEN","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","1","5","N/A","N/A","N/A","N/A","N/A","N/A","Transfers of Militia to Australian Imperial Force - -Recruiting","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","6","FORDE, Francis Michael","F4U","Capricornia","ALP","Minister for the Army","644","I wish to make a personal explanation. Yesterday, the honorable member for Warringah (Mr. Spender) said that my statement that 70 per cent, of Australia's fighting forces who are medically fit for combat overseas service had volunteered for such service, was not correct, and asked what I meant by it. In order to clarify the position in the minds of honorable members-","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","7","SPENDER, Percy","KUG","N/A","N/A","N/A","644","I rise to a point of order.","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/interjection[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","8","SPEAKER, Mr","10000","N/A","N/A","N/A","644","The Minister having been given leave to make a personal explanation, the honorable member Ls out of order.","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/continue[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","9","FORDE, Francis Michael","F4U","N/A","N/A","N/A","644","In order to make the matter clear to honorable members, I say that the medically fit members of our fighting forces referred to by me include the Australian Imperial Force, the Royal Australian Navy, the Royal Australian Air Force and the Militia, apart from those members of the Militia who are unfit for overseas service, and comprise about 23 per cent, of its total strength. On the strengths of the forces, given by the latest official figures in the reports of Chiefs of Staff, it will be found, after deducting the number of medically unfit men, that 73.7 per cent, of the medically fit men of the fighting services have volunteered for overseas service. Taking the strength of the Australian Imperial Force and the Militia alone, and excluding the Royal Australian Air Force and the Royal Australian Navy, it will be found that 64.7 per cent, of the medically fit personnel have volunteered for overseas service. That, I repeat, is a record of which any country can reasonably be proud. Still, there are some persons who would rob us of that credit by wrongly stating that Australia has not done as well as I have claimed.","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/continue[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","10","SPEAKER, Mr","10000","N/A","N/A","N/A","644","Order!","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/continue[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","11","PAGE, Earle","C7E","N/A","N/A","N/A","644","I rise to a point of order. The Minister for the Army was given leave to make a personal explanation, and he is grossly abusing the privilege.","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/interjection[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","12","SPEAKER, Mr","10000","N/A","N/A","N/A","644","I have already called the Minister to order. He is now exceeding the bounds of a personal explanation.","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/speech[1]/continue[4]/talk.start/para","N/A","N/A"
