index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Monday, 14 October 2019","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 10:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,1,1,"OBrien, Llew, MP",265991,"Wide Bay","LNP","N/A",3757," I present the fourth report of the Petitions Committee for the 46th Parliament.I draw the attention of the House to an e-petition currently open for signatures until later this week. This petition relates to the issue of climate in Australia and has so far gathered over 300,000 signatures. This is the highest number of signatures for an e-petition in the House. The second largest e-petition was presented in 2018, with over 104,000 signatures, which requested the removal of the GST from sanitary products. The two largest recorded petitions to the House remain paper petitions. The largest, with 1,200,000 signatures, was presented in February 2014 and concerned funding support for community pharmacies. The second largest, with over 792,000 signatures, concerned taxation and beer prices, and was presented in December 2000.Its clear that people power comes in both paper and online form. The committee continues to support both ways of petitioning the House. Some people choose to start a paper petition because they want to engage a small community about a local issue or because their targeted audience prefer to sign their names on paper, rather than on a smartphone. On the other hand, national issues may gain more traction through an online petition, which is more easily shared via social media or email. The House continues to receive paper petitions from a broad cross-section of the community, including schoolchildren. This tells us that the paper petition is still as relevant today as it was at Federation.I look forward to further updating the House on the work of the Petitions Committee.","Petitions Committee","COMMITTEES","/hansard/chamber.xscript/debate[1]/subdebate.1/subdebate.2/speech/talk.text/body/p[1]","Mr LLEW OBRIEN (Wide Bay) ","(10:01):"
4,0,0,0,1,1,"OBrien, Llew, MP",265991,"Wide Bay","LNP","N/A",3757," I present the following 24 petitions:","N/A","PETITIONS","/hansard/chamber.xscript/debate[2]/speech/talk.text/body/p","Mr LLEW OBRIEN (Wide Bay) ","(10:03):"
5,0,0,0,1,1,"OBrien, Llew, MP",265991,"Wide Bay","LNP","N/A",3765," I present the following ministerial responses to petitions previously presented to the House:","N/A","PETITIONS","/hansard/chamber.xscript/debate[3]/subdebate.2/speech/talk.text/body/p","Mr LLEW OBRIEN (Wide Bay) ","(10:03):"
6,0,0,0,1,1,"Bandt, Adam, MP","M3C","Melbourne","AG","N/A",3770," I move:That this bill be now read a second time.Let me read you a quote:There is growing agreement between economists and scientists that … risk of catastrophic and irreversible disaster is rising, implying potentially infinite costs of unmitigated climate change, including, in the extreme, human extinction.Who was it who said that? Was it the many thousands of people who took to the streets over the weekend to protest about climate change and the governments inaction? Was it members of political parties here in this place, urging the government to take action? It was the IMF. It was the IMF who said this, barely weeks ago. There is now growing consensus, and not just across everyday Australian citizens, who at the moment are petitioning this government to declare a climate emergency. It is not just coming from our leading scientists, who are saying, Time is running out. It is coming from some of the most senior economists in the global financial system.It is time to tell it like it is. We are in a climate emergency and we are facing a mass extinction, including human civilisation. Had the Prime Minister gone to the global climate crisis summit barely a few weeks ago, he wouldve heard the stark warning from the worlds scientists that the current commitments under the Paris agreement are not good enough. We need to do at least three to five times as much as countries like Australia are currently pledging if we are to have a chance of avoiding catastrophic global warming. Thats three to five times as much as what we are doing at the moment.The worlds scientists also told us last year that, because coal—especially in Australia—is the single-biggest contributor to climate change, we cannot continue our reliance on coal. In fact, they told us that, to have a chance of staying below a dangerous 1½ degrees, the world needs to be at least two-thirds out of coal for energy by 2030. That is why the time for coal is over, and that is why Australia needs a plan to quit coal. Thats why today Im introducing the Coal Prohibition (Quit Coal) Bill 2019. Were talking here about thermal coal—the coal that is burnt for electricity. Australia exports about 80 per cent of its thermal coal. About four times as much as we use domestically, burning it for power, we send overseas. It doesnt matter where its burnt, because global warming impacts us all. Until we stop exporting coal, we will not be able to halt the climate crisis.It is clear to everyday Australians that global warming is not under control. From the record drought that we are experiencing and that our farmers and communities are suffering through, and from the fact that towns are being told they might have to go without water, to the unprecedented numbers of fish kills and the numbers of people who are dying from heatwaves and bushfires, it is clear that the climate crisis is hitting, and its hitting us hard. If Australia does not have a plan to exit from coal in an orderly way, we are going to make global warming worse, and that is a death sentence for people working on the land. It will mean more people will die from the heatwaves and bushfires that will hit, it will mean water will run out at a quicker rate and it will mean more extreme weather events.This bill puts in place a plan that says thank you to all of those workers in coal communities, who have helped power our country. But we now know things about coal that we didnt know before. We now know that its a toxic product, and when you use it as intended it kills. We need to do what Germany has done: reach an agreement in this parliament for a plan for the orderly phase-out of coal, one that will look after the affected communities. That means phasing it out at home. It means phasing out our exports. This bill puts in place a plan to do that over the next 10 years in a way that is achievable and in a way that the science requires. In my remaining time, I would invite the seconder for this bill, the member for Clark, to make a few comments. Is the motion seconded?","Coal Prohibition (Quit Coal) Bill 2019","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/subdebate.2[2]/speech[1]/talk.text/body/p[1]","Mr BANDT (Melbourne) ","(10:04):"
7,0,0,1,0,1,"SPEAKER, The",10000,"N/A","N/A","N/A",3771,"3771 SPEAKER, The 10000","Coal Prohibition (Quit Coal) Bill 2019","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/subdebate.2[2]/speech[1]/interjection/talk.start","N/A","N/A"
8,0,0,0,1,1,"Wilkie, Andrew, MP","C2T","Clark","IND","N/A",3771," I second the motion and offer a few additional comments. Its self-evident that Australia must do everything in its power to combat climate change and to do so urgently, and any sensible strategy surely must include Australia banning any new coalmines and winding down existing coalmines.The significance of this must not be underestimated. We need to understand that something like 29 per cent of coal thats traded globally comes from Australia. When we export coal, we export emissions. When you include our exported emissions with our domestic emissions, you understand that we are a very, very significant producer of greenhouse gases. In fact, if you include our exported emissions, Australia produces more emissions than Russia, a country of 146 million people, hardly an exemplar of responsible climate action. We create more carbon emissions than Russia. In fact, when you include our exported emissions, our total gross emissions are not much less than those of India, a country of 1.3 billion people. In other words, we must do everything we can to get out of the global coal trade, and that must include no more coalmines and winding down existing coalmines.This is especially relevant to me as a Tasmanian at the moment because we had the remarkable revelations just in recent weeks that, when the country is talking about shutting down coalmines, were actually looking to create a new coalmine. In fact, we had the remarkable revelation just recently that Midland Energy has been granted $50,000 by the Tasmanian government to establish mines in the Midlands of Tasmania, around Woodbury and Jericho, that would produce three million tonnes of coal a year for export to Asian markets. How the Tasmanian government can think that that is sensible absolutely beggars belief. Tasmania has a reputation as a relatively clean and green place. Why would we put our food exports and our tourism industries at risk by becoming just another global climate pariah? It beggars belief, and its some of the most irresponsible behaviour I could contemplate by a Tasmanian government.So Im very happy to back the member for Melbourne in this motion for the second reading of the Coal Prohibition (Quit Coal) Bill 2019, which would ban coalmines and wind down existing coalmines. It would be entirely consistent with what should be this countrys strategy—a strategy to, within a reasonable period of time, achieve zero net carbon emissions and, indeed, 100 per cent reliance on renewable energy. Thats the way to deal with the future. Its not to be opening new coalmines in the Midlands of Tasmania, North Queensland, the Hunter Valley or who knows where else. Thats why this is an eminently sensible bill introduced by the member for Melbourne.I would add that until now the philosophy has been progress at any cost. Whenever theres talk of a new coalmine, politicians are quick to talk about the jobs. Well, its time to draw a line in the sand and to understand that progress at any cost is the strategy that has created the climate mess we now have. So weve got to draw a line in the sand, or perhaps scratch a line in the coal, and say that from now on there will be no more new coalmines, we will have plans in place to shut down existing coalmines and we will have plans in place to shut down existing coal-fired power stations in this country, because only by doing that will we genuinely be putting our country on a pathway to zero net carbon emissions. Thats what the community expects of us. Whenever you go out to the community across the whole of the country and you do polling, the evidence is unambiguous that the community wants strong action on climate change. But regrettably, until now, this place has been completely out of step with what the community wants—another case where we in this place are not representing our community. So I second the motion, I applaud the member for Melbourne and I think that the crossbench—or most of the crossbench at least—speaks genuinely on behalf of the majority of Australians, who want us to get out of the coal industry and to get out of it quickly. The time allotted for this debate has expired. The debate is adjourned and the resumption of the debate will be made an order of the day for the next sitting.","Coal Prohibition (Quit Coal) Bill 2019","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/subdebate.2[2]/speech[2]/talk.text/body/p[1]","Mr WILKIE (Clark) ","(10:10):"
9,0,0,1,0,1,"SPEAKER, The",10000,"N/A","N/A","N/A",3772,"3772 SPEAKER, The 10000","Coal Prohibition (Quit Coal) Bill 2019","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/subdebate.2[2]/speech[2]/interjection/talk.start","N/A","N/A"
10,0,0,0,1,1,"Sharkie, Rebekha, MP",265980,"Mayo","CA","N/A",3772," I move:That this bill be now read a second time.The minimum age of criminal responsibility is the minimum age below which the law determines that children do not have the capacity to form criminal intent.The median age of criminal responsibility in the international community is 14. In most European countries it is between 14 and 16. Countries such as China, Russia, and Sierra Leone have a minimum age of 14, while Canada and Scotland are both set at age 12.In Australia the minimum age of criminal responsibility across Commonwealth, state and territory legislation is 10. Our laws permit the arrest and detention of a child in year 4 and taking them away, often far away, from their family, prior to a finding of guilt.Australia is universally condemned by the international community for this.The bill I am introducing today increases the age of criminal responsibility for Commonwealth offences from 10 to 14 years of age.Amnesty Internationals report entitled The sky is the limit demonstrates that youth detention is not a place where children will grow into mature and healthy young adults.Detention is not rehabilitating young offenders; it is only increasing the risk of reoffending.The report notes that children who are arrested before the age of 14 are three times more likely to reoffend as adults, compared to those arrested after the age of 14.In part this is because children under the age of 14 are making decisions using the part of the brain that is connected to emotions and aggression, and are unlikely to comprehend the consequences of their actions.That is why we do not let 10-year-old children drive cars, drink alcohol, have a Facebook account or vote.We imposed these limits because we as a society decided that young children are not capable of making rational decisions. We accept the medical evidence that says the brain development of young children limits their capacity.And yet, as the law currently stands, we can hold a 10-year-old child criminally responsible for their actions. We can, and, sadly, we do.According to data released by the Australian Institute of Health and Welfare, in 2017-18 there were 600 children aged between 10 and 13 in detention.In addition to the usual limitations placed on the developmental progress of young children, both trauma and prolonged stress will also have a negative impact on brain development. Trauma can include neglect, poverty, removal from family structures and exposure to violence or abuse.It is a sad reality that Indigenous children are more likely to experience trauma than non-Indigenous children.Aboriginal and Torres Strait Islander children are also more likely to suffer from fetal alcohol syndrome disorder, which results in abnormalities in cognitive, behavioural and social functioning, thus increasing the risk of coming into contact with the justice system.Over a third of all children in WA detention were diagnosed with FASD, while in the Northern Territory the recent royal commission sought to address the issue by recommending that all children be screened for the disorder upon entering out-of-home care and that police receive specialist training on the effects of FASD.The age of criminal responsibility is an issue that disproportionately affects children from Aboriginal communities. They are 23 times more likely to be in detention than their non-Aboriginal peers.While only five per cent of children aged between 10 and 17 are Indigenous, more than half of all children in detention on an average day in 2017-18 were Indigenous.Children should be in classrooms; they should not be in custody.But the Just Reinvest program operating in Bourke, NSW has proven that prison need not be a rite of passage for children.For those who remain unconvinced, I urge you to consider the economic arguments against youth detention. Earlier this year the Productivity Commission considered youth justice in the context of their Report on government services 2019.The commission found that the average cost of community based supervision across the states and territories in 2017-2018 was $164 per day, per young person.The average cost of detention based supervision per young person, per day was $1,455.An average cost of holding one child in detention for one year is over half a million dollars.If we multiply that by 600, being the number of 10- to 13-year-olds detained, it comes in at $318 million.Modelling undertaken by PIC, the Indigenous consultancy branch of PwC, predicts that the cost of Indigenous incarceration will grow to $19.8 billion by 2040.But, if we replace youth detention with holistic case management, cognitive behavioural therapy and other appropriate supports, modelling shows that recidivism rates will decline and deliver a saving of $10.6 billion by 2040.Next month the Council of Attorneys-General will hand down their recommendation on whether to raise the age of criminal responsibility.The increase I propose in the bill is consistent with the position of the UN Committee on the Rights of the Child and was specifically recommended to Australia by the UN committee in their concluding observations released in late September this year.Finally, Id like to thank the Change the Record coalition, Amnesty International, the Human Rights Law Centre, the Justice Reinvestment Project, the Law Council of Australia, the AMA and the many other campaigners who are working to draw attention to this matter and the way we approach young people—children—in detention in this country.The UN has spoken. We were all aghast when we saw the footage from Don Dale. Children as young as 10 were in that situation. One of the recommendations was to lift the age of criminal responsibility. Two years on, we have done nothing in this place. It is time for this place to lead the nation; it is time for this place to act.Mr Speaker, I would like to give my remaining time to the member for Warringah. Is the motion seconded?","Crimes Legislation Amendment (Age of Criminal Responsibility) Bill 2019","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/subdebate.2[2]/speech[1]/talk.text/body/p[1]","Ms SHARKIE (Mayo) ","(10:15):"
