index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker (Hon. Sir Littleton Groom) took the chair at 11 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,1,0,0,0,0,0,0,1,"GREEN, Roland","KFA","N/A","CP","N/A",526,"- Yesterday I asked the Prime Minister whether the Government intended to discontinue the publication of the historical records, and I was informed that the matter is at present the subject of negotiation with Dr. Watson. To-day I have received a letter from Dr. W atson, in which he says that he was astounded by the Prime Ministers reply to my question, as his editing of the records has ceased, and no negotiations are taking place. Can the Prime Minister throw any further light on the subject ?","HISTORICAL RECORDS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"BRUCE, Stanley","F4B","N/A","NAT","N/A",526,"- There have been considerable differences of opinion between the Government and. Dr. Watson , in regard to the work he was doing. The original contract was between the Government and Dr. Watson, but the control of the contract and the work of that gentleman was transferred to the Library Committee, which is representative of all parties in this chamber and in another place. I understand that protracted negotiations have taken place between Dr. Watson and the committee without any decision having been reached. Only yesterday I wrote to the Chairman of the Library Committee asking that the consideration of the matter should be expedited, as the Government is desirous of having it settled without further delay. That letter will, I am informed, be considered by the committee at an early date.","HISTORICAL RECORDS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
4,0,0,1,0,0,0,0,1,"JOHNSON, Elliot","K99","N/A","N/A","N/A",526,"- The Library Committee held a meeting last evening.","HISTORICAL RECORDS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/interjection/talk.start/para","N/A","N/A"
5,1,0,0,0,0,0,0,1,"MALONEY, William","KLM","N/A","ALP; FLP from 1931; ALP from 1936","N/A",526,"- I am informed that an advertisement has appeared calling for applications for a position in the Attorney-Generals Department, at 436 Bourke-street, and that the hours are from 6 a.m. to 6 p.m. on seven days in the week, equal to 84 hours a week. In addition, the applicant is required to be on duty for the same number of hours at night, inasmuch as he is supposed to remain on the premises between 6 p.m. and 6 a.m. Surely there is some error in regard to the hours, and I ask the Prime Minister to have inquiries made concerning the advertisement.","EXCESSIVE WORKING HOURS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
6,0,0,0,1,0,0,0,1,"BRUCE, Stanley","F4B","N/A","NAT","N/A",526,"- I shall have the matter inquired into.","EXCESSIVE WORKING HOURS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
7,1,0,0,0,0,0,0,1,"RILEY, Edward","KYV","N/A","ALP","N/A",526,"- I understand that Mr. Lang, Premier of New South Wales, has complained of delay on the part of the Commonwealth Government in connexion with the proposed floating dock at Newcastle. Will the Prime Minister explain whether finality has been reached in the negotiations between the Commonwealth and the Government of New South Wales ?","PROPOSED DOCK AT NEWCASTLE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
8,0,0,0,1,0,0,0,1,"BRUCE, Stanley","F4B","N/A","NAT","N/A",527,"- About twelve months ago the Commonwealth Government was asked by the Government of New South Wales if it would be prepared to subsidize the construction of a proposed dock at Newcastle. The Commonwealth Government offered a subsidy of £120,000, on condition that the dock complied with the requirements laid down by the naval advisers of the Commonwealth. Subsequently it was found that the dock would have to be increased from 13,000 tons to 15,000 tons, and, notwithstanding the original condition that the dock must comply with naval requirements, including a capacity to lift the two new 10,000- ton cruisers, it agreed to increase the subsidy to £135,000. The New South Wales Government has since put forward new proposals involving an increase of the Commonwealth subsidy. Mr. Lang has been told definitely that the Commonwealth would have use for a dock of that character only if it could be shifted, in time of war or great emergency, to any port of Australia where it might be required, and, having regard to the other defence expenditure which the Commonwealth desired to incur if the state of the finances would permit, any increase of the subsidy beyond £135,000 was impossible. There has been no delay on the part of the Commonwealth Government-","PROPOSED DOCK AT NEWCASTLE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
9,0,0,1,0,0,0,0,1,"RILEY, Edward","KYV","N/A","ALP","N/A",527,"- Is the Commonwealths offer still open?","PROPOSED DOCK AT NEWCASTLE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/interjection/talk.start/para","N/A","N/A"
10,0,0,0,1,0,0,0,1,"BRUCE, Stanley","F4B","N/A","N/A","N/A",527,"- Yes.","PROPOSED DOCK AT NEWCASTLE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/continue/talk.start/para","N/A","N/A"
