index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Monday, 23 March 2020","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 10:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[3]","N/A","N/A"
4,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",2769," I wish to draw the attention of honourable members to the special arrangements for the operation of the chamber. The most obvious is the changed sitting arrangements, which you will have already noticed. The increased spacing in the chamber means that members wont be sitting in their normal seats. Please sit only in the seat or the space allocated to you with your name. These allocations have been arranged so that you are sufficiently far apart.You will also note additional seats placed outside the benches. These seats are reserved for members and are considered to be within the area of members seats for the purposes of any divisions that may be called. Ministers and shadow ministers on the front bench may come to the dispatch box to speak. Other ministers and shadow ministers in the rows behind frontbenchers are asked to remain at their allocated temporary seats to speak. During divisions, the tellers will operate from the Hansard table.There will also be reduced services from attendants. Water will not be provided by attendants but is available in the bottles at the rear of the chamber. Members can obtain their own water and are requested to dispose of the empty bottles in one of the bins. Members will also be allowed to bring their own water into the chamber. The attendants will only take documents to and from members of the frontbench, in order to minimise closer contact and the handling of papers.There are bottles of hand sanitizer at a number of locations within and around the chamber. You will also note that several of the doors to the chamber are open. This is to reduce the need for members to touch the door handles. The doors, however, will be closed during divisions. The handles will also be regularly cleaned during the day.Im very conscious of the need to limit the total number of people in the chamber at any one time. For this reason, occupants of the advisers boxes will be required to leave during divisions. When divisions are called, the attendants will hold the doors open but will then remain outside the chamber when the doors are locked. The press gallery is restricted to a maximum of only four photographers plus Auspic at any one time, with one registered photographer allowed to remain during the division. The press gallery is closed to all other media representatives. However, the media may, at any time through the course of the sitting, use the second-floor enclosed galleries that are normally reserved for school visits.I thank members for their cooperation and forbearance during this difficult and extraordinary time.","Parliamentary Arrangements","STATEMENT BY THE SPEAKER","/hansard/chamber.xscript/debate[1]/subdebate.1/speech/talk.text/body/p[1]","The SPEAKER ","(10:01):"
5,0,0,0,1,1,"Porter, Christian, MP",208884,"Pearce","LP","N/A",2770," I thank the Manager of Opposition Business for his assistance in settling the terms of this suspension of standing orders. I move:That so much of the standing orders be suspended as would prevent the following from occurring in relation to business for today:(1) the Prime Minister to make a ministerial statement, with the Leader of the Opposition to respond;(2) the Federation Chamber not to meet today;(3) the business for this sitting to be restricted to bills relating to the Coronavirus Economic Response Package, Supply bills, Question Time, and any other business agreed between a Minister and the Manager of Opposition Business;(4) presentation and consideration of bills relating to the Coronavirus Economic Response Package to be given priority over all other business until 2 pm;(5) the provisions of standing order 133 not to apply;(6) a Minister to present the bills together and the first reading of each bill to be given;(7) the minister to move one motion that the bills be read a second time, and make a second reading speech;(8) at the conclusion of the second reading speech, a cognate debate to ensue;(9) if consideration of the bills and any other business has not concluded by 2 pm, the debate to be interrupted for Question Time;(10) if consideration of the bills and any other business concludes before 2 pm, the House then to suspend until 2 pm;(11) immediately following Question Time, business to resume, if required;(12) when the debate concludes, a Minister to be called to sum up the debate, then without delay the immediate question, or questions, necessary to complete the second reading of the bills to be put;(13) if the second reading of the bills is agreed to and any Messages from the Governor-General announced, the bills then to be taken as a whole during consideration in detail, if required, for no longer than sixty minutes, with any Government amendments to the bills that have been circulated to be treated as if they have been moved together, any Opposition amendments which have been circulated to be treated as if they had been moved together, and any amendments circulated by non-aligned Members which have been circulated to be treated as if they had been moved together, with:(a) one question to be put on all the Government amendments;(b) one question then to be put on any amendments which have been circulated by Opposition Members;(c) single questions then to be put on any amendments circulated by each non-aligned Member; and(d) any further questions necessary to complete the remaining stages of the bills to be put without delay;(14) if consideration in detail is not required, the question on the third reading of the bills to be put immediately after the second readings of the bills and the announcement of any Messages from the Governor-General;(15) if at 5 pm the second reading debate is still in progress, the debate to be interrupted and all questions necessary to complete consideration of the bills to be put immediately, including the questions on any amendments circulated, as detailed in paragraph 13, above;(16) following the third reading of the bills, a Minister to introduce three supply bills together and the first reading of each bill to be given, the Minister to move one motion that the bills be read a second time and make a second reading speech;(17) at the conclusion of the second reading speech a cognate debate to ensue until no later than 7.30 pm, with the immediate question, or questions, necessary to complete the second reading of the bills then to be put and one question on the third reading of the bills then to be put;(18) other business, if agreed by a Minister and the Manager of Opposition Business, then to ensue;(19) at the conclusion of any other business, or after Question Time if all business has been disposed of, the Speaker then to suspend the House until the ringing of the bells;(20) when the sitting resumes any further business relating to the bills or other business agreed by a Minister and the Manager of Opposition Business to ensue and the Speaker then to adjourn the House until a later date and hour to be fixed by the Speaker; and(21) any variation to this arrangement to be made only by a motion moved by a Minister with leave granted by the Manager of Opposition Business.","N/A","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.2/speech[1]/talk.text/body/p[1]","Mr PORTER (Pearce—Attorney-General, Minister for Industrial Relations and Leader of the House) ","(10:04):"
6,0,0,0,1,1,"Burke, Tony, MP","DYW","Watson","ALP","N/A",2771," I want to thank the Leader of the House for the productive conversations that have led to this. Today is only possible because of cooperation. In acknowledging our support of the suspension motion thats been put forward, I should also acknowledge the cooperation of those who are not here. There are a large number of members of parliament who want to be here today and are not because they understand the circumstances that were in and the importance of the different distancing measures that are in place. I also want to acknowledge the cooperation from you, Mr Speaker. To save time, I will raise something now and perhaps after weve dealt with the suspension you could deal with it. There has been some question as to whether today people who are not sitting on the front bench should speak from their allocated place—as in the new allocation—or whether they should speak from the ordinary seating plan. If you could clarify that at the end, that would be appreciated. We might deal with the motion first. The question is that the motion moved by the Leader of the House be agreed to.Question agreed to.","N/A","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.2/speech[2]/talk.text/body/p[1]","Mr BURKE (Watson—Manager of Opposition Business) ","(10:09):"
7,0,0,1,0,1,"SPEAKER, The",10000,"N/A","N/A","N/A",2771,"2771 SPEAKER, The 10000","N/A","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.2/speech[2]/interjection/talk.start","N/A","N/A"
8,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",2771," I thank the Leader of the House and the Manager of Opposition Business for all of their work over the last couple of days. With respect to the seating for social distancing, theres a new seating plan. Members should speak from where they are. Broadcasting has that plan. Just to be very clear: for frontbenchers who are not in their usual seat, if theyre in the second or the third row, they should not come to the dispatch box. Only those frontbenchers sitting on the front bench should come to the dispatch box. The additional seats I mentioned that are at the back there—theyre normally in the distinguished visitors gallery—are there, really, for the purpose of divisions and in the event that there need to be additional seats and we still maintain that distancing requirement. I hope that clarifies it. If anyones got any further queries through the course of this morning, please come and ask me.","Parliamentary Arrangements","STATEMENT BY THE SPEAKER","/hansard/chamber.xscript/debate[3]/subdebate.1/speech/talk.text/body/p","The SPEAKER ","(10:10):"
9,0,0,0,1,1,"Morrison, Scott, MP","E3L","Cook","LP","N/A",2772," We gather today at a time of great challenge for our nation and, indeed, the world. We are a strong nation and a strong people, but in the months ahead this will put us all to the test, as at no time like this since the Second World War. But together, Australia, we are up to this challenge.The coronavirus that is sweeping the world will continue to change the way we live, but we must not allow it to change who we are as Australians. I know—we all know—that Australians are very concerned at this difficult time. It is the understandable fear of the unknown, and there is much that is not known about the coronavirus, but we must not let that fear overtake us. We must focus instead on what we do know, what we can control.We know who we are as a people and the legacy and inspiration that has been given to us from those who have come before us and shown us the way through challenges and tests just like this. So we summon the spirit of the Anzacs, of our Great Depression generation, of those who built the Snowy, of those who won the great peace of the Second World War and defended Australia. That is our legacy that we draw on at this time.We also know the actions that we can take—the care, compassion and respect we must show from one to another. Whilst some must self-isolate—and they must—and we all must keep a healthy social distance between us, it is important that we do all we can to ensure in the difficult months ahead that no Australian goes through this alone. The responsibility we know we must take for our own actions and our own behaviours—the tests, hardships and sacrifices that will be placed on all of us, on our national character—will undoubtedly break our hearts on many occasions in the months ahead. But we must resolve today as Australians to come together and to pledge to each other across our nation that this coronavirus will not break our Australian spirit.So, together, and with the rest of the world, we face this unprecedented challenge, a once-in-100-years event, a global health pandemic that has fast become an economic crisis the likes of which we have not seen since the Great Depression. Life is changing in Australia for every Australian. Life is going to continue to change. For many—young and old—2020 will be the toughest year of our lives. Meeting this challenge is bigger than any Australian. Its obviously bigger than politics. Its bigger than any of us who are in this chamber. Prime ministers, leaders of the opposition, ministers, shadow ministers and members of parliament—it is bigger than all us. It is bigger than premiers, chief ministers, captains of industry, leaders of union movements. It is bigger than all of us. I want to thank all of those who have come to this great challenge with such a unity of spirit. It requires every single Australian to do their duty as public citizens.Again, in that spirit, I want to thank, in particular, the nations premiers and chief ministers for coming together to form Australias first ever national cabinet, a cabinet of all Australian governments: five Labor leaders, four coalition leaders. I want to thank the Leader of the Opposition for the cooperation he and his colleagues have afforded us here in this parliament as we battle this dual health and economic crisis. Today, we have some very important work to do to cushion the blow on Australians from the economic whirlwind that is being reaped by this coronavirus. In the months ahead, we will face more issues that none of us even now can imagine. Our job as the Australian government is to work night and day to ensure our great country, our beloved Australia, gets to the other side and emerges stronger, safer and united.It is our advice that Australians will be living with this virus for at least the next six months. It could be longer. There is no three- or four-week shutdown that makes it all go away. There is no short-term solution to this. We have to steel ourselves for the next six months and work together to slow the spread in order to save lives, to protect the elderly and vulnerable Australians, because they are counting on us. Every extra bit of time we save allows us to better prepare for the challenges that are ahead.Last night, all the states and territories, through the national cabinet, agreed to an even more stringent set of social distancing rules that will change further how we all live our lives. There will be no more going to the pub after work. There will be no more going to the gym in the morning. There will be no more sitting down for brunch at a cafe. These changes are vital to slow the spread of this virus to save lives.As the virus spreads, and it will, governments around Australia will not be complacent and may need, and are likely to need, to impose further restrictions on our daily lives. Wherever possible, we will seek to do that to ensure a consistency of approach between all states and territories. It will be absolutely vital that every Australian respects and follows the healthy social distancing measures that all Australian governments have implemented in order to flatten this curve and to save lives. Limits on outdoor and indoor mass gatherings, keeping non-essential indoor gatherings to less than one person per four square metres—wherever possible, keeping 1½ metres between yourself and others—avoiding all non-essential travel and even simply following good hygiene is essential to slowing this virus. Washing your hands thoroughly, coughing and sneezing into your elbow, not touching your face are all practical measures that we can all observe to save lives. I will say this: while you may not be able to go to church, the synagogue, the temple or the mosque, I most certainly call on all people of faith in our nation to pray. I can assure you, my prayer knees are getting a good work out.As Australia works to flatten the curve and slow this virus, we also face an immense economic challenge. Across Australia today, many thousands of Australians will lose their jobs. They are lining up at Centrelink offices as we speak—something unimaginable at this scale only weeks ago. Many have lost their jobs, and we know many more will. This is the biggest economic shock our nation has faced in generations. Australia, a long and open trading nation, is now closed off, largely, from the world. Internal border restrictions not seen since before Federation are now in place.Yesterday, the Treasurer and I announced an economic support package, a safety net package, unprecedented in our nations history in its scale and coverage. Measures announced to date total some, together with the Reserve Bank, $189 billion in economic support, around 10 per cent of the size of our economy. The measures we have announced are focusing on those who are on the frontline, those who will be feeling the first blows of the economic impact of the coronavirus as it wreaks its havoc. So well supercharge our safety net—doubling, effectively, the jobseeker payment and allowing Australians to draw on those resources they have put aside for such a time as this—to support the most vulnerable with additional payments to pensioners and carers and the disabled, to provide a lifeline to small and medium-sized businesses. We will be working together with the banks—and I thank them also—to keep those businesses afloat wherever possible, to keep as many employees as they can, but with the pledge in our support to them that when we pass this virus, those businesses that have had to stand people down will stand them back up again on the other side. This will give them that assurance, give them that encouragement, as they have to stand staff down, commit to do all they can on the other side to stand them back up again. This is the unwritten contract that is being undertaken between Australian employees and employers as we speak, to provide also a legal shield to protect both businesses from closures and individuals, to preserve our economy and to boost our recovery on the other side.To those who have lost their jobs already and will, to those whose incomes are collapsing, to those who are barely holding their businesses together or who have already seen their dream taken from them by this virus, this is devastating and this is heartbreaking. And we will do all we can in this place as a parliament and all we can as a government to help see you through. We will be doing everything we can to protect those most vulnerable to the impacts of this crisis and to preserve the businesses that employ them. There will be more support to come, and it will keep coming for as long as this challenge is before this nation. Even more importantly, when this passes, we will be there to ensure that Australians get back on their feet, that the businesses rebuild, that our economy resurges and that we go on in the great national story of this amazing nation, Australia.In conclusion, the more Australians work together, the more we share the sacrifice and the burden, the more we do the right thing, the more lives and the more livelihoods we will save. And when the virus passes—and it will—we will be stronger on the other side. This will be a test of all Australians. It is a test of our nation—of our spirit. There are some who believe liberal democracies and free societies cannot cope with these sorts of challenges. We will prove them wrong here in Australia. Today we are saying that we both can do this and will do this, and we will do this together. May God bless us all—all Australians—at this most difficult time.","COVID-19","MINISTERIAL STATEMENTS","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[1]/talk.text/body/p[1]","Mr MORRISON (Cook—Prime Minister and Minister for the Public Service) ","(10:12):"
10,0,0,0,1,1,"Albanese, Anthony, MP","R36","Grayndler","ALP","N/A",2774," Yesterday Bondi Beach was empty. On a warm, sunny day, that famous strip of sand was as bare as the sky above it. Barely a few weeks into autumn, sporting fields are falling as silent as our favourite music venues and concert halls. The traffic has thinned out on the roads. Pubs and our restaurants will soon be empty. The sad reality is that people are losing their jobs. And this morning, at places like Frankston Centrelink, when I spoke to Peter Murphy, the queues had formed before that Centrelink was open.Each day we become more unnerved and uncertain about where this is heading. But this is our new reality in a world partly shut down by the COVID-19 pandemic—a reality that joins us all together while, at the same time, forcing us to be physically apart. And its a reality growing more confronting by the day. Most of our lives have not been directly affected by war, hunger or financial strife. They were stories our parents and grandparents told us. We listened to those stories and we pictured them in black and white. We thought we were the lucky generations. We now face an enormous threat, and its in colour. It is happening right now. It is global.Fear and panic, of course, feed on uncertainty and inconsistency and, at the moment, those ingredients abound. This is a time for national leadership, consistent messages and clear directions. Today parents are concerned about whether to send their kids to school or not. People are anxious, and that is understandable. They know this is a big deal, and, when people feel that they cant control events, they seek comfort in what they can control. Weve seen that exhibited around the country—that they have enough essentials such as toilet paper or pasta. Thats a signal: seeking control over something in the face of the threat which is difficult for people to understand. They want to go to the footy or go to the beach one last time because they mightnt be able to go next week. These actions might be regrettable, but hectoring will not help. Clear explanations and clarity will.For our part, Labor has added to certainty. Weve indicated publicly, each and every day, that we would be supportive of any bring-forward of health measures and we would support any economic stimulus legislation. This is in spite of not being included in the COAG process described by the government as a national cabinet. But its also prior to seeing legislation. We have provided the government with the absolute certainty that, at the end of the process, we would put forward our suggestions and our views to try and improve the legislation but that we would not stand in the way of economic stimulus or the bringing forward of any proposed health measures. That is the responsible thing to do. That is consistent with the view that I put when my caucus colleagues and party members gave me the great honour of leading this party, which is 130 years old next year. It is the responsible thing to do. We will continue to be responsible and we will act today in a responsible and constructive manner, because I want to be known as the Labor leader, not the opposition leader.The legislation today is not perfect. We would do more and do it sooner, but we will advance our arguments. This is not a time to prevent measures which, however imperfect, are necessary to be implemented. We do need unity and, above all, we need resolute action. We cannot succumb to the illusion that time is on our side. It is not. We will get to tomorrow only if we respect the urgency for action today. We need to be clear and unequivocal. Youve heard all the messages: stay home, keep calm and wash your hands. Make no mistake: anything that feels like an overreaction right now isnt. Let this be our rule: if we think were going to take action next week, we should take that action today. The last thing we want to do is to be looking back on this time in the near future and saying, If only we had done more and done it sooner. Clearly more can be done and more should be done.We outlined our views on the health response in my address to the nation last Sunday 15 March. At a time where so much is changing from day to day, I think, more than a week on, it stands the test of that time. The six points I made then were:More consistent advice—such as when to self-isolate and when to get testedGetting more people tested more quicklyThe fast tracking of fever clinicsExpanding Medicare to allow people to call or Skype their GPA serious reduction in large gatherings of peopleTimely and comprehensive travel advice and restrictions that are updated more frequently.We stand by that statement of just a week ago. We must listen to our smartest minds—our scientists, our doctors, our immunologists. Now is the time to listen, to learn and to act without delay.This is about peoples lives and then, of course, consequentially, their livelihoods, particularly the lives of many of our vulnerable people—our parents and grandparents, the disadvantaged and the First Australians. We owe them our best. Its pretty hard to self-isolate if youre homeless. This is also about our economy. We will support both stimulus packages not because they are perfect but because they are urgent. We want this package to work and to work quickly. Peoples lives are at stake. Were concerned about the lack of direct support that would keep people in their jobs. The business measures do not guarantee support for workers because its calculated on people being in work in February not now or in the future. Youth allowance, Abstudy and Austudy recipients do not receive the coronavirus supplement. Various visa holders also arent getting the support we believe they need.There are sectors that I think could be given more support. Today, of all days, we think of our teachers—what remarkable people! Theyre certainly not childminders. Theyre people who, each and every day, whether they work in the public system, the Catholic system or the independent system, create future Australians with their knowledge and their commitment, and we respect them for the work that they are doing.We also think of other sectors that havent got specific support at this point. The arts and entertainment industry—so important for the quality of our lives—needs, in my view, direct support in order to be sustained into the future so that, as we come out of this diabolical circumstance, we recognise that the quality of our lives isnt just about money; its about culture and experience and community and belonging. And we will need that more than ever as we come out of this process.We of course have expressed concerns about the early accessing of superannuation. Selling your super at the bottom of the market will risk squandering peoples hard-earned retirement savings. Its also the case that if the superannuation industry is forced to sell assets at the bottom of the market that is not sensible economics.We say to the government that we have been as supportive as possible and we will not be moving amendments where there is any doubt. We will give the benefit to the government. We are not looking for arguments; we are looking for solutions. But, on some of these measures, please listen to the arguments. Recognise that we, on this side of the parliament, do represent, by the way, the largest political party in this parliament—the largest. Our views should be taken into account even though we will, as weve said, vote for the package if our amendments are not successful. Weve given that commitment. But I believe we are right on that issue, and the government should consider alternative measures to put dollars in the pockets of low-income workers other than by doing it at the expense of the quality of life in their retirement.In todays emergency session of parliament there are few of us here, but our actions today will be felt and measured for a very long time. Were elected to this place to serve the Australian people. Today we feel the weight of our nations need. Never has our duty been so urgent. I lead a Labor team determined to be constructive, and Labor stand ready to play our role. We want to help the government to get it right and this parliament to get it right—all of us. We find ourselves in a time like no other. We, the Australian people, must in our isolation come together and remember who we are: we are the people who came together selflessly in the recent bushfire crisis. Now is not a time for me; now is a time for us. Lets spread kindness and humanity, not coronavirus. The months ahead will be difficult. There will be pain and suffering. Our country, our world, has changed, but this will not last forever. Things will be different after this.I am an optimist. I have faith in the people of Australia, faith in our peoples courage, faith in our peoples sense of community and faith in our peoples compassion for one another. That gives me the faith that we will get through this together. On behalf of the House, I thank the Prime Minister and the Leader of the Opposition. We will now move to the legislation.","COVID-19","MINISTERIAL STATEMENTS","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/talk.text/body/p[1]","Mr ALBANESE (Grayndler—Leader of the Opposition) ","(10:26):"
