index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, 13 February 2018","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 12:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,1,1,"N/A","N/A","N/A","N/A","N/A","N/A"," In association with the statement I made to the House yesterday in relation to discharging the Standing Committee on Employment, Education and Trainings obligation to present a report on its inquiry into the Fair Work Amendment (Protecting Take Home Pay of All Workers) Bill 2017, I present the relevant minutes. ","Fair Work Amendment (Protecting Take Home Pay of All Workers) Bill 2017","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1/subdebate.2/speech/talk.text/body/p","Mr LAMING (Bowman) ","(12:01):"
4,0,0,0,1,1,"N/A","N/A","N/A","N/A","N/A","N/A"," I have received messages from the Senate informing the House of the appointment of Senators to certain joint committees:  That senators be discharged from and appointed to committees as follows: Joint Standing Committee on Electoral Matters Appointed—Senator Colbeck appointed a participating member for the committee’s inquiry into the 2016 election; Joint Standing Committee on National Broadband Network Appointed—Senator Colbeck appointed a participating member; Joint Select Committee on oversight of the implementation of redress related recommendations of the Royal Commission into Institutional Responses to Child Sexual Abuse Appointed—Senator Colbeck appointed a participating member; Joint Standing Committee on Trade and Investment Growth Discharged—Senator Hume Appointed—Senator Colbeck Parliamentary Joint Committee on Law Enforcement Discharged—Senator OSullivan Appointed—Senator Colbeck Joint Committee of Public Accounts and Audit Appointed—Senator Patrick","N/A","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.2/speech/talk.text/body/p[1]","The SPEAKER ","(12:02):"
5,0,0,0,1,1,"N/A","N/A","N/A","N/A","N/A","N/A"," I thank all of the honourable members for their contribution to the debate on the Investigation and Prosecution Measures Bill 2017. The Investigation and Prosecution Measures Bill 2017 makes two sets of amendments. Firstly, it amends the Telecommunications (Interception and Access) Act 1979 and the Surveillance Devices Act 2004 to ensure that legislation supports a restructure of the New South Wales Independent Commission Against Corruption. Secondly, it extends the functions, powers and duties of the Commonwealth Director of Public Prosecutions to the laws of Norfolk Island.  With respect to the New South Wales Independent Commission Against Corruption, the commission plays a critical role in investigating, exposing and preventing corruption in the public sector. In November 2016, the New South Wales parliament passed the Independent Commission Against Corruption Amendment Act 2016. That act restructured the commission by replacing the former arrangement, of a single commissioner and assistant commissioner, with a fulltime chief commissioner and two parttime commissioners. Assistant commissioners may also be appointed as required. The measures in the bill will make a minor amendment to both the Telecommunications (Interception and Access) Act 1979 and the Surveillance Devices Act 2004 to ensure that the restructured commission is referenced appropriately in those acts. The act will then retain the commissions substantive powers under those acts. With respect to the Telecommunications (Interception and Access) Act 1979, it provides the legal framework for specified intelligence and law enforcement agencies to access communications and data for the investigation of criminal offences and other activities that threaten safety and security. It permits eligible law enforcement and security agencies, including the commission, to obtain warrants, intercept communications, obtain warrants to access stored communications and to access telecommunications data subject to stringent legal tests and independent oversight. The Interception Act vests certain positions within the commissions specific authority when undertaking functions. The chief commissioner, for example, will be able to authorise members of the commission to receive information gathered under warrants and communicate intercepted information obtained by the commission to other agencies in limited circumstances. The amendments will allow the chief commissioner, a commissioner or an assistant commissioner to be certifying officers under the act. Certifying officers can, for example, be delegated the power to revoke interception and stored communication warrants, certify true copies of warrants and issue evidentiary certificates. With respect to the Surveillance Devices Act 2004, that act governs the use of optical surveillance devices, listening devices, data surveillance devices and tracking devices by law enforcement agencies. The act complements the relevant surveillance devices laws of the states and territories by allowing law enforcement agencies, such as the commission, to obtain surveillance device warrants to help investigate federal offences and state offences with a federal aspect. The Surveillance Devices Act vests certain positions within the commissions specific authority when undertaking functions under the act, and these provisions ensure that authorisations are valid and that persons authorised under the act to undertake those functions can exercise their prescribed functions legally. The chief commissioner will, for example, have the power to revoke surveillance device warrants and authorise executive level officers to be authorised officers. Commissioners and assistant commissioners will also be designated as authorising officers under the bill. Authorising officers may, for example, issue emergency authorisations for the use of a surveillance device, authorise the use and retrieval of tracking devices without warrant in certain circumstances and issue evidentiary certificates. This bill will ensure that the New South Wales Independent Commission Against Corruption is able to continue its work and can access the investigative tools it needs to support its functions. With respect to the Norfolk Island Director of Public Prosecutions Act 1983, on 1 July 2015 the Australian government took over the responsibility for delivering local, state and Commonwealth services on Norfolk Island, which are proportionally equivalent to services which benefit mainland Australians. As part of this process, it was important to review prosecution arrangements in order to align those services with those available on mainland Australia and other external territories. The measures in this bill will allow the Commonwealth Director of Public Prosecutions to take over prosecutorial and related functions in relation to the laws of Norfolk Island. This will ensure that prosecutions against the laws of Norfolk Island are dealt with by a professional independent prosecution service with, evidently, significant expertise. The Senate Standing Committee for the Scrutiny of Bills has considered the bill. The committee recommended that further information be included in the explanatory memorandum to the bill. As such, I present a short addendum to the explanatory memorandum to the Clerk. I thank the committee for their consideration of the bill, and I commend the bill to the House. Question agreed to. Bill read a second time.","Investigation and Prosecution Measures Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/subdebate.2[1]/speech/talk.text/body/p[1]","Mr PORTER (Pearce—AttorneyGeneral) ","(12:02):"
6,0,0,0,1,1,"N/A","N/A","N/A","N/A","N/A","N/A"," by leave—I move:  That this bill be now read a third time. Question agreed to. Bill read a third time.","Investigation and Prosecution Measures Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/subdebate.2[2]/speech/talk.text/body/p[1]","Mr PORTER (Pearce—AttorneyGeneral) ","(12:07):"
7,0,0,0,1,1,"N/A","N/A","N/A","N/A","N/A","N/A"," I move the second reading amendment that has been circulated in my name:  That all the words after That be omitted with a view to substituting the following words: whilst not declining to give the bill a second reading, the House notes: (1)the Government failed to deliver an impact assessment of the previous Exploration Development Incentive; and (2)has failed to deliver for the people of Western Australia. This bill introduces the Junior Minerals Exploration Incentive, a slightly modified reincarnation of the threeyear Exploration Development Incentive introduced in 2014 which lapsed for the 201617 tax year. The Junior Minerals Exploration Incentive, as with the previous Exploration Development Incentive, enables eligible companies to generate tax credits by giving up a portion of their tax losses from greenfield mineral exploration expenditure which can then be distributed to shareholders. It is available only to junior exploration companies with no assessable income in a tax year. It excludes companies which have commenced resources production and companies connected or affiliated with an entity that has commenced resources production. Entities must be disclosing entities under the Corporations Act, and the Treasury estimates that about 700 small firms are eligible. The scheme is capped at $100 million over its fouryear duration. Its aim is to encourage exploration of greenfield areas, recognising that small exploration companies are riskier, in part because of delays and in part because of challenges in obtaining capital and the inherent risk in minerals exploration. Tax law allows an immediate deduction of the full value of any depreciating asset where it is first used for exploration or prospecting for minerals and the taxpayer carries on mining operations, proposes to carry on such an operation or incurred the expenditure in the course of a business of exploration or prospecting for minerals. Smaller companies engaged solely in exploration for minerals may earn less assessable income in a given income year than they outlay on exploration or prospecting. Such companies would have a tax loss for the income year, but it would not provide a benefit until the company earned sufficient assessable income in a future income year against which the loss can be deducted. Uptake of the previous Exploration Development Incentive was below the cap. Industry argues that this was due to a complex modulation of claims—a way of sharing the credits fairly. The new schemes first come, first served approach with a five per cent maximum entitlement for any entity is designed to simplify the fair distribution of claims. Minerals exploration companies must apply to the Commissioner of Taxation and provide appropriate information to be eligible to issue the tax credits. The commissioner will determine whether the entity was a greenfield minerals explorer in that income year. As the explanatory memorandum notes: It is the Government’s intention that the Department of Industry, Innovation and Science will review the operation of the JMEI scheme by 30 June 2020 to assess both its uptake and efficacy in attracting investment. The explanatory memorandum for the bill that introduced the previous incarnation of the program stated: The Department of Industry will monitor greenfields exploration and the scheme throughout its operation, with a review of the scheme in 2016. Key performance indicators for the scheme, against which the review will be conducted, will be finalised by the end of 2014. Subject to the outcome of the review, the programme may be extended for a further period. According to the new explanatory memorandum in early 2017, participants in the Exploration Development Incentive scheme and other stakeholders were formally requested to provide feedback on the existing scheme. The explanatory memorandum states the government would engage with industry stakeholder bodies, departments and state governments, but those materials are not public—a sadly common pattern with this government, which frequently chooses to keep nonconfidential submissions private. The explanatory memorandum does not detail the impact of the scheme. Thats what taxpayers are entitled to know. How much additionality did this scheme produce? How much exploration was done which would not have been done but for the expenditure of that $100 million of taxpayer money? Labor supported the passage of the previous Exploration Development Incentive bill. We are supportive of this bill, but I reiterate to the House the words spoken by the former shadow minister for resources, Gary Gray, on 24 February 2015. He said: The opposition supports this bill. I would, however, like to make some observations about the exploration tax credit. It is a measure which has been mooted for many years in Australia and over the years in fact we have had several of these facilities in place, most of them finding their way out of the legislation books as a consequence of the way in which companies had manage them or as a consequence of the measures themselves not working as designed. Mr Gray went on to refer to the importance of the work of Geoscience Australia in driving exploration such as the Carrapateena resource in 2006—a coppergold formation near the Woomera Prohibited Area and near Roxby Downs in northern South Australia. As he pointed out: ... it was not discovered as a consequence of a tax break for the people who went out exploring for it. It was discovered because of the prize, because of the international commodity price cycle, because of the belief of an explorer that he and his team understood the geology better than anyone else and had a scientific conviction that they could find that resource or something like it in the geology in which they were looking. That is the spirit that drives exploration. I have yet to find the explorer whose activity was driven by tax. Mr Gray went on to say: Having said all of that, it is with great interest that we will watch how this mechanism works. It is with great interest because it is a thoughtfully constructed mechanism. It is an expensive mechanism—it is about $100 million. But it is a mechanism that we hope will result in an industry getting more life and more vigour, that will keep more rigs at work, that will keep more of our skilled geologists and more of our exploration teams at work looking for gold, looking for copper, looking for lead and looking for those minerals that will be the future of our mining industry, and that will sustain a vibrant and capable exploration sector in Australia. Theyre the words of Gary Gray, the former member for Brand, one of the most careful thinkers on resources policy to have served in this parliament. Consistent with these comments and with Labors strong commitment to evidencebased policy, we will be moving an amendment in the Senate to this bill. That amendment will require the minister to instigate an annual impact assessment of the measure, with provision for public consultation, particularly including industry. I would distinguish between a process evaluation and an impact evaluation. A process evaluation simply ensures that the scheme is being managed with appropriate propriety, that public moneys are being appropriately acquitted and that stakeholders are satisfied with the way in which the program is operating. But an impact assessment does something else. It looks to assess additionality—what is happening as a result of the expenditure of taxpayers dollars that would not have otherwise have been happening. At a time when we have gross debt—as the member for Rankin is so frequently pointing out—crashing through the halfatrilliondollar barrier, it is important that those in this House are careful stewards of the expenditure of taxpayer dollars. The amendment will require the Commissioner of Taxation to make publicly available the ABN and name of entities receiving credits and the amount of credits given. This is in accord with Labors belief in transparency and rigorous policy evaluation to ensure initiatives work as intended. We may not be able to conduct randomised trials on everything, but we can raise the quality of the evidence bar. I also want to inform the House that we have been engaging with the Treasurers office on the amendment. We understand the Treasurers office is across the detail and intent. Labors goal is to provide extra certainty to all stakeholders, including industry and taxpayers, that the measure operates as intended. Rigorous policy evaluation helps guide targeted initiatives in the future to ensure that taxpayers get the best bang for their buck on investment and jobs. The second reading amendment that I have moved also notes the particular implications of the Junior Minerals Exploration Incentive for Western Australia. The Prime Minister announced this measure while in Western Australia at the Western Australian Liberal state conference. That timing is interesting to those of us on this side of the House, noting that the government has continually failed to deliver certainty about GST distributions for Australian states and territories. The Turnbull government announced early in January that it would delay the Productivity Commissions final report on GST distribution. Such announcements are a reminder that only Labor has a plan to help fix the situation in which Western Australia finds itself with respect to the GST. As the shadow Treasurer said at the time: Lets be clear. The announcement by Scott Morrison of a delay in the final Productivity Commission report—  The member for Fenner will refer to members by their correct titles.","Treasury Laws Amendment (Junior Minerals Exploration Incentive) Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[1]","Dr LEIGH (Fenner) ","(12:08):"
8,0,0,0,1,1,"MemberContinuation","BU8","N/A","N/A","N/A","N/A","Dr LEIGH: May I seek clarification from you? In quoting a member who has referred to a name, is it necessary at that moment to use the title? Im asking simply because Im uncertain on that point.   I can see that thats the case. Youll find in the practice that by merely quoting something you wont get around the rules of this place. It is a grey area, but Im asking the member for Fenner to bear that in mind. You cant use a quote to use unparliamentary language—thats quite wellestablished. Im just pulling him up now. Its something that I try to enforce rather rigorously. While were at it, so that youre clear, so that youre under no misapprehension, whilst your second reading amendment refers to Western Australia, as a pious amendment, the subject of this bill, unless the member for Fenner wishes to explain, does not deal with GST distribution or the Productivity Commission.","Treasury Laws Amendment (Junior Minerals Exploration Incentive) Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[27]","N/A","N/A"
9,0,0,0,1,1,"MemberContinuation","BU8","N/A","N/A","N/A","N/A","Dr LEIGH: Thank you, Mr Speaker.   So I hope thats clear.","Treasury Laws Amendment (Junior Minerals Exploration Incentive) Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[29]","N/A","N/A"
10,0,0,0,1,1,"MemberContinuation","BU8","N/A","N/A","N/A","N/A","Dr LEIGH: It is crystal clear, Mr Speaker. Im grateful for your guidance.   No, youre actually grateful for my ruling.","Treasury Laws Amendment (Junior Minerals Exploration Incentive) Bill 2017","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[31]","N/A","N/A"
