index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr.Speaker (Hon. G. J. Bell) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,0,0,0,1,0,0,0,1,"CURTIN, John","009FQ","Fremantle","N/A","Leader of the Opposition",288,". - by leave - The House, and the country, will know that during the last few weeks efforts had been made toset in motion a procedure which would enable the coal strike to be brought to an end. As a contribution to those efforts; I suggested that as none of the parties to the dispute, apparently, was willing to take the steps necessary to initiate a conference, the Australasian Council of Trade Unions might approach the Court and request the president to summon a compulsory conference. I felt certain that no ill service could be rendered to Australia by the holding of such a conference. It happened that the Australasian Council of Trade Unions, not being a registered body under the Commonwealth Conciliation and Arbitration Act, had no standing and could not be heard. Consequently the suggestion that I made in the then circumstances, did not reach any conclusive result. It was pointed out that if the Australasian. Council of Trade Unions could secure authorization, then, in the public interests, it was conceivable that an application from it would be considered. I have since endeavoured to help the matter further and, as the result of a request which I made, the Combined Mining Unions executive to-day carried a motion in the following explicit terms: -In reply to the request of the executive of the Australasian Council of Trade Unions for authorization from the Combined Mining Unions Committee to allow the Australasian Council of Trade Unions to seek a conference to allow a reasonable settlement of the coal dispute, the Combined Mining Union decide to accede to their request.The Australasian Council of Trade Unions has always been ready to do all in its power to facilitate the holding of a conference. In view of what the Prime Minister , (Mr. Menzies) said during last week, to the effect that a conference might lead to a settlement of the dispute, it appears to me very desirable in the national interests, which at this juncture should be the paramount interests, that this decision of the Combined Mining Unions executive this morning should be given effect, and that the Australasian Council of Trade Unions, now having the authorization of the Combined Mining Unions executive, should make an application to the court. Not having a precise knowledge of the legal difficulties of the various judgments that the court has given upon the act, I am ready to believe that there still may exist some procedural difficulties; but I submit that the points of procedure and legal technicalities, having regard to all the circumstances, should not now stand in the way of a compulsory conference being held. I have no more to say other than to express the hope that the conference will meet and that the Combined Mining Unions, as representatives of the workers, will take into account the circumstances in which Australia finds itself at this juncture. I also say, with equal propriety, I believe, that I hope that the employers at the conference will take very seriously into account the grievous circumstances under which this country at present labours.","N/A","COAL STRIKE","/hansard/chamber.xscript/debate[1]/speech[1]/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","Kooyong","UAP","Prime Minister",289,". - by leave - For weeks past there have been no procedural difficulties whatever in the way of the Combined Mining Unions approaching the court and asking it to convene a conference, or, alternatively, of the unions making application to the court to re-open any question or to vary any award. I am therefore at a loss to understand the references made by the Leader of the Opposition to procedural difficulties. As to the dispute generally, I hope to have an opportunity later in to-days sittings to say something in a general, and also in a particular, way to the members of the House.","N/A","COAL STRIKE","/hansard/chamber.xscript/debate[1]/speech[2]/talk.start/para","N/A","N/A"
4,0,0,0,1,0,0,0,1,"LAWSON, George","KZX","N/A","FLP; ALP from 1936","N/A",289,"- I ask the Prime Minister whether his attention has been drawn to an article in this mornings issue of the Sydney Daily Telegraph headed  Communist Attack. I call attention to the following extract: -Mr. E. J. Harrison, M.H.R. said at Rose Bay Methodist Church: It may be necessary to form an organization similar to the New Guard to combat communism in Australia.Will the right honorable gentleman take the necessary steps to declare illegal any organization intent upon subversive action, or which in any way seeks to invoke the rule of force as suggested by the honorable member for Wentworth (Mr. Harrison) respecting the formation of a body similar in practice and purpose to the notorious New Guard? Will the Government also take suitable action against any person, including the honorable member for Wentworth, who advocates the formation of a body to override constitutional methods?","SUBVERSIVE ORGANIZATIONS","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","N/A","UAP","N/A",289,"- I have not seen the paragraph to which the honorable member has referred, but I assure him that the Governmentis ready to take the necessary action against subversive action and civil disorder from whatever source it may come.","SUBVERSIVE ORGANIZATIONS","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
6,0,0,0,1,0,0,0,1,"GREGORY, Henry","KFE","N/A","N/A","N/A",289,"- Following upon the remarks I made on the motion for the adjournment of the House last Friday, concerning an increase of 10s. a ton in the price of superphosphates, I ask the Treasurer whether, in view of the great importance of superphosphates to agriculture he will call upon the Tariff Board, or some other body authorized to make a public inquiry upon oath, to ascertain whether the increase of price is justified?","SUPERPHOSPHATES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"SPENDER, Percy","KUG","N/A","UAP","N/A",289,"- I shall discuss the subject with the Minister for Trade and Customs and later furnish the honorable member with a reply to his question.","SUPERPHOSPHATES","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
8,0,0,0,1,0,0,0,1,"JAMES, Rowland","KJQ","N/A","N/A","N/A",289,"- The Prime Minister informed me before Christmas that the censorship was imposed purely and simply in order that no information would be made available to the enemy. The coalminers official organ, Common Cause, on Thursday last had to submit to the censorship, with the result that such things as an appeal by the miners for funds were not allowed to be published. This extract from the report made by Mr. Justice Davidson of his commission after the lockout in 1929 was also struck out-Owners are not Angels!The action of the proprietors in closing the mines as they did was in direct conflict with the statutory principle of compulsory arbitration and in complete disregard of the interests of the community.","CENSORSHIP","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question[1]/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"SPEAKER, Mr",10000,"N/A","N/A","N/A",290,"-Order! The honorable gentleman is not asking a question.","CENSORSHIP","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question[1]/continue[1]/talk.start/para","N/A","N/A"
10,0,0,0,1,0,0,0,1,"JAMES, Rowland","KJQ","N/A","N/A","N/A",290,"- It is very hard to ask the question unless I can read these statements. I vouch for the accuracy of what I have road.","CENSORSHIP","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question[1]/continue[2]/talk.start/para","N/A","N/A"
11,0,0,0,1,0,0,0,1,"SPEAKER, Mr",10000,"N/A","N/A","N/A",290,"- The honorable member is not in order in doing so; he must ask a question.","CENSORSHIP","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question[1]/continue[3]/talk.start/para","N/A","N/A"
12,0,0,0,1,0,0,0,1,"JAMES, Rowland","KJQ","N/A","N/A","N/A",290,"- I content myself with what I have done. The censor also refused to allow publication of the statement -The mine-workers are willing to accept the Drake-Brockman award, even though it did not give them all they wanted.","CENSORSHIP","QUESTION","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question[1]/continue[4]/talk.start/para","N/A","N/A"
