index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Monday, 5 February 2018","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 10:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[3]","N/A","N/A"
4,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",1," I have received a return to the writ which I issued on 13 November 2017 for the election of a member to serve for the electoral division of Bennelong, in the state of New South Wales, to fill the vacancy caused by the resignation of John Alexander. By the endorsement on the writ, it is certified that John Gilbert Alexander has been elected.Mr John Gilbert Alexander made and subscribed the oath of allegiance. On behalf of the House, I welcome the new member for Bennelong.","N/A","PARLIAMENTARY REPRESENTATION","/hansard/chamber.xscript/debate[1]/subdebate.2/speech/talk.text/body/p[1]","The SPEAKER ","(10:01):"
5,0,0,1,0,1,"SPEAKER, The",10000,"N/A","N/A","N/A",1,"1 SPEAKER, The 10000","N/A","PARLIAMENTARY REPRESENTATION","/hansard/chamber.xscript/debate[1]/subdebate.2/speech/interjection/talk.start","N/A","N/A"
6,0,0,0,1,1,"Wicks, Lucy, MP",241590,"Robertson","LP","N/A",1," Today I present the 19th report of the Petitions Committee for the 45th Parliament together with 97 petitions and 20 ministerial responses to petitions previously presented. This report is the largest petitions report for this parliament, indicating what a busy time its been for the committee over the last few months and, indeed, over the past year. Our records show that, over the last 10 years, an average of 137 petitions have been presented each year. In contrast, last year the committee received around 550 petitions. Approximately half of these were paper petitions, many of which were part of two large-scale campaigns that spanned communities all around the country, communities that care deeply about the issues the petitions raised. The remaining petitions were lodged by the Houses e-petitioning system, making requests to the House that covered myriad different community and individual concerns.Its great to see petitioning serving its purpose as a conduit between the parliament and the people, and, with the introduction of e-petitioning at the start of this parliament, people are finding it easier than ever. Now people can choose the petitioning process that best suits their petitioning goals, be they to launch a nationwide campaign or to attract a special interest group to lend support to their concerns. I encourage all members to continue championing the petitions process by engaging with, or presenting petitions on behalf of, their constituents. I also thank those ministers who have facilitated responses to petitions referred. In this way, we can continue to assist Australians to have their voices heard in this parliament. I will continue to provide updates to the House on the work of the Petitions Committee.","Petitions Committee","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.1/subdebate.2/speech/talk.text/body/p[1]","Mrs WICKS (Robertson) ","(10:04):"
7,0,0,0,1,1,"Wicks, Lucy, MP",241590,"Robertson","LP","N/A",1," I present the following petitions:","N/A","PETITIONS","/hansard/chamber.xscript/debate[3]/speech/talk.text/body/p","Mrs WICKS (Robertson) ","(10:05):"
8,0,0,0,1,1,"Wicks, Lucy, MP",241590,"Robertson","LP","N/A",25," I present the following ministerial responses to petitions previously presented:","N/A","PETITIONS","/hansard/chamber.xscript/debate[4]/subdebate.2/speech/talk.text/body/p","Mrs WICKS (Robertson) ","(10:06):"
9,0,0,0,1,1,"Broad, Andrew, MP",30379,"Mallee","Nats","N/A",50," On behalf of the Standing Committee on the Environment and Energy, I present the committee report entitled Powering our future: inquiry into modernising Australias electricity grid, together with the minutes of proceedings.Report made a parliamentary paper in accordance with standing order 39(e).","Standing Committee on Environment and Energy","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[1]/speech[1]/talk.text/body/p[1]","Mr BROAD (Mallee) ","(10:06):"
10,0,0,0,1,1,"MemberContinuation",30379,"N/A","N/A","N/A","N/A","Mr BROAD: Throughout 2017 the Standing Committee on the Environment and Energy examined the important issues facing Australias electricity grid. Not only are we experiencing a changing mix in the source of the electricity generated but consumer preferences are also changing. The modernising of the electricity grid in Australia provides an opportunity to reconsider what the system could seek to achieve and how the different priorities of stakeholders could be balanced. Four key issues under consideration are the ongoing security of the system, the reliability of the system in meeting customer demand, emissions reduction and affordability.Industry experts, energy users, electricity distributors and regulators all gave evidence to the committee. What was striking was the committee heard the same evidence from each witness—the importance of a consensus approach to energy policy in Australia. The committee took this evidence about consensus very seriously and applied it to all the inquiry work. This report reflects the absolute best efforts of the members of this committee to find common ground when it comes to delivering a modern electricity grid to ensure the secure and reliable delivery of electricity whilst balancing emissions reduction considerations and the important issue of affordability.Of course, as members of parliament representing different constituencies, many of us have different views which we had an opportunity to test and discuss throughout the inquiry. Yet this report is the unanimous report of the committee and the fact that it is unanimous is a source of personal pride to me and is testament to the professionalism and goodwill of my colleagues. The collegiate spirit that was fostered in this committee enabled us to consider the evidence and prepare a report in a manner which enabled us to put consensus and pragmatism first.The witnesses spoke, telling us of the energy industrys need for certainty. The committee listened, and we have delivered a comprehensive consensus-based report that provides recommendations which will enable the grid to be modernised in a manner which provides the certainty the stakeholders expressly requested. Four members of the committee, including me and the deputy chair, undertook a delegation to visit parts of Germany and the United States. Benefiting from a comprehensive program, we learnt more about current electricity markets and policy landscapes in each country. We collected evidence from visits to the mainland National Electricity Market states, submissions and our visits overseas. We gained genuine insights into how we can take a grid that was built for very different conditions in the earlier part of the 20th century and transition that same grid into the 21st century, and, in so doing, futureproof it.There is space for big thinking when it comes to modernising the electricity grid. Additional interconnectors in places such as northern Tasmania could provide a platform for truly innovative practices such as wind farms taking full advantage of the Roaring Forties winds. A Mallee interconnector, which could be linked into Snowy Hydro, could capture the advantage of east-west solar resources.I thank my fellow committee members for their collegiate and productive approach when considering the issues raised during the course of the inquiry. The committee was fortunate in the assistance it received from submission makers and witnesses, who provided a strong evidence base which informed our deliberations. I would also like to the thank the staff of the secretariat for their assistance with our work. They are in the chamber here today. They worked very hard.This report canvasses important issues and makes timely recommendations that seek to ensure Australia is not left behind in the electricity revolution that is occurring all around us. I call on all my colleagues in this place to take heed of this report and the evidence of witnesses everywhere. This evidence was a call to arms: abandon partisan politics and unite to deliver the certainty the energy sector requires in order to deliver secure, reliable electricity with lower emissions and—of paramount importance—that is affordable to all. Im very optimistic for the future and what can be done. Our electricity grid will transition, and this report will form a body of work that will assist in that transition over the next 20 years. I thank my colleagues for their hard work and I commend this report to the House.","Standing Committee on Environment and Energy","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[1]/speech[1]/talk.text/body/p[3]","N/A","N/A"
