"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Sir Condor Laucke) took the chair at 3 p.m., and read prayers.","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","The PRESIDENT","10000","N/A","N/A","N/A","N/A","—I have to inform the Senate that on 6 February 1981 I received a letter from Senator Sheil resigning his place as a senator for the State of Queensland and that on 10 February 1981 I received a letter from Senator Rocher resigning his place as a senator for the State of Western Australia. In accordance with section 21 of the Constitution I notified the Governor of the State of Queensland of a vacancy in the representation of that State caused by the resignation of Senator Sheil and I notified the Governor of the State of Western Australia of a vacancy in the representation of that State caused by the resignation of Senator Rocher.","N/A","RESIGNATION OF SENATORS","/html/body/hansard/chamber.xscript/debate[1]/proctext/interject/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator CARRICK","2U4","(New South Wales-","LP","Leader of the Government in the Senate)","1","—It is with deep regret that I have to inform the Senate of the death of the Honourable Eric Robinson, M.P. I am sure that all honourable senators were shocked and saddened to learn of his untimely death. I move:That the Senate expresses its deep regret at the death on 7 January 1981 of the Honourable Eric Laidlaw Robinson, a member of the House of Representatives for the Division of McPherson from 1972 and a Minister of the Crown from 1975 to 1980; places on record its appreciation of his long and meritorious public service; and tenders its profound sympathy to his widow and family in their bereavement.Eric Robinson was born in Brisbane on 18 January 1929. He was educated at the Church of England Grammar School in Brisbane and later at the Slade School in Warwick. After leaving school he enjoyed a very successful career with his familys sporting goods business where he displayed the qualities which were later to equip him so well for public office. In the political arena Eric Robinson made a great contribution to his party, his State and the nation. Prior to entering Parliament he was President of the Queensland division of the Liberal Party from 1968 to 1973. This was a period of great change and development for the Party in Queensland. Eric Robinson worked untiringly in the interests of the Liberal Party. His efforts in Queensland, particularly at the organisational level, will not be forgotten. No one could doubt the strength and courage of his convictions.Eric Robinson was elected to Parliament for the Division of McPherson in 1972; he was re-elected on four subsequent occasions. His considerable abilities were recognised early in his parliamentary career and he contributed significantly to the successful functioning of the Opposition during the period 1972 to 1975. Upon entering government in 1975 Eric Robinson became Minister for the Capital Territory. From 1976 to 1977 he was Minister for Post and Telecommunications and Minister Assisting the Treasurer. He was Minister for Finance from 1977 to 1980.Eric Robinson administered each of his portfolios with energy, commitment and concern. Whilst he was always a fearless advocate of the policies and proposals he considered to be right, he was always willing to consider the other persons viewpoint. He possessed great natural charm and dignity. He was a man of the highest personal and political integrity. As such he won the warm respect of members on both sides of the Parliament. The loss of Eric Robinson, a man in the prime of his life and with much still to contribute to the life of his nation, is indeed a tragedy. To his widow, Narelle, and the other members of his family we offer our deepest sympathy in the loss they have sustained.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator BUTTON","4F4","(Victoria-","ALP","Leader of the Opposition)","1","—The Opposition joins with Senator Carrick and the Government in paying tribute to the late Eric Robinson. His career, both in business and later in Liberal Party politics, showed him to be a man of considerable drive, energy and dedication. It is interesting to record that in 1963 he is said to have invited 18 friends to his home to form the Surfers Paradise branch of the Liberal Party and that he left that branch as the largest Liberal Party branch in Australia. I make that observation simply because he was throughout his political career very much a party man. In Federal politics he was instrumental, it is said, in the rise of both Mr McMahon, as he then was, and Mr Fraser to Liberal Party leadership. After being Minister for the Capital Territory he was promoted to the position of Minister for Post and Telecommunications and then more recently to Minister for Finance.Whilst those of us on this side of the Senate were not always sympathetic with the general political outlook of the late Eric Robinson, we were all able to recognise that he was a man who had the courage of his convictions and a great independence of mind. The findings of the McGregor royal commission stand as testimony to his integrity. Amongst his ministerial achievements for which he will be remembered are the setting up of the Australian Broadcasting Tribunal as an independent body to preside over the broadcasting industry in Australia, his dedication to the notion of taking broadcasting out of politics and his belief that the public interest was best served by having a system of regulation of the ownership of broadcasting stations. He will also be remembered as a Minister for his support to this chambers first Aboriginal member. That support, which I understand was significant, was not only successful but also characteristically courageous. Such a man will be missed by his friends, who deeply respected him as a man of courage, integrity and personal charm. The Opposition extends its sympathy to his widow and family.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator SCOTT","MQ7","(New South Wales-","NCP","Leader of the National Country Party)","2","—I should like to express personally and on behalf of the National Country Party regret and sympathy at the death of the Honourable Eric Laidlaw Robinson. Mr Robinson was a relatively young man and I have no shadow of doubt that he had a great contribution still to make to his own colleagues and, indeed, to Australians generally. It is a shame that such a mans period on this planet should be cut so short. Mr Robinson was indeed an accomplished member of the community in which he lived. He was a man of very great conviction and dedication to those things in which he believed so strongly. His dedication and conviction were evidenced in the part he played in both the organisational and parliamentary areas of politics. Once again, I can only offer my personal sympathy and my partys sympathy to Mr Robinsons widow and his family in their great loss.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator CHIPP","3V4","(Victoria-","AD","Leader of the Australian Democrats)","2","—I would like to associate my party and myself with this condolence motion. For over 20 years I was very proud to call Eric Robinson and his delightful wife Narelle my close personal friends. I always found Eric Robinson to be an extremely honest man, honest to the point of bluntness. Quite often, his frankness would lose him contact with people, but he was a man who believed that to be totally honest at all times was the main criterion.Politically, he and I were always as wide apart as two persons could be. Even within the framework of the Liberal Party, when I was a member of that party, we would differ philosophically on almost all issues; but that never at any time hindered the very deep and lasting friendship that the two of us formed. During his lifetime I was incredibly impressed with his sense of service. We know that he was a very successful businessman. Quite often he ridiculed the low remuneration of members of parliament and Ministers of the Crown in particular-a view with which I heartily concur. He was a great campaigner for justice to be done in this area, not because of his own position-we know that he was a relatively wealthy man-but because he saw as absurd the fact that he had to pay the managers whom he had to appoint to his private business in order to keep it going more than he was receiving as a Minister of the Crown. He pointed out that absurdity time and time again.Eric Robinson was a man who was capable of many voluntary and involuntary kindnesses to both friend and foe alike. Typical is the time when I was not included in the Fraser Ministry when the Fraser Government was returned in 1975. One of the first people to knock on my door and enter my office to extend his sympathy was Eric Robinson. He was a man of great compassion, a man of courage and a very kind and gentle man. I also want to put on record my deep sympathy for his wonderful wife Narelle and his family.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator BONNER","0V4","(Queensland)","LP","N/A","2","—On behalf of my Queensland colleagues and myself I join the Leader of the Government in the Senate (Senator Carrick) and those who have spoken to this condolence motion for the late Eric Robinson. I will be eternally grateful for the friendship that was extended to me by Eric Robinson and his sweet and loving wife Narelle. Eric Robinson was a man of high integrity. He was honest and sincere in everything he undertook. He became the President of the Liberal Party in Queensland in 1968, when it was going through a rather traumatic experience. It was the dedication, sincerity and hard work of Eric Robinson that brought the members of the Liberal Party together and welded them into a very strong and viable force. It was in 1963, after the State election, that he formed the first branch of the Liberal Party on the Gold Coast. He was elected to Federal Parliament in 1972 because of his hard work and dedication not only to the Liberal Party but also to all people in Queensland. I believe that the Liberal Party in Queensland owes a great debt of gratitude to the hard work, the sincerity and the courage of the late Eric Robinson. There are those who will say that he was elected on Democratic Labor Party preferences, but the DLP supported him because that Party and its members had such a high regard for his honesty and his integrity.Mr President, I want to clear up a point here today. It has been reported a number of times since Eric Robinsons death that I beat him for preselection to fill the casual Senate vacancy in 1972. That is not true because Eric Robinson did not nominate for preselection. Therefore, what has been reported in the Press is quite inaccurate. I well recall, Mr President, the night of that preselection when I won endorsement by the Liberal Party. With my wife, my daughter, and my son and his wife, I was taken into the office of the General Secretary of the Queensland division of the Liberal Party, Mr Keith Livingstone. Mr Eric Robinson spoke to us and congratulated me. Whatever Eric Robinson endeavoured to do he did well. After congratulating me and talking to me for a short time, he said: Neville, we in the Liberal Party are proud to have you as our endorsed candidate to fill this casual vacancy. But let me give you one little piece of advice. Neville, it must be done well. That was Eric Robinson. Anything he undertook to do he did well, to the best of his ability. He put everything he had into it and he was ably supported by a sweet and loving wife, Narelle.As I said earlier, Mr President, I shall be eternally grateful for his friendship and for the encouragement that he gave me on many occasions, as he did so many people in my State of Queensland, not only in the Liberal Party but also outside the Party-people he got to know and people he worked with and became friends with. He was the kind of man to whom one could go at any time of the day or night for counselling or for guidance; he would willingly give that. The day when Eric Robinson was called home by our loving God was a sad one not only for the Liberal Party in Queensland but also for the people of Queensland and, I believe, for the people of this nation. He contributed much in his lifetime and he had much more to contribute. Mr President, each day you say the Lords Prayer. You say: Thy will be done. That was the case when He called Eric Robinson home to glory. On my own behalf and on behalf of my Queensland colleagues, I extend our deepest sympathies to Erics wife and family. Let me say finally, sir, that I was proud to know him.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator GEORGES","7V4","(Queensland)","ALP","N/A","3","—Mr President, in the savagery of Australian politics much was said of Eric Robinson which was unfair and much was done to him which he did not deserve. It is a great pity that he is not able to hear the many things that are being said of him now-those things which he truly deserved. He is not able to spurn-I doubt that he would do so-those who now see him in a far better light. Eric Robinson was a man of compassion, and I experienced that compassion some 12 months ago when I was ill. He was one of the first to brush aside the barriers which kept visitors away and he came to offer me his assistance. I regret that his illness was so complete and so finite that I was not able to respond. Although he was diametrically opposed to me politically and philosophically, I came to know him and to be friendly with him. He did not need to do the things that he did. For instance, he did not need to come to my assistance when I was under pressure in Queensland in regard to the civil liberties campaign, but he did so. For that reason I extend my words of sympathy to his widow and to his family. I knew the father well and I came to know the son well; they were in the same mould.Question resolved in the affirmative, honourable senators standing in their places.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[6]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","Senator CARRICK","2U4","(New South Wales-","LP","Leader of the Government in the Senate)","3","—Mr President, I suggest that the sitting of the Senate be suspended until 8 p.m. as a mark of respect to the late Mr Robinson.","N/A","DEATH OF THE HONOURABLE ERIC LAIDLAW ROBINSON, M.P.","/html/body/hansard/chamber.xscript/debate[2]/speech[7]/talk.start/para","N/A","N/A"
