index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Michael Beahan) took the chair at 10.30 a.m., and read prayers.","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para","N/A","N/A"
2,0,0,1,0,0,0,0,1,"The PRESIDENT",10000,"N/A","N/A","N/A","N/A","—I have to report that, accompanied by honourable senators, this morning I presented myself to the Governor-General as the choice of the Senate as President. The Governor-General congratulated me upon my election and presented me with a commission to administer to senators the oath or affirmation of allegiance. I table the commission and ask the Clerk to read it.The Clerk thereupon read the commission.","N/A","PRESENTATION TO GOVERNOR-GENERAL","/html/body/hansard/chamber.xscript/debate[1]/proctext/interject/talk.start/para","N/A","N/A"
3,0,0,1,0,0,0,0,1,"The Clerk",10001,"N/A","N/A","N/A","N/A","—Petitions have been lodged for presentation as follows:To the President and Members of the Senate in Parliament assembled:We the undersigned draw to the attention of the Senate:We support the Constitutional Monarchy and will oppose any moves to turn Australia into a Republic.We believe in loyalty to the Crown and Nation, pride in the National Anthem and respect for our existing Australian National Flag.We are proud to fly the Australian Flag and will oppose any changes to it.And your petitioners in duty bound will ever pray.To the President and Members of the Senate in Parliament assembled:This petition of the undersigned citizens of Australia opposes the reduction of octane quality of leaded petrol from January 1994, resulting from the Governments `Lead Roundtable meeting. The petitioners note particularly that this reduction in petrol quality:1. Jeopardises the use of vehicles made prior to 1986 for operation on high octane petrol and could lead to many of those vehicles suffering serious engine damage;2. Will result in worse vehicle operation, higher emissions and greater fuel consumption for up to three million vehicles;3. Will have negligible benefit to the community, through reduced lead emissions, because the oil industry proposes to leave lead levels in petrol unchanged in Victoria, South Australia and Western Australia, and because the use of leaded petrol already is rapidly decreasing;4. Will disadvantage vehicle enthusiasts and low income members of the community.And your petitioners therefore urge the Senate to take action to ensure the continued availability of high octane petrol for Australian motorists.To the Honourable the President and Members of the Senate in Parliament assembled:The petition of the undersigned citizens of Australia opposes the increase in excise of 7 cents per litre on leaded petrol and 5 cents per litre on unleaded petrol resulting from the Budget. This rise in petrol tax:1.discriminates against low income families and those living in rural areas2.increases business costs and will cause further unemployment3.adds further to the price of an already heavily taxed product4.breaks Mr Keatings election promise not to put up tax.And your petitioners therefore pray that the Senate oppose these increases in petrol excise.To the Honourable the President and Members of the Senate in Parliament assembled:The petition of the undersigned citizens of Australia respectfully showethThat the majority of Australians clearly stand united in satisfaction with their existing Australian National Flag which reflects their values, history and heritage,and that they condemn unwarranted attacks on their historic Australian Flag, whenever or wherever made by any Australian citizens.So therefore do we call upon the Senate to ensure that the Australian National Flag, as publicly acclaimed in 1901 and confirmed under the Flags Act (1953), is not changed, replaced or diminished at any time, or in any manner whatsoever, without such a proposal being first voted upon and approved by a majority of Australian citizens in a national referendum.And your petitioners, as in duty bound, will ever pray.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/proctext/interject/talk.start/para","N/A","N/A"
4,0,0,0,1,0,0,0,1,"Senator FAULKNER","5K4","(New South Wales-","ALP","Manager of Government Business in the Senate)",164,"—Mr President, I take this opportunity formally to congratulate you on your election and to wish you very well in your conduct of proceedings in the Senate. I give notice that, on the next day of sitting, I shall move:(1)That the days of meeting of the Senate after Thursday, 3 February 1994, for the remainder of the Autumn sittings be as follows:Monday 7 February to Thursday 10 FebruaryMonday 21 February to Thursday 24 FebruaryMonday 28 February to Thursday 3 MarchMonday 14 March to Thursday 17 MarchTuesday 22 March to Thursday 24 March.(2)That the routine of business for Tuesday, 22 February and Thursday, 24 February shall be:(a)Tabling of Government documents pursuant to sessional order(b)Questions(c)Petitions(d)Notices of motion(e)Postponement and re-arrangement of business(f)Discovery of formal business(g)Any proposal to debate a matter of public importance or of urgency(h)Adjournment.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[1]/speech/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"Senator SHORT","DJ4","(Victoria)","LP","N/A",164,"—I give notice that, on the next day of sitting, I shall move:That—(a)there be laid on the table, not later than 5 p.m. on 3 February 1994, by the Minister for Immigration and Ethnic Affairs (Senator Bolkus), a copy of the Australian Federal Police report of its investigation, at the request of the Secretary of the Department of Immigration and Ethnic Affairs (Mr Conybeare) on or about April 1993, into allegations of misconduct in the Department of Immigration and Ethnic Affairs; and(b)to protect the privacy of private individuals, the names of all individuals, other than the Minister and the Secretary of the department may be deleted from the report before it is tabled.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[2]/speech/talk.start/para","N/A","N/A"
6,0,0,0,1,0,0,0,1,"Senator CHAMARETTE","SN5","(Western Australia)","GWA","N/A",164,"—I give notice that, on the next day of sitting, I shall move:That the Senate—(a)notes:(i)with deep concern the findings of a survey conducted by the International Green League of Nations that Australia is the worlds biggest producer of household waste and that we rank an appalling 18th out of 21 developed nations surveyed on overall environmental protection, and(ii)that the survey found that Australia generates 776 kilograms of municipal solid waste per capita and that only Canada and the United States of America produce more carbon dioxide—a key indicator of greenhouse gas emissions; and(b)calls on the Government to immediately put in place positive programs to redress these and the many environmental problems facing our country.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[3]/speech/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"Senator TAMBLING","6E4","(Northern Territory)","NP","N/A",164,"—I give notice that, on the next day of sitting, I shall move: That the Senate—(a)notes the tabling of the Industry Commissions report into public housing;(b)acknowledges the Industry Commission recommendations regarding rent setting in public housing, which state:Public housing rents should be set at market values. As long as tenants are offered a choice between appropriate dwellings, rent rebates should be structured to ensure that, within affordibility limits, tenants in similar circumstances receive similar levels of assistance. Assistance should decline as income increases;andTenants who can afford to rent in the private sector, but who choose to remain in public housing, should pay market rents that include a premium of 2 or 3 [per cent] to reflect the security of tenure provided;(c)recognises the current rent assistance scheme is totally inequitable as levels of assistance paid to private renters is much less than the rental rebate to public renters on similar incomes;(d)notes that under the current scheme households with different incomes receive the same level of assistance and persons not receiving pensions or allowances are not eligible for rent assistance; and(e)calls on the Federal Government to endorse the recommendations to extend the provision of rent assistance to low income families.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[4]/speech/talk.start/para","N/A","N/A"
8,0,0,0,1,0,0,0,1,"Senator PARER","KI4","(Queensland)","LP","N/A",165,"—I give notice that, on the next day of sitting, I shall move:That the Senate notes—(a)with interest that the latest issue of the Australian Council of Trade Unions (ACTU) glossy magazine Workplace under the heading `A Leading Edge includes a major article, produced with exquisite timing, expounding the management skills of the former Minister for Industry, Technology and Regional Development (Mr Griffiths); and(b)that the ACTU article states:(i)`Alan Griffiths reputation for being a tough and ambitious go-getter has been neatly demonstrated,(ii)`in places like this—the smart management, with an eye to innovation, quality and customer satisfaction—we can provide a competitive edge,(iii)`As a Minister I have picked my department up, basically turned it upside down, put it all back together again and now our focus will be on small and medium sized business. Big business can look after itself, and(iv)`governments can have a big role to play in getting small and medium sized companies into better shape.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[5]/speech/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"Senator BELL","7U4","(Tasmania)","AD","N/A",165,"—I give notice that, on the next day of sitting, I shall move:That the Senate(a)acknowledges with appreciation the efforts of members of Autism Tasmania for their explanation of the Giant Steps program which they presented to interested Members and Senators in December 1993;(b)supports their goal of establishing a national therapy centre in Deloraine, Tasmania, for which they have raised community support for buildings and equipment;(c)notes that the proposal is dependent on State Government commitment of recurrent funding for staff salaries; and(d)calls on the Tasmanian Minister for Education to support the project and agree to the requested funding without further delay.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[6]/speech/talk.start/para","N/A","N/A"
10,0,0,0,1,0,0,0,1,"Senator WATSON","VJ4","(Tasmania)","LP","N/A",165,"—I give notice that, on the next day of sitting, I shall move:That the Senate—(a)notes that the Australian people were deceived by the Keating Labor Government prior to the Federal election held on 13 March 1993 about the nature and extent of taxes subsequently imposed; and(b)calls on all parties to be truthful when putting policies before the electorate.","N/A","NOTICES OF MOTION","/html/body/hansard/chamber.xscript/debate[2]/debate.sub1[7]/speech/talk.start/para","N/A","N/A"
