"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","1","1 10000 0 0 SPEAKER, Mr Mr SPEAKER - I thank the House.","N/A","DEATHS OF FORMER SENATORS AND MEMBERS","/hansard/chamber.xscript/debate[1]/speech/continue/talk.start","N/A","N/A"
"0","0","1","0","1","FRASER, Malcolm","QS4","N/A","N/A","N/A","8","8 QS4 0 0 FRASER, Malcolm Mr MALCOLM FRASER - I also inform honourable members that the Minister for Housing and Construction (Mr Groom) leaves Australia today to attend a meeting of Commonwealth and State Ministers in New Zealand. The Minister for Administrative Services (Mr John McLeay) will act as Minister for Housing and Construction until Mr Grooms return on the 23rd.","N/A","MINISTERIAL ARRANGEMENTS","/hansard/chamber.xscript/debate[3]/speech/continue/talk.start","N/A","N/A"
"0","0","1","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","9","9 10000 0 0 SPEAKER, Mr Mr SPEAKER -Order! At the commencement of this session I ask honourable gentlemen to maintain silence while any Minister is on his feet answering a question. Only by listening to his answer will the House be able to make a judgment as to the quality of the answer and the people of Australia be able to hear it.","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","1","FRASER, Malcolm","QS4","N/A","N/A","N/A","9","9 QS4 0 0 FRASER, Malcolm Mr MALCOLM FRASER -The honourable gentleman has misconstrued some of the things that have occurred. The Government has taken very firm action over a number of areas, not least over the Olympic Games. It has taken action over scientific and cultural exchanges- these have ceased; over fisheries arrangements- these have ceased; and over grain embargoes, which remain very effectively in place. I think that the answer to the Leader of the Oppositions question lies partly in what he has said and in what the Soviet leadership has said in Moscow. The Leader of the Opposition himself has said:","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/continue[2]/talk.start","N/A","N/A"
"0","0","1","0","1","JONES, Charles","KDV","N/A","ALP","N/A","9","9 KDV ALP 0 0 JONES, Charles Mr Charles Jones - Tell us more about East Timor and your Government s stand.","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","9","9 10000 0 0 SPEAKER, Mr Mr SPEAKER -Order! The honourable member for Newcastle will remain silent. His voice is easily heard. I ask him to cease interjecting.","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/continue[3]/talk.start","N/A","N/A"
"0","0","1","0","1","FRASER, Malcolm","QS4","N/A","N/A","N/A","9","9 QS4 0 0 FRASER, Malcolm Mr MALCOLM FRASER -The Leader of the Opposition having that view, I would have thought that he would have wanted to work for that effective boycott because condemning, as I assume he does, the invasion of Afghanistan and regarding that as a significant and dangerous event, he would surely want to make sure that the Soviet Union got the message from Australia and from every other country. But he has shown very plainly, by his changes of view in relation to it, that he is not prepared to work for that effective boycott of the Moscow Olympics. I believe that that is all the more unfortunate against the background that the Soviet Union itself has made it perfectly plain that it regards the holding of the Olympic Games in Moscow as a significant political event- a political event above and before a sporting event. The Soviet Union itself has said in a Communist Party document sent to Communist Party activists throughout the Soviet Union- on our information, to a million of them- that the awarding of the Olympic Games to Moscow represents a mark of the correctness, in its terms- approval, in our terms- of Soviet foreign policy. Against that background, how can we have a situation in which athletes from the United States, the United Kingdom, Germany, France, Australia, New Zealand and many other countries go to Moscow and give the Russian people and the Russian Government that mark of approval to an act which basically we abhor?","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/continue[4]/talk.start","N/A","N/A"
"0","0","1","0","1","SCHOLES, Gordon","5J4","N/A","N/A","N/A","9","9 5J4 0 0 SCHOLES, Gordon Mr Scholes - You are prepared to take money off them yourself. There is nothing dirty about money.","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","9","9 10000 0 0 SPEAKER, Mr Mr SPEAKER -Order! The honourable member for Corio will remain silent or I will have to deal with him.","TRADE WITH SOVIET UNION: OLYMPIC GAMES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[1]/answer/continue[5]/talk.start","N/A","N/A"
"0","0","1","0","1","YOUNG, Mick","EV4","N/A","N/A","N/A","12","12 EV4 0 0 YOUNG, Mick Mr Young - In how many languages did you put it out?","EMBARGO ON MAIZE SALES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[8]/subdebate.1[7]/answer/interjection/talk.start","N/A","N/A"
