index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Wednesday, 27 July 2022","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Milton Dick ) took the chair at 09:30, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,1,1,"Dick, Milton MP ",53517,"Oxley","ALP","N/A",71," Pursuant to standing order 17(a), I lay on the table my warrant nominating the honourable members for Macarthur, Bonner, Adelaide, Clark and Mayo to be members of the Speakers panel to assist the chair when requested to do so by the Speaker or the Deputy Speaker.","Speakers Panel","PARLIAMENTARY OFFICE HOLDERS","/hansard/chamber.xscript/debate[1]/subdebate.1/speech/talk.text/body/p","The SPEAKER ","(09:31):"
4,0,0,0,1,1,"Burke, Tony MP","DYW","Watson","ALP","N/A",71," I congratulate those members whove just been put on the Speakers panel. I note that it is, I think, the first time ever that two members of the crossbench have been put on the Speakers panel. I acknowledge the member for Clark and the member for Mayo. Its a significant change and one that I think very much has the support of the House.I move:That standing orders 1, 2, 29, 34, 47, 55, 82, 83, 84, 85, 100 and 133 be amended, standing order 50A be adopted, and sessional order 65A be adopted for the remainder of the session, as follows:1 Maximum speaking timesThe maximum time limits that apply to debates, speeches and statements are as follows.subjecttime (max)Bills — Urgent — second readingN/AMover30 minsLeader of Opposition or Member representing30 minsMinister at conclusion of debate10 minsAny other Member10 mins(standing order 85)N/AQuestion TimeN/AEach question30 secsN/AN/AEach answer3 mins(standing orders 100 and 104)N/AN/AN/A2 DefinitionsPrivate Member means a Member other than the Speaker or a Minister. Crossbench Member means a Member who is neither a government Member nor an opposition Member.29 Set meeting and adjournment times(a) The House shall meet each year in accordance with the program of sittings for that year agreed to by the House, unless otherwise ordered and subject to standing order 30.(b) When the House is sitting it shall meet and adjourn at the following times, subject to standing orders 30, 31 and 32:1234.daymeeting commencesadjournment proposedHouse adjournsMonday10.00 am7.30 pm8.00 pmTuesday12.00 noon7.30 pm8.00 pmWednesday9.00 am7.30 pm8.00 pmThursday9.00 am4.30 pm5.00 pmN/AFigure 2. House order of businessN/AMONDAYN/ATUESDAYN/AWEDNESDAYN/ATHURSDAYN/AN/AN/AN/AN/AN/AN/AN/AN/AAcknowledgement .of countryPrayersN/AN/AN/AAcknowledgement .of countryPrayersN/AAcknowledgement .of countryPrayersN/AN/AN/A9.00 amN/AN/AN/AStatements on significant matters (if required)9.00 amN/AN/AStatements on significant matters (if required)N/AN/A10.00 amPetitions (to 10.10 am)Committee & delegation business and private Members’ businessN/ADivisions and quorums deferred 10 am–12 noonN/AAcknowledgement .of countryPrayersN/AGovernment . BusinessN/AGovernment .Business12 noonGovernment .Business12 noonGovernment .BusinessDivisions and quorums between 12 and 2 pm deferred until after MPIN/AN/AN/AN/AN/AN/AN/AN/AN/AN/A1.30 pm90 sec statements1.30 pm90 sec statements1.30 pm90 sec statements1.30 pm90 sec statements2.00 pmQuestion .Time2.00 pmQuestion .Time2.00 pmQuestion .Time2.00 pmQuestion .Timeapprox 3.10 pmDocuments, .Ministerial statementsapprox 3.10 pmDocuments, MPI, Ministerial statementsapprox 3.10 pmDocuments, MPI, Ministerial statementsapprox 3.10 pmDocuments, MPI, Ministerial statementsN/AGovernment .BusinessN/AN/AN/AN/ADivisions and quorums between 6.30 and 7.30 pm deferred until following sittingN/AN/AN/AN/AN/Aapprox 4.10 pmGovernment .BusinessN/AN/ADivisions and quorums between 6.30 and 7.30 pm deferred until following sittingapprox 4.10 pmGovernment .BusinessDivisions and quorums between 6.30 and 7.30 p m deferred until following sitting.approx 4.10 pmGovernment BusinessN/AN/AN/A4.30 pmAdjournment .DebateN/AN/AN/A5.00 pmN/AN/AN/AN/AN/AN/AN/A7.30 pmAdjournment .Debate7.30 pmAdjournment .Debate7.30 pmAdjournment .DebateN/AN/A8.00 pmN/A8.00 pmN/A8.00 pmN/AN/AN/AN/A47 Motions for suspension of orders(a) A Member may move, with or without notice, the suspension of any standing or other order of the House.(b) If a suspension motion is moved on notice, it shall appear on the Notice Paper and may be carried by a majority of votes.(c) If a suspension motion is moved without notice it:(i) must be relevant to any business under discussion and seconded; and(ii) can be carried only by an absolute majority of Members, or by a majority of Members present if agreed by the Leader of the House and the Manager of Opposition Business.(d) Any suspension of orders shall be limited to the particular purpose of the suspension.(e) If a motion for the suspension of orders is moved during Question Time, after the terms of the motion have been proposed by the mover, a Minister may require that further proceedings in relation to the motion take place at a later hour, as set down by the Minister.50 A Statements on significant matters(a) A Minister may give notice of his or her intention to make a statement on a significant matter and deliver it in writing to the Clerk at the Table.(b) The notice shall specify the day proposed for making the statement and must be signed by the Minister.(c) Statements on significant matters may be made after prayers on a Wednesday or Thursday.(d) After a Minister has made a statement on a significant matter, the House shall be deemed to have granted leave for the Leader of the Opposition, or Member representing, to speak on the same matter for an equal amount of time.55 Lack of quorum(a) When the attention of the Speaker is drawn to the state of the House and the Speaker observes that a quorum is not present, the Speaker shall count the Members present in accordance with standing order 56.(b) On Mondays, if any Member draws the attention of the Speaker to the state of the House between 10 am and 12 noon, the Speaker shall announce that he or she will count the House at 12 noon, if the Member then so desires.(c) On Tuesdays, if any Member draws the attention of the Speaker to the state of the House prior to 2 pm, the Speaker shall announce that he or she will count the House after the discussion of the matter of public importance, if the Member then so desires.(d) On Mondays, Tuesdays and Wednesdays, if any Member draws the attention of the Speaker to the state of the House between 6.30 pm and 7.30 pm, the Speaker shall announce that he or she will count the House at the first opportunity the next sitting day, if the Member then so desires.(e) If a quorum is in fact present when a Member draws attention to the state of the House, the Speaker may name the Member in accordance with standing order 94(b) (sanctions against disorderly conduct).Debate of urgent matters82 Urgent bills(a) A Minister may declare one or more bills to be urgent at any time.(b) When one or more bills are declared urgent, the question—That the bill[s] be considered urgent —must be put immediately and resolved without amendment or debate.(c) If the question is agreed to, proceedings on the bill[s] shall follow standing order 85 (proceedings on urgent bills).83 * * *84 * * *85 Proceedings on urgent bills(a) If one or more bills have been declared urgent, the provisions of standing order 31 will not apply and a single second reading debate on the bill[s] may continue from 7.30 pm until 10 pm that sitting, or earlier if no further Members rise to speak, at which time the Speaker shall interrupt the debate and immediately adjourn the House until the time of its next meeting.(b) After prayers on the next sitting, each bill will be considered in turn. The question on any second reading amendment and the question on the second reading shall be put without further amendment or debate.(c) If the second reading of a bill is agreed to and any message from the Governor-General announced, the bill then to be taken as a whole during consideration in detail, if required, without debate, with any government amendments to the bill which have been circulated to be treated as if they had been moved together, any opposition amendments which have been circulated to be treated as if they had been moved together, and any amendments by crossbench Members which have been circulated to be treated as if they had been moved as one set per Member, with:(i) one question to be put on all the government amendments;(ii) one question then to be put on all opposition amendments;(iii) separate questions then to be put on any sets of amendments circulated by crossbench Members; and(iv) any further questions necessary to complete the remaining stages of the bill to be put without delay.(d) Standing order 81, providing for the closure of a question, shall not apply to any proceedings to which this standing order applies.(e) Any division called for during the second reading debate from 7.30 pm until 10 pm that sitting shall be deferred until the first opportunity the next sitting day, except for a division called on a motion by a Minister during this period, and, if any Member draws the attention of the Speaker to the state of the House, the Speaker shall announce that he or she will count the House at the first opportunity the next sitting day if the Member then desires.100 Rules for questionsThe following general rules apply to all questions:(a) Questions must not be debated.(b) A question fully answered must not be asked again.(c) For questions regarding persons:(i) questions must not reflect on or be critical of the character or conduct of a Member, a Senator, the Queen, the Governor-General, a State Governor, or a member of the judiciary: their conduct may only be challenged on a substantive motion; and(ii) questions critical of the character or conduct of other persons must be in writing.(d) Questions must not contain:(i) statements of facts or names of persons, unless they can be authenticated and are strictly necessary to make the question intelligible;(ii) arguments;(iii) inferences;(iv) imputations;(v) insults;(vi) ironical expressions; or(vii) hypothetical matter.(e) Questions must not refer to debates in the current session, or to proceedings of a committee not reported to the House.(f) The duration of each question is limited to 30 seconds.133 Deferred divisions on Mondays, Tuesdays and Wednesday s(a) On Mondays, any division called for between the hours of 10 am and 12 noon shall be deferred until 12 noon, except for a division called on a motion moved by a Minister during this period.(b) On Tuesdays, any division called for prior to 2 pm shall be deferred until after the discussion of the matter of public importance, except for a division called on a motion moved by a Minister during this period.(c) On Mondays, Tuesdays and Wednesdays, any division called for between the hours of 6.30 pm and 7.30 pm shall be deferred until the first opportunity the next sitting day, except for a division called on a motion moved by a Minister during this period.(d) The Speaker shall put all questions on which a division has been deferred, successively and without amendment or further debate.[and see standing order 85 in relation to urgent bills]SESSIONAL ORDER65a Opportunities for crossbench MembersConsistent with the principle that the call should alternate between government and non-government Members and to enable crossbench Members to receive the call in accordance with the crossbench proportion of the non-government membership of the House:(a) During Question Time, priority shall be given to a crossbench Member seeking the call on the fifth, thirteenth and twenty-first questions.(b) During each period of Members statements in the House, priority shall be given to at least two crossbench Members seeking the call (standing order 43).(c) During each period of Members statements in the Federation Chamber on Mondays, priority shall be given to at least three crossbench Members seeking the call (standing order 43).(d) During each 30 minute period of Members constituency statements in the Federation Chamber, priority shall be given to at least one crossbench Member seeking the call (standing order 193).(e) During the grievance debate in the Federation Chamber, every second Tuesday priority shall be given to a crossbench Member seeking the call as the first speaker (standing order 192b).(f) During the adjournment debate in the House, on Tuesdays and Thursdays priority shall be given to a crossbench Member seeking the call as the first speaker (standing order 31).(g) During the adjournment debate in the Federation Chamber, every second Thursday priority shall be given to a crossbench Member seeking the call as the first speaker (standing order 191).(h) For the matter of public importance discussion, the Speaker shall have regard to the crossbench proportion of the non-government membership of the House in selecting matters proposed (standing order 46).Every time we come together after an election, the incoming government reviews the standing orders. This time the context is different. This time, we have all had to deal with the issues that were raised in Set the standard, the report from Kate Jenkins. There are a couple of issues there that relate directly to decisions taken yesterday and, I hope, today by the House. The first is a recommendation about the sitting calendar, asking that school holidays be avoided at all times. With the different states, thats a complex thing to do, but we have done that with the sitting plan that was adopted yesterday. The second issue is how we get through the business we need to get through without doing the absurdly late nights, including the really extreme late nights, that we have sometimes had. How do we sort that out? People, including the people we work with, not just each other, have had to be here in working conditions that are neither healthy nor safe. How do we manage to sort that out but still get through all the business and minimise the number of times that were gagging debate? All of that has been weighed up in what is in front of you. Change is always controversial—Im not expecting anything different—but I want to explain how weve got to the recommendations that are in front of you.The first thing is that, if the House agrees—and I reckon Ill do okay on this one particularly—each day from 6.30 pm there will be no further divisions or quorums. This has come principally from caucus members whove brought young families to parliament. Effectively, what theyve had to do every afternoon until now is, when its time for the child to get to bed, check with the whip as to whether or not they could get a pair on that particular day. I think we can be more decent than that, and the 6.30 pm rule means that, obviously, if youre on duty for your party or youre intending to make a speech, you cant make that unless youre here. But, if people have reason to leave at 6.30 pm, there will be no quorums and no divisions each day after that. And we will plan the program to be able to deal with that. The only time it would be different to that would be if there were a suspension of standing orders, and youd get plenty of notice if something like that were going to happen. And, with the other standing orders youll see, Im trying to create a situation where we dont need to suspend standing orders, where we have other ways of effectively getting release valves on different pressures. Thats in response to recommendation 27 of the Jenkins review.The other thing is that today will be the last day on which we start at 9.30. On Wednesdays and Thursdays we will now have 9 am starts. One of the things that has gradually crept up is that there are often times where there are speeches that ought be given the dignity of the House, and the start of question time is the only avenue we have to be able to do that at the moment. So therell be a new procedure, and well see how it goes. On Wednesday and Thursday mornings, ministers can put forward an issue—it may be that someone notable has passed away, for example, and you wouldnt normally have speeches at the beginning of question time, but, for the dignity of the House, its appropriate that a reference be made. There would be a speech from each side, and then there would be the normal resolution sending it to the Federation Chamber, if more people want to be able to speak on that issue. These statements wont always happen, but when they happen theyll be on Wednesdays and Thursdays. And at all times from now on we will start at 9 am rather than 9.30 am on Wednesdays and Thursdays. So those are the statements on significant matters and the changes to sitting times.The next issue is with respect to urgent bills. Ive had some conversations this morning about some aspects of this, and I suspect therell be some debate about it. Im very keen to hear what members put forward, to see if we can find something that works for as many people as possible, but Ill leave that debate to take its course in a few moments. Up until now the only option that was available, realistically, when a government needed to get a bill across to the Senate was that the Leader of the House walked in here, having made a call, seconds before arriving, to the Manager of Opposition Business, and moved that the question be put. Then everybody who was on the speaking list from then on suddenly discovered their chance to speak had disappeared. Everybody whod hoped to move an amendment found that their amendment wouldnt ever be moved and that the House wouldnt even get to determine it. Thats been the only process that was available when a government needed to send something across to the Senate.There have been arguments made back and forth, which I made when I was in a different job, as to whether a bill was, in fact, urgent, and no doubt those debates will still happen. But I want there to be another method that effectively allows us to acknowledge that there are times when something is urgent. I dont want the immediate cut-off of debate to be the only option in front of us. So, what Ive put forward—and I understand therell be further discussion on this during the debate—is a concept where the House will vote that a bill be declared urgent, so it will still be a decision of the House. Once its declared urgent, speaking times go from 15 minutes down to 10. Previously weve asked people, Can you shorten your speeches? and realistically not many of us are good at shortening our speeches unless the time limit changes.","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[1]/talk.text/body/p[1]","Mr BURKE (Watson—Minister for Employment and Workplace Relations, Minister for the Arts and Leader of the House) ","(09:31):"
5,0,0,0,1,1,"A government member ","N/A","N/A","N/A","N/A","N/A","A government member interjecting—","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[1]/talk.text/body/p[90]","N/A","N/A"
6,0,0,0,1,1,"MemberContinuation","DYW","N/A","N/A","N/A","N/A","Mr BURKE: Thats right. Its meant to be a limit, not a target, but were all guilty on this one. So the time limit would immediately go from 15 minutes down to 10, and the second reading debate on the bill would continue until it was finished, up until 10 pm that night. You would only, obviously, stay past 6.30 if you were planning to make a speech, and, because of that, some people may well drop off the list. But at least it means that, instead of it being an immediate cut-off, with no-one getting a chance to speak after that, we would have a situation where as many people as possible would get to speak. So, instead of an immediate gag, it becomes an effective one, with shorter speaking times through to 10 pm that night. The procedure that would then happen is that we would do the votes the next morning.In terms of how you vote on amendments, the voting proposal that Im putting forward to the House is the same one that we used some years ago on climate bills. It was used when we were in office previously and its been used on occasions since then by the previous government. The procedure is that amendments are voted on en bloc. Effectively, if there are government amendments, theyre all voted on together. If there are opposition amendments, theyre all voted on together. If there are crossbench amendments, you actually cant vote on all of them together. Because theyre coming from different perspectives, they could interact in a way that becomes nonsensical. You need to deal with them separately, so that is what would happen the following morning. What I put forward is that those votes happen immediately after the second reading vote on the following morning, but I understand there will be discussion about that; lets see how that debate goes. Thats the concept on urgent bills. It wont happen every time, but Im trying to minimise the number of times that I walk in here and just say, We need it through straightaway, and were here for half an hour getting angry with each other, with no escape valve where people have had a final chance to make speeches and put their views on the record. I want people to be able to put their views on the record as much as possible.We then go to the issues relating to question time. First of all, the 45-second rule that was there for crossbench is gone. Everyone goes to 30 seconds. There is one member not here, but the member whos not here does have the status of being the Father of the House, so there are normal nuances that apply there anyway. But all questions go back to 30 seconds, as it used to be. As with all speaking times, often the time will be much briefer than that, just as answers will often be briefer than the three minutes.We need a new way to be able to deal with the order of who gets to ask questions. The way that it has worked for the last 10 years presumes a much smaller crossbench than we now have. So what I am proposing to the House—and I know this is controversial, because Ive read the media comments—is that we go back to the ordinary process of starting with a non-government question, going to a government question and then just going back and forth, but within that there will be three questions that are designated for the crossbench. If more than one crossbencher jumps at a time, its for the Speaker to judge who jumps first, but if thats organised then obviously it will just be whoever jumps. The standing orders describe where those numbers for crossbench questions are in the total number of questions. I think its the fifth, 13th and 21st questions in question time. In terms of non-government questions, that effectively means the third question, the seventh question and the 11th question on the non-government side. Thats part of the reason why the crossbench question has been pulled back from 45 seconds to 30. It used to be that you had no chance to follow up, whereas now there are later chances. I think the argument for the 45-second question is sort of fixed by having more crossbench questions.We also have a sessional order here that deals with other forms of the House. In every form of the House—the number of questions, speaking times, the number of speeches for adjournment and things like that—theres nothing that comes out at exactly the percentage or proportion of the crossbench of the non-government benches, so effectively the number of questions in question time is actually a bit more than is proportionate for the size of the crossbench. In return, the number of adjournment speeches and other speeches falls a little bit below the proportion of the crossbench, and thats just because you cant get the percentages coming out in an exact form.For question time, there is a new issue that we have to deal with, which is what happens when the opposition want—as from time to time they will—to be able to suspend standing orders during question time. Last term that never resulted in speeches being made. Certainly I can say it will sometimes now result in speeches being made, but not every time. You need to do the big dramatic build-up with production values to get that sense of urgency. But, if that happens, there will be times when we allow the debate to flow.The problem has been that, even if the government of the day decides to not let the debate occur, that then results in a series of four or five divisions—on one occasion it was six or seven because it kept getting the procedure wrong—which effectively knocks out the rest of question time. If an opposition did that and knocked out only their own questions, it would be their own call, but now if they did that it would mean that the crossbench opportunity for later questions would also be knocked out. So Im proposing a new procedure where there would be a third option. Instead of letting the debate flow or moving that the member be no longer heard, there will be a third option that simply says, I require that this motion be moved straight after question time, be moved at a later moment. So the opportunity to make a speech will still happen, but it wont happen in a way that actually prevents the crossbench from being able to ask their questions. Although, from time to time, if we accept it and we move into the full debate, that will mean that other questions are lost, I want to make sure that thats not the only option in front of us.So with all of that I hope I have explained both what will happen under what is proposed and is on the Notice Paperand the reasons for it. Ill start with whats behind all of this. I want us to have more debates. I want us to spend less time voting on whether or not were allowed to debate and more time having the arguments that we are paid to come here and have. There will be moments when it is all agreement and nice—and thats fine—but I am not afraid of when there are moments of disagreement. The government wants that. Those opposite have been elected to represent their constituencies too. The crossbench have been elected to represent theirs. Under these proposals we will get a lot more time for people to be able to represent the people who sent them here than we have had for a very long time in this parliament. I commend the motion to the House.","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[1]/talk.text/body/p[91]","N/A","N/A"
7,0,0,0,1,1,"Fletcher, Paul MP","L6B","Bradfield","LP","N/A",76," The opposition has serious concerns with these changes to the standing orders, concerns that are only compounded by the fact that the Leader of the House is using his best reasonable voice. That should always put members of the House on notice. As the great Ronald Reagan said, Trust, but verify. Were very concerned about proposed standing order 85 concerning urgent bills, were very concerned about the reduction of opposition questions and were very concerned about the way that this has been handled. With the text of the new standing order changes made available only very late last night, here we are, only some 12 hours later, debating these very detailed provisions. This is an extremely problematic way to proceed, particularly by a government that talks about a new kinder, gentler approach to politics. When we think about the furious protests we had from the Leader of the House on many occasions over the last nine years on these matters, this is really quite extraordinary behaviour.Lets have a look at how proposed standing order 85 dealing with urgent bills would work. The first point to make is that, if standing order 85 is adopted, if a minister declares a bill to be urgent then that has to be voted on immediately by the parliament. There is no debate by the parliament. Under this proposed standing order a minister needs merely say, My bill is urgent—newsflash: having being a minister, I know that ministers regard every bill as urgent—and then that means that the parliament must immediately vote on that proposition with no debate. The standing order as drafted says specifically there is to be no debate at that time about whether its urgent or not. There are no criteria stated which need to be satisfied and there is no requirement for the House to turn its mind to whether its urgent on the basis of reasoned debate—simply a minister said so. And, once a bill is declared urgent—and, of course, with its numbers, the government can ram it through without debate—there is an automatic guillotine on the second reading debate at 10 pm that night. The next morning there is automatically a vote on the second reading amendments and a vote on the second reading of the bill itself. And, most concerningly, there are huge changes to the consideration in detail stage. The normal process is hugely condensed—indeed, effectively gutted.Under the way it works today, consideration in detail is a very important process. An amendment is moved and there is debate on it. Any member of the House can speak for five minutes on an amendment—that can keep going—so theres an understanding of what is involved. Then you vote on the amendment. Then you move on to the next one. This is a detailed process, along with the process of the second reading debate, in which the merits of a proposition before the House are publicly debated and canvassed and considered. Its the House doing what it ought to do. But, under what the Leader of the House is proposing, these standing orders mean that, on the whim of a minister, executive government overrides the proper function of the House of Representatives as a mechanism of accountability and scrutiny. A bill is guillotined and there is no debate and there is no opportunity for the scrutiny that should properly be the role of this parliament. What is also not at all clear is the provision in the proposed standing orders which says that divisions will be deferred unless its a division called on a motion by a minister, which means that the government and the crossbench cant have any confidence that a minister wont come in and simply move a motion.This approach is quite staggering, coming from a government which talks, as it does, about a new approach to politics. We can look back at what the current Prime Minister has said on many occasions in this House. In 2015 he said:The way that legislation has always operated is for there to be proper scrutiny from all sides of the House in order to assess what the real world implications are …In 2019 he said:Thats why you have proper parliamentary procedure. Its so you actually have analysis and you improve legislation.Thats exactly the kind of thing that this mechanism will now prevent.When the Leader of the House, in his best reasonable tone, sounding so innocent, was explaining what he is proposing here, he said that at the moment the way it works is that the Leader of the House comes in and there are arguments back and forth as to whether the bill is urgent. There are arguments back and forth—the House doing its proper job. All that will be gone under the mechanism provided by the government, because a minister need merely declare a bill is urgent. We can have no assurance at all—we can take no comfort at all—in the fine words that this will be used rarely. Theres nothing in this standing order which says it will be used rarely. It will be open to the government to do this on a daily basis, and the role of the House of Representatives becomes reduced to being a mere rubber stamp for executive government. The rubber stamp Reps is what this government wants to turn the House of Representatives into. Indeed, with this standing order, well be right up there with the Russian Duma as a toothless legislative body, based upon what this government is proposing. This from a new Prime Minister who says he wants a new tone for politics. Well, lets be very clear what this new tone for politics evidently means. It means ramming bills through rapidly with virtually no debate or scrutiny, and that is utterly at odds with the claim that the Prime Minister has been making.We also have concerns in relation to the changes dealing with question time. Under these proposals, the opposition gets only eight questions. As the Leader of the House has just said, again in his most reasonable voice, question time is a bit more than is proportionate for the crossbench. Thats an admission: it is less than proportionate for the opposition. Maybe thats based on high-minded motives, or maybe its because he has a well-founded suspicion of where there is a capacity for deep and effective scrutiny from experienced shadow ministers, and he is very keen to minimise that scrutiny and accountability. The change in the rhetoric is quite extraordinary.I make the point that the process has been completely disgraceful. There are many pages of detailed provisions which affect the working of this House and affect the way that we function as a peoples house, as a forum for accountability and scrutiny, as a way that we hold a government to account, and as a way that we test legislation, improve it and offer helpful input. But, instead, what weve seen from this government are these lengthy provisions, dropped out very late last night, now being rammed through this morning, only some 12 hours later. It has been over two months since the election. There have been many, many weeks in which the government could have shared with the opposition and the crossbench the terms of these changes to standing orders. Frankly, the sheer conduct of this is a disgrace. But it is the content which is most troubling, in the way that it materially reduces the effectiveness of the work of the House of Representatives on the sheer say-so of a minister.","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[2]/talk.text/body/p[1]","Mr FLETCHER (Bradfield—Manager of Opposition Business) ","(09:47):"
8,0,0,0,1,1,"Steggall, Zali MP",175696,"Warringah","IND","N/A",78," I acknowledge the Leader of the House in respect to this motion and the work that has gone into it, and the consultation with the crossbench in relation to these changes. It is a sign of positive engagement with the larger crossbench that consideration has been given to the proportion of the opposition that the crossbench now constitutes. That is reflected in the elements of this motion, in particular when it comes to question time and the amendment to standing order 65A, which is set out very clearly. On behalf of Warringah, I welcome the clarification of the opportunity for crossbench members to participate in this chamber. That is good.On the element around decreased time for questions in question time, whilst I know there is some dispute about the reduction from 45 seconds to 30 seconds by the Father of the House, the clarity is welcomed around the procedure for when questions will be available, for the timing and for ensuring question time proceeds without as many disruptions as occurred in the last parliament. I should note that in fact it was the government whilst in opposition that often disrupted question time with suspensions of standing orders to make their point. It should be noted that disruption in the House has been caused by both major parties.In relation to the motion, I have an amendment that I understand is being circulated. I move:(1) Omit proposed standing order 85(c), substitute:(c) If the second reading of a bill is agreed to and any message from the Governor-General announced, the bill then to be taken as a whole during consideration in detail, if required, with any detail amendments to be moved together and the mover to speak for a maximum of five minutes, without further debate, and any government amendments to the bill which have been circulated to be treated as if they had been moved together, any opposition amendments which have been circulated to be treated as if they had been moved together, and any amendments by crossbench Members which have been circulated to be treated as if they had been moved as one set per Member, with:(i) one question to be put on all the government amendments;(ii) one question then to be put on all opposition amendments;(iii) separate questions then to be put on any sets of amendments circulated by crossbench Members; and(iv) any further questions necessary to complete the remaining stages of the bill to be put without delay.I understand that the member for Melbourne will second this amendment. In terms of the substance of this amendment, it addresses the concern that this decision to amend the standing orders for declaring bills urgent bills does in fact have the effect of curtailing the opportunity for consideration in detail amendments. That is not good. It goes against the purpose of this chamber to debate provisions of legislation. That consideration in detail stage is incredibly important.In fact, in the last parliament when the environmental protection and biodiversity conservation bill was introduced I had circulated amendments, but the now opposition, when in government, chose to suspend the standing orders to curtail that period of debate, to jump across the third reading stage and consideration in detail and to go straight to a vote. I argued at the time that it was incredibly undemocratic in curtailing the purpose of this House. There are concerns about the lack of definition from the government in this motion as to what constitutes an urgent matter. It is taken at the moment from the Manager of Government Businesss comments that these are urgent issues of national significance. I would request that greater specificity of urgent matters be provided by way of undertaking.This amendment provides that consideration in detail is not done away with when matters are considered urgent. Unlike the old procedure of suspending standing orders, it means we retain the ability to move consideration in detail amendments. Debate will simply be curtailed, and opposition members and members of the crossbench must move amendments as a block and have a limit of five minutes speaking time on those amendments. I think that is a fair compromise between urgency of a matter needing to proceed through the House to get to the other place and respecting the purpose of this place, which is that we debate legitimately the effect of a bill and are able to put consideration in detail amendments.","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[3]/talk.text/body/p[1]","Ms STEGGALL (Warringah) ","(09:57):"
9,0,0,0,1,1,"MemberInterjecting",53517,"N/A","N/A","N/A","N/A","The SPEA KER: Is the motion seconded?","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[3]/talk.text/body/p[13]","N/A","N/A"
10,0,0,1,0,1,"Dick, Milton MP ",53517,"Oxley","ALP","N/A",78,"78 Dick, Milton MP (The SPEAKER) 53517 Oxley ALP","Days and Hours of Meeting","BUSINESS","/hansard/chamber.xscript/debate[2]/subdebate.1/speech[3]/interjection/talk.start","N/A","N/A"
