index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Monday, 19 October 2020","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 10:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",7195," I present the Presiding Officers statement regarding the condition of Parliament House.","Parliament House","DOCUMENTS","/hansard/chamber.xscript/debate[1]/subdebate.1/subdebate.2/speech/talk.text/body/p","The SPEAKER ","(10:01):"
4,0,0,0,1,1,"ODowd, Ken, MP",139441,"Flynn","LNP","N/A",7195," I present the 16th report of the Petitions Committee for the 46th Parliament, comprising 119 petitions and 46 ministerial responses to petitions previously presented.The past week has seen an unusually high number of visitors to our parliamentary e-petitions website, resulting in some intermittent timing-out problems. The performance of the website continues to be monitored and our IT support team are on hand to fix any problems if they arise. The committee would like to thank everyone who has tried to sign e-petitions online for their patience and eagerness to engage with petitioning. Its great to see that in these times of COVID-19, when many people may be feeling socially isolated without face-to-face interaction with their communities, online activities, such as e-petitioning, can bring like-minded people together in support of issues of mutual concern.E-petitions can be easily shared to reach a wide audience. The House e-petitions system provides a unique URL for each certified e-petition, which can be shared via email or by posting it to social media platforms such as Twitter and Facebook. Petitioners can then just click on the link and enter their details to sign the petition. Analytics reports for the petitions website show that sharing a petition URL via social media is by far the most popular method of promoting an e-petition. The online community is therefore a very important avenue to promote and share petitions and to foster connections during a time that is different for us all and difficult for many.While we hope that things can return to normal as soon as possible, and people are once again able to sign, by hand, a petition that they see at the local shops or at a community event, we, as the committee, are pleased that our e-petitions system is able to continue facilitating online interactions for like-minded communities with the parliament.I look forward to further updating the House on the committees progress.","Petitions Committee","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.1/subdebate.2/speech/talk.text/body/p[1]","Mr ODOWD (Flynn—Deputy Nationals Whip) ","(10:01):"
5,0,0,0,1,1,"ODowd, Ken, MP",139441,"Flynn","LNP","N/A",7195," I present the following petitions:","N/A","PETITIONS","/hansard/chamber.xscript/debate[3]/speech/talk.text/body/p","Mr ODOWD (Flynn—Deputy Nationals Whip) ","(10:04):"
6,0,0,0,1,1,"ODowd, Ken, MP",139441,"Flynn","LNP","N/A",7238," I present the following ministerial responses to petitions previously presented:","N/A","PETITIONS","/hansard/chamber.xscript/debate[4]/subdebate.2/speech/talk.text/body/p","Mr ODOWD (Flynn—Deputy Nationals Whip) ","(10:04):"
7,0,0,0,1,1,"Snowdon, Warren, MP","IJ4","Lingiari","ALP","N/A",7278," On behalf of the Joint Standing Committee on the National Capital and External Territories, I present the committees delegation report to the Antarctic Parliamentarians Assembly, London, United Kingdom, 1 to 4 December 2019.I am pleased to present the report of the delegation from the Joint Standing Committee on the National Capital and External Territories to the Antarctic Parliamentarians Assembly. The inaugural Antarctic Parliamentarians Assembly took place in London on 2 and 3 December 2019. The assembly was conceived and convened by the UK parliaments All-Party Parliamentary Group for the Polar Regions. I represented the committee at the assembly, along with the then committee chair, the member for Hinkler, now Minister for Resources, Water and Northern Australia, Minister Pitt. The concept for the assembly was modelled to some extent on the Conference of Parliamentarians of the Arctic Region, which has been in operation since 1993.The assembly was attended by 19 parliamentarians from 13 countries, along with officials from a number of other Antarctic treaty parties and an impressive range of Antarctic experts from various disciplines. Participants heard and discussed a range of high-quality presentations on matters including the success to date of current challenges facing the Antarctic Treaty System, the very significant impact of climate and environmental changes on the health and sustainability of Antarctica, Antarcticas living species and surrounding ocean, the importance of Antarctica as a place of scientific research, the costs and benefits of the growth of Antarctic tourism and the need to ensure its sustainability into the future, and economic and geopolitical interests in Antarctica and how these might impact international debates about governance of the continent. Importantly, the assembly provided an opportunity for us to express our shared support, as parliamentarians, for the preservation of Antarctica as a natural reserve devoted to peace and science.The participants in the assembly issued a statement reinforcing key principles, which was issued publicly and is included in the delegations report, which Ive now tabled. Participants at the assembly agreed that the gathering had value and should become a recurring event, aiming to meet every two years and to alternate between the northern and southern hemispheres. There was strong support for Australia and/or New Zealand to offer to host the next assembly, in 2021. Our delegation considered that there would be value in this parliament hosting the next Antarctic Parliamentarians Assembly in either Hobart or Canberra. We recognise the need for more detailed consideration before such a commitment could be made, so in its report, Mr Speaker, the delegation proposed that this option be further considered by the Joint Standing Committee on the National Capital and External Territories, subject to your views and those of the President of the Senate.On behalf of the committee, I thank you, Mr Speaker, and your compatriot the President of the Senate for supporting our participation in the assembly. I also recognise the contribution of my co-delegate and the very capable former chair of the committee the member for Hinkler, now Minister Pitt. We were able to work seamlessly together and speak with one voice in representing Australias achievements and perspectives on this important issue. We also, of course, extend our great appreciation to all those who assisted with arranging, hosting and supporting our visit, including the staff of the Australian High Commission in London. But I particularly want to acknowledge Professor Steven Chown, from Monash University, and Professor Tim Naish, from New Zealands Antarctic Research Centre, for their professional advice, support and expertise during the assembly. Id also like to thank, importantly, the committee secretary, Shennia Spillane, for all her work in helping us along the way, for organising the trip and for her support and friendship. I commend the report to the House.Report made a parliamentary paper in accordance with standing order 39(e).","National Capital and External Territories Committee","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1[1]/subdebate.2/speech/talk.text/body/p[1]","Mr SNOWDON (Lingiari) ","(10:04):"
8,0,0,0,1,1,"Wicks, Lucy, MP",241590,"Robertson","LP","N/A",7279," On behalf of the Joint Committee of Public Accounts and Audit, I present the committees report, entitled Report 480.1: annual report 2019-20, together with minutes of proceedings. The Joint Committee of Public Accounts and Audit is required to ensure the accountability and transparency of public administration and expenditure of the Commonwealth. The committees annual report is presented to the parliament under section 8B of the Public Accounts and Audit Committee Act 1951 and summarises the work of the committee in the 2019-20 financial year. One of the committees key roles is to examine the reports of the Auditor-General tabled in the parliament. The committee periodically selects several of these reports for further inquiry.Like all committees, the work of the JCPAA was challenged by the circumstances of COVID-19. Despite this, the committee presented two reports in the parliament, containing 12 recommendations, and held six public hearings using a combination of methods—face to face, videoconference and teleconference. Four further inquiries were also underway as at 30 June.The committees report on efficiency and effectiveness reviewed seven Australian National Audit Office reports on matters such as the Farm Management Deposits scheme, small business tax debt and the operations of the Export Finance and Insurance Corporation.Id like to take this opportunity to thank the deputy chair and all committee members and participants for their commitment and flexibility over this time in conducting this inquiry.A highlight of the committees activities during 2019-20 was hosting the 15th biennial Australasian Council of Public Accounts Committees conference, with the theme Changes and challenges over the last 30 years. The conference presented an opportunity to strengthen existing intraparliamentary dialogue and discuss the workings of the Joint Committee of Public Accounts and Audit and its counterpart committees in each state and territory. International delegates from South Africa, Fiji and New Zealand also attended the conference.I look forward to continuing the important work of the committee over the coming year. I commend the report to the House.Report made a parliamentary paper in accordance with standing order 39(e).","Public Accounts and Audit Committee","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1[2]/subdebate.2/speech[1]/talk.text/body/p[1]","Mrs WICKS (Robertson) ","(10:09):"
9,0,0,0,1,1,"Hill, Julian, MP",86256,"Bruce","ALP","N/A",7280," I endorse the comments of the chair in relation to the annual report of the JCPAA. Its a pretty straightforward report. The committee, amongst other committees, does have a statutory basis and, I believe, an important role in the parliament. Its been around since the early 1900s, and by legislation we have a role in overseeing the work of the Auditor-General and the ANAO. By legislation we have to consider every report that the Auditor-General does. We oversee the Parliamentary Budget Office and also have a range of statutory responsibilities in the PGPA Act. I also want to thank the chair for her collegiate way of working and for continuing what has broadly been for many decades a bipartisan approach to the audit committee. Mr Speaker, I know youd endorse some of those comments, as a former chair of the committee way back earlier this century!I want to make three remarks. Theyre not meant to be partisan remarks, but theres a degree of frustration. Firstly, the committee this year has done less work than in any recent year, and thats a matter of concern to me. Our previous reports used to contain a little table that tracked across a number of years the number of reports, the number of inquiries and the number of recommendations made. That tables been removed—probably, I think, for good reason: because it would be quite embarrassing to the current committee if we had a look at what the table actually said. This year weve tabled two reports and made 12 recommendations. Over the last five years, these are by far the lowest numbers, and that includes election years. I do think that we need to pick up the pace.The second point I make is that its not as if were short of important work to do. The Auditor-General, for the first time in living memory, didnt get the money that he needed, and hes had his budget cut severely. We need to be spending more time on this. We should be making noise about this. I think theres a degree of urgency around some audit reports, and we havent heard anything from the committee. On the $30 million land purchase, where the government paid $30 million to a Liberal Party donor for land that was worth, at best, $3 million, an audit report was handed down. Thats the kind of thing that the committee should be looking at. On the Commonwealth contracting out, the Auditor-General tabled a report months ago into this ongoing privatisation and waste of taxpayer funds. This is the kind of thing that the audit committee should be looking at. And so I say with all sincerity: we need to pick up the pace, and I hope to see that in the coming year. We have commenced the 10-year review of the act, but theres also a backlog of many reports that we need to find the time for or be rightly criticised for failing our statutory duty.The final point I make is to record a concern that Ive had for some time with regard to the resourcing of the committee, in two senses. I think COVID revealed the parliaments serial underinvestment in technology. Having worked in other environments Im stunned, as many members are—I know that the presiding officers have been working to try and correct this deficiency, but were still nowhere near where we should be. For a modern parliament, the availability of videoconferencing technology—the ability of committees to actually get airtime, the ridiculous fight over which two committees, on any given day, are going to be allowed to videoconference and broadcast their hearings—is pathetic. This is the national parliament. Mid-sized corporations and every government department in a state or territory can do better than we can. The committee has suffered because of it, along with other committees.The final point I would make is that I am deeply concerned by what I think has been the underresourcing of this committee by the House of Representatives. Weve raised this with the assistant clerk. I know that there have been two positions filled, but they had been unfilled for months. Im still waiting for a table tracking the FTE resourcing for the last 10 years for this committee, because I believe it has been underdone.All of these factors together add up to what has been an underwhelming year, and I hope we can pick up the pace in the coming year.","Public Accounts and Audit Committee","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1[2]/subdebate.2/speech[2]/talk.text/body/p[1]","Mr HILL (Bruce) ","(10:12):"
10,0,0,0,1,1,"Wicks, Lucy, MP",241590,"Robertson","LP","N/A",7281," On behalf of the Joint Committee of Public Accounts and Audit I present Report 482:Review of the operations of the Parliamentary Budget Office 2019-20, together with executive minutes on reports Nos 476, 479 and 480. One of the key functions of the Joint Committee of Public Accounts and Audit is to provide oversight of the Parliamentary Budget Office. The committees report on the review of PBO operations is presented to the parliament under section 64S and 64T of the Parliamentary Service Act 1999. The purpose of the committees inquiry was to report on possible areas of reform to support the effective operations of the PBO, the PBOs implementation of recommendations of past reviews and stakeholder relationships and engagement. The committee concluded that the PBO is fulfilling its legislative mandate and is held in high regard by stakeholders.The PBO continues to inform the parliament by providing independent and non-partisan analysis of the budget cycle, fiscal policy and the financial implications of proposals. At the time of the committees inquiry and since the start of 2016-17 the JCPAA heard that the PBO has completed more than 6,460 policy costings for parliamentarians with a median response time of 13 days; published more than 25 reports to inform the parliament and the public about fiscal policy and the budget, all of which were reported in major media outlets; published the 2019 post-election report of election commitments, with new features including medium-term costing minutes and searchable online costings; and received formal and informal feedback from parliamentarians, government agencies and other stakeholders that its work is valued and its interactions are professional.To support the continuing effective operation of the PBO, the committee has recommended that the Parliamentary Service Act 1999 be amended to provide for an automatic referral process for independent review of the PBO after a general election. This significant reform will enable the committee to monitor PBO implementation of review recommendations over the life of the parliament and to serve to further reinforce the independence of the PBO.During the inquiry, the PBO provided the committee with a comprehensive update on its implementation of the recommendations of past reviews. The committee notes that the PBO has sought to address all of these recommendations and is working to improve further in each of the broad areas identified.I would like to thank the PBO and other agencies and individuals who participated in this inquiry. I would like to thank the deputy chair and all members of the committee for their cooperation in producing this report. I commend the report to the House.Report made a parliamentary paper in accordance with standing order 39(e).","Public Accounts and Audit Committee","COMMITTEES","/hansard/chamber.xscript/debate[5]/subdebate.1[3]/subdebate.2/speech[1]/talk.text/body/p[1]","Mrs WICKS (Robertson) ","(10:16):"
