index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[1]","N/A","N/A"
2,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[2]","N/A","N/A"
3,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[3]","N/A","N/A"
4,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Kerry Sibraa) took the chair at 10 a.m., and read prayers.","N/A","N/A","/html/body/hansard/chamber.xscript/business.start/proctext/para[4]","N/A","N/A"
5,0,0,1,0,0,0,0,1,"The Clerk",10001,"N/A","N/A","N/A","N/A","—Petitions have been lodged for presentation as follows:To the Honourable the President and members of the Senate in Parliament assembled.The petition of the undersigned and citizens of Australia respectfully showeth:That the introduction of time-charging for local telephone calls by Telecom Australia would seriously disadvantage thousands of elderly and disabled people and families, and would add a further burden to the already prohibitive cost of living borne by every Australian.That accordingly the Senate and Parliament should reject any plans by Telecom to time-charge local telephone calls.And your petitioners as in duty bound will ever pray.To the Honourable the President and members of the Senate in Parliament assembled. The humble petition of the undersigned citizens of Australia showeth:(1) That we oppose timed local calls by Telecom.(2) Timed calls should not be introduced in the absence of widespread community support.(3) Timed calls will seriously affect pensioners, the elderly, low income earners and other disadvantaged groups.And your petitioners as in duty bound will ever pray.To the Honourable the President and members of the Senate of the Commonwealth Parliament assembledThe petition of these residents of the Commonwealth of Australia Respectfully showeth:that the Australian Broadcasting Corporation provides the citizens of the Commonwealth of Australia with the only nation-wide independent radio and television servicethat the independence of the Australian Broadcasting Corporation preserved in the interests of the citizens of the Commonwealth of Australia.that the introduction of commercial sponsorship or any form of advertising material from commercial sources would destroy the independence of the Corporation.Your petitioners therefore humbly pray that the honourable Senators will oppose the introduction of any form of sponsorship or advertising material from commercial sources into the programmes of the Australian Broadcasting Corporation.And your petitioners as in duty bound will ever prayTo the Honourable the President and members of the Senate in Parliament assembled.The petition of the undersigned citizens of Australia respectfully showeth: we wish the legislation introducing the ID card, known as the Australia Card, to be rejected. Your petitioners most humbly pray that the Senate, in Parliament assembled, should not vote for this legislation as it will affect the civil liberties of every Australian. And your petitioners as in duty bound will ever pray.To the President and Senators in Parliament assembled, your humble petitioners showeth that the proposed Australia Card will have a dramatic impact on the lives of all Australians, and your petitioners therefore request a national referendum on the Australia Card Bill before the proposal is resubmitted to Parliament.As in duty bound your petitioners will ever pray.To the Honourable the President and members of the Senate in Parliament assembled;The humble petition of the undersigned citizens of Australia respectfully showeth;That we, the undersigned, having great concern because of the threat to personal freedom posed by the introduction of The Australia Card, call on the Government to withdraw the enabling legislation on the following grounds;1. Expert opinion does not agree ``that a National Identification Card system for all Australians would necessarily ``combat tax evasion and fraud.2. Once established at enormous cost to the taxpayer, the system would be here to stay.3. The potential for the invasion of individual privacy by persons unknown to the private citizen is so great as to be unacceptable to us.Your petitioners therefore humbly pray that your Honourable House will protect this society by rejecting the Bill outright;And your petitioners as in duty bound will ever pray.To the Honourable the President and members of the Senate in Parliament assembled.The petition of the undersigned shows that; they are concerned that the valuable social function of the A.B.C. as a broadcaster independent of censorship, editorial bias or reliance on other than public funding should be threatened.Your petitioners therefore ask Parliament to disallow the passage of any legislation that would render the A.B.C. subject to such forces and in particular resist any change to the present principle of the A.B.C. receiving sufficient public funding to enable it to carry out its Charter.And your petitioners as in duty bound will ever pray.To the Honourable the President and members of the Senate in Parliament assembled:Whereas the Hon. Brian Burke whilst serving as Premier of the State of Western Australia was also fulfilling the position of State Treasurer:Whereas the State Treasurer is the Officer of the Parliament responsible for the oversight of Building Societies and Credit Unions, and the Superannuation Board in Western Australia:Whereas investigations appear to be suggesting at least maladministrations and possibly illegalities in the affairs of the Superannuation Board and some Building Societies and Credit Unions:Whereas Section 25 (Subsection 2) of the Superannuation Act states that no loans shall be made by the Superannuation Board without the approval of the State Treasurer:And whereas it would appear that investigations to be complete would require the presence of the principal officer involved:We would therefore humbly request that the Senate, in Parliament assembled, in the interests of justice and good government, should seek to have the appointment of the Hon. Brian Burke as our Ambassador to Ireland deferred until such time as these matters are fully investigated and proved.And your petitioners as in duty bound shall ever pray.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/proctext/interject/talk.start/para","N/A","N/A"
6,0,0,0,1,0,0,0,1,"Senator POWELL","O14","(Victoria)","AD","N/A",1526,"—I give notice that, on the next day of sitting, I shall move:That the following Bill be introduced: a Bill for an Act to amend the Broadcasting Act 1942, and for related purposes.","N/A","BROADCASTING (OWNERSHIP AND CONTROL) AMENDMENT BILL 1988","/html/body/hansard/chamber.xscript/debate[1]/debate.sub1/speech/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"Senator COULTER","TF4","(South Australia)","AD","N/A",1526,"—I give notice that, on the next day of sitting, I shall move:That the following Bill be introduced: a Bill for an Act to regulate the use of certain substances that can significantly deplete or otherwise modify the ozone layer in a manner that is likely to have adverse effects on human health and the environment, and for related purposes.","N/A","OZONE DEPLETING SUBSTANCES REGULATION BILL 1988","/html/body/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A"
8,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[1]","N/A","N/A"
9,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Senator Maguire) agreed to:","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[2]","N/A","N/A"
10,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","That Senators Foreman and McKiernan be granted leave of absence for the period from 12 April to 29 April 1988, inclusive, on account of absence overseas on parliamentary business.","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[3]","N/A","N/A"
11,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[4]","N/A","N/A"
12,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Senator Stone) agreed to:","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[5]","N/A","N/A"
13,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","That Senator Sheil be granted leave of absence for the period from 12 April to 29 April 1988, inclusive, on account of absence overseas on parliamentary business.","N/A","LEAVE OF ABSENCE","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[6]","N/A","N/A"
