"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The House of Representatives on the 14th December, 1934, adjourned until a day and hour to be fixed by Mr. Speaker, and notified by him to each honorable member. The House met pursuant to such notification.","N/A","N/A","/hansard/chamber.xscript/business.start/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker (Hon. G. J. Bell) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para[2]","N/A","N/A"
"0","0","0","1","0","0","0","1","PAGE, Earle","C7E","Cowper","CP","Acting Prime Minister","3",". - by leave - Since this House adjourned in December last, a prominent and very highly respected member of this Parliament in the person of Senator Sir Walter Kingsmill, Kt., B.A., has passed away. His death occurred in Sydney on the 15th January last, and a State funeral was accorded by the Commonwealth Government.The late honorable senator had a long career of parliamentary service - from 1897 until 1922 in the Legislative Assembly and the Legislative Council, respectively, of Western Australia, and since 1922 as a senator representing that State in the Parliament of the Commonwealth. His term of election as a senator would ordinarily have expired on the 30th June next.During his association with the Parliament of Western Australia, the late honorable senator held ministerial office in the Government of the State for periods totalling four years, and was President of the Legislative Council of that State for a term of three years.Senator Kingsmill was President of the Senate from August, 1929, until August, 1932, and we recall with high appreciation the ability and impartiality with which he discharged the duties of that important office. He was knighted by His Majesty the King in January, 1933.The late honorable senator was a man of wide learning and varied experience, and filled with distinction many important positions during his career of public service. He was keenly devoted to the cause of science, and played a prominent part in the initial measures taken in Australia for the preservation of fauna and flora. Those who were closely associated with him in this Parliament will remember his charming manner, and his other oustanding personal qualities.The sympathy of the members of this House is extended to Lady Kingsmill in her bereavement. I move -That this House expresses its deep regret at the death of Senator Sir Walter Kingsmill, K.t., B.A., a former member of the Western Australian Parliament and Minister of State of Western Australia, and at the time of his decease a member of the Senate of the Commonwealth Parliament, of which he had been President, places on record its high appreciation of his long career of distinguished public service, and tenders its profound sympathy to his widow in her bereavement.","N/A","DEATH OF SENATOR THE HON. SIR WALTER KINGSMILL","/hansard/chamber.xscript/debate[2]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","SCULLIN, James Henry","F4Q","Yarra","N/A","N/A","4",". - I support the motion that has been moved by the Acting Prime Minister (Dr. Earle Page), and endorse every word of the sentiments he has expressed in regard to the late Senator Kingsmill. The deceased gentleman, who will be particularly remembered for his courtesy, his culture, and his amiable disposition, rendered very long and valuable service to the public of Australia in both the State and the Commonwealth spheres, and his death will cause a severe loss to be felt. On behalf of the Opposition, I join with the Acting Prime Minister in expressing the deepest sympathy with his widow.","N/A","DEATH OF SENATOR THE HON. SIR WALTER KINGSMILL","/hansard/chamber.xscript/debate[2]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","BEASLEY, John","JOM","West Sydney","N/A","N/A","4",".- My colleagues and I wish to join with the Acting Prime Minister (Dr. Earle Page) in the motion of sympathy he has moved with the widow and relatives of the late Senator Kingsmill. The Leader of the Opposition (Mr. Scullin) has referred to the outstanding qualities of the late honorable senator, and has said that he will be remembered for his personal attributes. One thing for which he will long be remembered, particularly by the people in Western Australia, was his opposition to the secessionist movement in that State, by reason of which, it is generally recognized publicly, he failed to secure the party endorsement that might have led to his re-election as a senator at the last general elections. It is good to find at times public men who have the courage to give practical effect to their convictions on big public questions, and to do what they believe to be right and in the interests of their country, no matter on whose corns they may tread.There is only one word that I wish to add. Upon the occasion of the State funeral of the late honorable senator in Sydney, we were informed that the health of his widow was not all that could be desired. My colleagues and I hope that she is now completely restored to good health, and join in the expressions of sympathy that are extended to her.","N/A","DEATH OF SENATOR THE HON. SIR WALTER KINGSMILL","/hansard/chamber.xscript/debate[2]/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","GREGORY, Henry","KFE","Swan","N/A","N/A","4",".- As one who had a very long, personal and political association with the late Senator Sir Walter Kingsmill, I should like to say a few words upon this occasion. The late honorable senator and I were elected to the Parliament of Western Australia in 1897, and were associated in the early stages of the development of that State. For many years we were colleagues in different cabinets, and during this time he won the respect and esteem both of his associates and of the people of Western Australia. Our friendship continued while he remained in the State Parliament, and I came to the Commonwealth Parliament, and subsequently while we were both members of this Parliament. Those who knew the late honorable gentleman recognized fully his personal charm, his integrity, and his honorable character. He had a very high personal reputation.  Few persons in Western Australia were more greatly honoured or held in higher esteem than was he. His death, coming as it did so suddenly, caused very great grief to many persons besides myself. I join with the Acting Prime Minister (Dr. Earle Page) and others who have spoken in expressing grief at the death of Senator Kingsmill, and in extending condolence to his widow, lady Kingsmill, in her bereavement.","N/A","DEATH OF SENATOR THE HON. SIR WALTER KINGSMILL","/hansard/chamber.xscript/debate[2]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MAKIN, Norman","KLL","Hindmarsh","N/A","N/A","5",".- May I be permitted to express my profound regret at the passing of one for whom I had an intense admiration, because of his fine manly qualities and high culture. The late Senator Kingsmill was President of the Senate when I had the privilege to be the presiding officer in this chamber, and, consequently, we were closely associated in the discharge of our official duties. At all times I found him honorable in his dealings, and willing to give full and impartial consideration to every matter placed before him. He was at all times most approachable and courteous. In his death, Australia has lost a noble son who, in all circumstances, displayed the highest qualities of true manliness, and discharged his public duties faithfully and well. I join with those who have spoken in expressing sympathy with his widow, and the hope that she will soon be restored to perfect health.Question resolved in the affirmative, honorable members standing in their places.","N/A","DEATH OF SENATOR THE HON. SIR WALTER KINGSMILL","/hansard/chamber.xscript/debate[2]/speech[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","PAGE, Earle","C7E","Cowper","CP","Acting Prime Minister","5",". - by leave - I move -That this House expresses its. regret at the death of the Honorable Alexander Poynton,O.B.E., a former member of the South Australian and Commonwealth Parliaments, and a former Minister of State of South Australia and of the Commonwealth, places on record its high appreciation of his notable public service, extending over many years, and tenders its deep sympathy to his widow .mci family in their bereavement.I regret that it has become necessary to record the death in Adelaide on the 9th January last of Mr. Alexander Poynton another former member of this House.The late gentleman had not been a member of this chamber since the end of 1922, but from the commencement of the first Commonwealth Parliament in 1901 until that year he had served continuously as a member of this House, representing the Division of Grey in the State of South Australia. Prior to his election to the House of Representatives as a member of the first Commonwealth Parliament, he was a member of the House of Assembly of South Australia from 1S93, and held ministerial office as Commissioner for Crown Lands for a short period in 1899. While a member of the Commonwealth Parliament, Mr. Poynton served on several royal commissions and committees. He was Chairman of Committees of this House from 1910 to 1913, a member of the Joint Committee of Public Accounts in 1917-1918, and a member of the Federal Parliamentary Recruiting Committee in 1917-1918. He first attained ministerial rank in November, 1916, holding office as Treasurer in the Hughes Ministry until February of the following year. He was an Honorary Minister in the Hughes Ministry from March, 1918, to February, 1920, and in that period was Acting Minister for the Navy, Minister in charge of Shipping, and Assistant Minister for Repatriation. He was Minister for Home and Territories and Minister in charge of Shipbuilding from February, 1920, to December, 1921, and Postmaster-General from December, 1921, to February, 1923.Mr. Poynton was honoured by the King in 1920, when he was appointed an Officer of the Most Excellent Order of the British Empire. His record of 30 years of public service is a notable one. He gained for himself an enviable reputation for integrity and honesty of purpose which will long be remembered by those who served with him. His earnest desire to serve his country and fellow citizens was uppermost in his mind, even in the years of his declining health.Our sympathy is extended to his widow and the members of the family in their bereavement.","N/A","DEATH OF THE HON. ALEXANDER POYNTON","/hansard/chamber.xscript/debate[3]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","SCULLIN, James Henry","F4Q","Yarra","N/A","N/A","5",".- I join with the Acting Prime Minister (Dr. Earle Page) in expressing the sympathy of every honorable member of this House to the widow and family of the late Hon. Alexander Poynton. For three years following my first entry into the Federal Parliament I was associated with him, but, later, when I was again elected, I found that he was no longer a member. During the time that he was a member of this Parliament, Mr. Poynton attended faithfully to his public duties, and brought to bear on all public questions a shrewd and intelligent outlook which must have been of great value to those associated with him. I regret that session by session, almost month by month, we have to record the passing of former members of this Parliament who have rendered service to the nation.","N/A","DEATH OF THE HON. ALEXANDER POYNTON","/hansard/chamber.xscript/debate[3]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","BEASLEY, John","JOM","West Sydney","N/A","N/A","6",". - Again I wish my colleagues and myself to be associated with a motion of sympathy with the widow and family of one who formerly was a member of this House. The only member of this party who was associated with the late Mr. Poynton in this Parliament is the honorable member for Werriwa (Mr. Lazzarini) ; but although I was not personally acquainted with the deceased gentleman, I recall the leading part taken by him during a crisis in the history of this country some years ago which made him well known throughout Australia, particularly to the younger members of the community. I join with the Acting Prime Minister (Dr. Earle Page) and the Leader of the Opposition (Mr. Scullin) in extending to the widow and family of the deceased gentleman the sincere sympathy of this House in their bereavement.Question resolved in the affirmative, honorable members standing in their places.","N/A","DEATH OF THE HON. ALEXANDER POYNTON","/hansard/chamber.xscript/debate[3]/speech[3]/talk.start/para","N/A","N/A"
