"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The House met at 10.30 a.m., pursuant to the proclamation of His Excellency the Governor-General.","N/A","PROCLAMATION","/hansard/chamber.xscript/debate[1]/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Clerk read the proclamation.","N/A","PROCLAMATION","/hansard/chamber.xscript/debate[1]/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Usher of the Black Bod, being announced, was admitted, and delivered the message that the Deputy of the Governor-General for the Opening of the Parliament requested the attendance of honorable members in the Senate chamber forthwith.","N/A","OPENING OF THE PARLIAMENT","/hansard/chamber.xscript/debate[2]/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Honorable members attended accordingly, and, having returned,","N/A","OPENING OF THE PARLIAMENT","/hansard/chamber.xscript/debate[2]/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Deputy authorized by the Governor-General to administer the oath or affirmation entered the chamber.","N/A","OPENING OF THE PARLIAMENT","/hansard/chamber.xscript/debate[2]/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Clerk read the commission, under the Great Seal of the Commonwealth, authorizing the Honorable Sir Wilfred Kelsham Fullagar, K.B.E., a Justice of the High Court of Australia, to administer the oath or affirmation of allegiance to the Queen required by the Constitution to be taken or made by members of the House of Representatives.","N/A","OPENING OF THE PARLIAMENT","/hansard/chamber.xscript/debate[2]/para[4]","N/A","N/A"
"0","0","0","1","0","0","0","1","CLERK, The","10000","N/A","N/A","N/A","5","- I lay on the table returns to 124 writs for the election of members of the House of Representatives, held on the 10th December, 1955.The following honorable members, with the exception of Mr. Frederick Michael Daly, Mr. William Davies, Mr. Peter Howson and the Right Honorable Robert Gordon Menzies, who were not present, made and subscribed the oath or affirmation of allegiance: -","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Adermann, Charles Frederick, Fisher, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Allan, Archibald Ian, Gwydir, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Anderson, CharlesGroves Wright, Hume, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Anthony, Hubert Lawrence, Richmond, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Aston, William John, Phillip, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Barnard, Lance Herbert, Bass, Tasmania.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[6]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bate, Henry Jefferson, Macarthur, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[7]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Beale, Howard, Parramatta. New","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[8]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[9]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Beazley, Kim Edward, Fremantle. Western Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[10]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bird, Alan Charles, Batman, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[11]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bland, Francis Armand, Warringah, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[12]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bostock, William Dowling, Indi, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[13]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bowden, George James, Gippsland, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[14]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Brand, William Alfred, Wide Bay, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[15]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Brimblecombe, Wilfred John, Maranoa, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[16]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bruce, Henry Adam, Leichhardt, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[17]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bryant, Gordon Munro, Wills, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[18]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Buchanan, Alexander Andrew, McMillan, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[19]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cairns, James Ford, Yarra, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[20]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Calwell, Arthur Augustus, Melbourne, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[21]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cameron, Archie Galbraith, Barker, South Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[22]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cameron, Clyde Robert, Hindmarsh, South Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[23]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cameron, Donald Alastair, Oxley,","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[24]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Queensland. Casey, Richard Gardiner, La Trobe, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[25]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Chambers, Cyril, Adelaide. South Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[26]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Chaney, Frederick Charles, Perth, Western Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[27]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Clarey, Percy James, Bendigo, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[28]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Clark, Joseph James, Darling, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[29]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cleaver, Richard, Swan, Western Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[30]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cope, James Francis. Watson, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[31]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Costa, Dominic Eric, Banks, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[32]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Coutts, Wilfred Charles. Griffith, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[33]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Cramer, John Oscar, Bennelong, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[34]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Crean, Frank, Melbourne Ports, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[35]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Curtin, Daniel James, Kingsford Smith, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[36]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Daly, Frederick Michael, Grayndler, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[37]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Davidson, Charles William, Dawson, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[38]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Davies, William, Cunningham, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[39]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Davis, Francis John, Deakin, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[40]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Dean, Roger Levinge, Robertson, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[41]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Downer, Alexander Russell. Angas, South Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[42]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Drummond, David Henry, New England, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[43]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Drury, Edward Nigel, Ryan, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[44]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Duthie, Gilbert William Arthur, Wilmot, Tasmania.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[45]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Edmonds, William Frederick, Herbert, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[46]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Erwin, George Dudley, Ballarat, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[47]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Evatt, Herbert Vere, Barton, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[48]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fadden, Arthur William, McPherson, Queensland.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[49]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Failes, Laurence John, Lawson, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[50]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fairbairn, David Eric, Farrer, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[51]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fairhall, Allen, Paterson, New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[52]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Falkinder, Charles William Jackson, Franklin, Tasmania.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[53]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fox, Edmund Maxwell Cameron, Henty, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[54]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fraser, Allan Duncan, Eden-Monaro. New South Wales.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[55]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fraser, James Reay, Australian Capital Territory.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[56]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Fraser, John Malcolm, Wannon, Victoria.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[57]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Freeth, Gordon, Forrest, Western Australia.","N/A","MEMBERS SWORN","/hansard/chamber.xscript/debate[3]/para[58]","N/A","N/A"
