"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Mr. SPEAKER (Hon. Archie Cameron) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MENZIES, Robert","N76","Kooyong","LP","Prime Minister","3",". - It is my very sad duty to bring officially to the notice of the House the fact that since we last met one cf our number has gone from us - Mr. Eldred James Eggins, the honorable member for Lyne, having died recently in Sydney. Mr. Eggins had not been a member of this House for very long, but he had a very notable record of public service. He had been Mayor of Lismore for four or five years during the thirties, and a member of the Legislative Council of New South Wales for nine years. Among many other public activities, he had been a member of the council of the Royal Agricultural Society, in Sydney, for something in the order of eleven years, and he was the chairman of the Australian Country party (New South Wales) from 1944 to 1949, in which year he entered the Commonwealth Parliament. That is a remarkable record of unselfish public service.The late honorable member for Lyne had been a member of this House long enough for those of us who had previously known him in only a sketchy way to get to appreciate his great qualities of mind, and heart and character. He was a very fine man, of great public spirit, strong views and great determination. He came to this House, as his record indicates, remarkably equipped in an allround way to approach the task of government in the National Parliament.Being in Sydney at the time of his death, I attended the funeral service and the funeral on behalf of the Government, and I conveyed to his widow and his family the deep sorrow and sympathy of honorable members generally. With genuine personal end public sorrow I move -That this House expresses its deep regret at the death of Mr. Eldred James Eggins, who at the time of his death w.as member for the division of Lyne in the House of Representatives, and was formerly a member of the New South Wales Legislative Council, places on record its appreciation of his meritorious public service, and tenders its profound sympathy to his widow and family in their bereavement.","N/A","DEATH OP MR. ELDRED JAMES EGGINS, M.P","/hansard/chamber.xscript/debate[1]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","EVATT, Herbert Vere","DTN","Barton","N/A","Leader of the Opposition","3",". - On behalf of the Opposition, I second the motion proposed by the Prime Minister. Mr. Eggins had a very distinguished public career in New South Wales and, for a considerable period, was regarded by members of all parties as one of the leaders of the Legislative Council in that State. As the Prime Minister pointed out, the late honorable members association with the north coast of New South Wales, and the great primary industries, was a long and distinguished one. It is always a sad and tragic thing when a member of this House, apparently in full strength and vigour, is taken away from ns by death. We, on this side of the House, had a very great respect for the late honorable member. He was a man who was strong in his convictions. We appreciated his great knowledge, especially of certain rural subjects, but extending far beyond that. We join in expressing our deepest sympathy with his relatives in their loss. I especially extend the sympathy of the Opposition to those who were his colleagues in this House and to those who were his friends for many years before he became a member of the Parliament. I have in mind particularly his very close associate, the Minister for Health (,Sir Earle Page).","N/A","DEATH OP MR. ELDRED JAMES EGGINS, M.P","/hansard/chamber.xscript/debate[1]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MCEWEN, John","009MB","Murray","CP","Minister for Commerce and Agriculture","4",". - On behalf of the former colleagues of the late Mr. Eggins in the Australian Country party I associate my party with the motion moved by the Prime Minister (Mr. Menzies) and seconded by the Leader of the Opposition (Dr. Evatt). Our late friend, Mr. Eggins, was a man of outstanding character who devoted his whole life to the national interest and whose personal qualities, experience and force of character resulted in him being invariably chosen for leadership in every group with which he was associated. As the Prime Minister has said,, he was successively, the leader of his own municipality, as mayor of the City of Lismore, for a very lengthy period a most prominent member of the upper house of the New South Wales Parliament, and as we knew him better, a member of the House of Representatives in the National Parliament. He had an unsurpassed knowledge of country affairs, and a deep human interest in the problems of rural people. He unselfishly and unremittingly devoted his life to an attempt to understand and solve the problems of rural people and rural industries, and endeavoured in every way to meet rural needs. His association with the Australian Country party was uninterrupted, and in that sphere he was chosen for leadership, as the Prime Minister has said, for he became its chairman, the biggest branch of the party. His activities extended to a most prominent membership of the Royal Agricultral Society of New South Wales. Wherever he moved, he made friends. In this Parliament, notwithstanding the conflicting views expressed and represented here, he was the friend of members of all parties, and the confidant of all of us. He earned the respect of every honorable member. My colleagues join with the Prime Minister and the Leader of the Opposition in expressins; their deep sympathy to his widow and his family.","N/A","DEATH OP MR. ELDRED JAMES EGGINS, M.P","/hansard/chamber.xscript/debate[1]/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","PAGE, Earle","C7E","Cowper","CP","Minister for Health","4",".- r As representative for 30 years of the constituency represented by the late Mr. Eggins when it formed part of the Cowper electorate, and as one very near of kin to the late honorable gentleman - I knew him all his life - I thank the Prime Minister (Mr. Menzies) and the Leader of the Opposition (Dr. Evatt) and the Acting Leader of the Australian Country party for the moving, eloquent and generous words that they have spoken about him to-day. Their remarks will undoubtedly bring solace to, and will be greatly appreciated by, his wife and family and colleagues as well as the many thousands of people with whom he had been able to come in contact during his very full life. He was the son of a very distinguished pioneer of the north coast district who was chairman of directors of one of the first butter factory organizations to be established in Australia and remained in that position right from its inception until his death. The late honorable member was also the grandson of another pioneer who distinguished himself by the practical work that he did to found public institutions in his district.It is not strange, therefore, that Jim Eggins, as all his acquaintances knew him, should have entered public life when he reached manhood, following the example of his forefathers and that he should have become the youngest Mayor of Lismore in the history of that municipality. As. the Prime Minister has said, he served on the Lismore Municipal Council .for four or five years, during which period he succeeded in .bringing electricity from the Clarence to the Richmond district, a boon that is now enjoyed in thousands of homes and -on thousands of farms. He. was also president of the North Coast Pastoral and Agricultural Society and by his organizing ability made the annual .show of that organization one of the highlights of .country shows in Australia. In fact, because of his anxiety to help every >one on the land, he .maintained :at his .personal expense on the Lismore .showground a large plot of new grasses of all species where they were available for every one to inspect. Later, when Tie toured South Africa, Europe,, and the United States >of America, he made a point of visiting every show that was held in those countries during the course of his sojourn in them. He believed that Australia could best be advertised in that manner; and the stories about his experiences that he was able to tell upon his return were most interesting.Tie -previous speakers have mentioned details of his activities in public life. In all these he was greatly assisted by the co-.operation of his wife and family. He was for many years .a member of the .Legislative Council of New South Wales and .president of the Australian Country party in New South Wales. Finally, he was elected to this House. I am sure that all members of the Parliament who made contact with him here must have realized that he .brought to all problems .that confronted this House not merely a profound and intimate knowledge of .rural problems, but also a very fair and sane mind. I am .sure that .his record of public service, which is a fitting monument to him, will not fade from our memory. I .thank -all honorable members for the sympathy .that they have evinced on this occasion.Mr. DRUMMOND (New England).As one who served with the late honorable member for Lyne in the Parliament of New -South Wales and in other spheres of public life. I take this opportunity <to place on record my deep personal regret a t the passing of one who was a very loya] colleague and a very true friend. Both :of us entered this Parliament in 1949. Prior -to that year, he was a member of the Legislation Council of New South Wales and I was a member of the Legislative Assembly in that State, and we were very closely associated in the work of the oldest Parliament in Australia. I had an excellent opportunity to see the work that the late Mr. Eggins performed in that sphere. I also had the opportunity to assess his work as a member of the executive .committee .of his own party. .As chairman .of the Australian Country party (New .South Wales), .a position that he ^occupied so .capably, he brought to the .services of has party the qualities that distinguished Mm as >a member of this House - an ordered mind, dispassionate judgment , a.na complete control of himself and others. I knew his capacity, too, as a businessman. .In the north coast district he built up one of the finest .seed businesses in any country district an New South Wales. Later, he transferred this business .activities to the wider sphere of Sussex-street, Sydney. The attribute -of perfect integrity in his approach to private business also distinguished .him in public life in both .the State .and Commonwealth .Spheres. I endorse the :expressions of sympathy that .have been voiced to Mrs. Eggins :and to the members of .the family .of the deceased gentlemen. .From my own long association with the late Mr. Eggins I wish ito place on record my opinion that the State of New South Wales has lost ia distinguished citizen, that the Commonwealth has lost ta -wise .and very just counsellor, and that the people who, like myself, knew him personally have lost a very loyal and worthy friend.Question resolved in the affirmative., honorable members standing in -their places.","N/A","DEATH OP MR. ELDRED JAMES EGGINS, M.P","/hansard/chamber.xscript/debate[1]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MENZIES, Robert","N76","Kooyong","LP","Prime Minister","5",". - It is with very great regret that I convey to the House officially because, unfortunately, we -all were well aware of it personally, the fact that since we last met, the Parliament and the Senate have lost, by death, the services of Senator Richard Harry Nash, one of the senators of Western Australia. Senator Nash had a career and a history which, perhaps, is characteristic at its best of the history of many men who have done service in this Parliament, particularly on the Labour side of it. As far back as 1904, he was on the staff of the Kalgoorlie Miner and, thereafter, he had experience not only in connexion with that newspaper but also, later, as a tramway man. He became a union official, and occupied various appointments of a responsible kind in the trade union world. By 1939, he had become the secretary of the metropolitan council of the Australian Labour party, and was the secretary of .the Perth Trades Hall. So, he had a notable and distinguished career in the industrial sphere and in trade union circles. But he did not confine his activities to that field. He did a great deal of work on the advisory committee of the Perth Public Hospital. He was a good and loyal citizen. He was a representative on the man-power appeal tribunal in Western Australia during a period of the war, and he was a member, and did very useful work as such, of the State advisory committee for the Army Education Service in that State. It will be seen, from what I have said, that Senator Nash had a very busy, active and useful life. He was elected to the Senate in 1943. He was, at one time or another, a member of the Broadcasting Committee and the Public Works Committee, the chairman of the Senate Rules and Regulations Committee, and a temporary Chairman of Committees.I believe that that, very tersely stated, is the record of a life of great usefulness and service, and one to which members of this House would desire to pay a very sincere tribute. But the story is not completed at that point. Senator Nash not only had this record of useful and willing service to his fellow men; he suffered a double blow during the war itself. He has been survived by a widow and by three sons and a daughter, to wl om the genuine sympathy of every member of this House will go out ; but in 1942, he lost two sons on active service. That was indeed a very great blow which might have unmanned many men. But he continued with his work and, as everybody who knew him will recall, he carried on that work with great courage and devotion. The news of his death was received with profound regret by every member of both Houses of the Parliament. I move -That this House expresses its deep regret at the death of Senator Richard Harry Nash, who at the time of his death represented Western Australia in the Senate, places on record its appreciation of his meritorious public service, and tenders its profound sympathy to his widow and family in their bereavement.","N/A","DEATH OF SENATOR RICHARD HARRY NASH","/hansard/chamber.xscript/debate[2]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","EVATT, Herbert Vere","DTN","Barton","N/A","Leader of the Opposition","6",". - On behalf of the Opposition, I second the motion and, in so doing. I thank the Prime Minister (Mr. Menzies) for his tribute to Senator Nash -  Dick  Nash, as we all came to know him - particularly insofar as it concerned the family bereavement to which the Prime Minister has referred, and Senator Nashs fortitude in bearing that loss. As the Prime Minister has said, Senator Nash was active on the trade union side of the Labour movement from his early days when he worked as a journalist at Kalgoorlie. He continued his union work when he moved to Perth, and ultimately was elected to the Senate. All I wish to add to the Prime Ministers remarks is that, notwithstanding the great loss that Senator Nash suffered during the war. and perhaps partly because of that loss, he always took a keen interest in the attempt to found a successful world peace organization through the United Nations. In 1945, when the Charter of the United Nations was being drafted, the then Prime Minister, John Curtin, appointed Senator Nash to the Australian delegation to the San Francisco Conference. That Charter was finally adopted, and Senator Nash maintained his interest in the work of the United Nations until his death. He was a man of strong views, but gentle in the expression of them while maintaining his firmness. His loss is a great blow to us. We did not expect it, and I have no doubt that it was hastened by the events to which the PrimeMinister has referred. Senator Nashs family will, I am sure, derive some comfort from the tributes that have been paid to him in this chamber, and those that will be paid in the Senate by his colleagues who knew him even better than we did. Again I thank the Prime Minister for his kind references to our former colleague whose passing ha3 brought a deep sense of bereavement, particularly to honorable members on this -fide of the chamber.","N/A","DEATH OF SENATOR RICHARD HARRY NASH","/hansard/chamber.xscript/debate[2]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MCEWEN, John","009MB","Murray","CP","Minister for Commerce and Agriculture","7",". - I associate members of the Australian Country party with the motion of condolence and sympathy that has been submitted by the Prime Minister (Mr. Menzies) and seconded by the Leader of the Opposition (Dr. Evatt). My colleagues and I were deeply shocked to learn of the death of our parliamentary associate and friend, Dick Nash, as he was known to us all. He bad lived a life of service to his fellow men. Throughout the whole of his career he never swerved in his devotion to the principles in which he believed so strongly. He was a most humane man who had had a rich experience. Because I was a member of the Australian delegation to the San Francisco Conference, I had the kind of opportunity that honorable members do not frequently have of coming to know the late Senator Nash on a personal basis. I was associated with him on that delegation for many weeks. The more one knew Senator Nash the more one respected him. Members of the Australian Country party feel very deeply the loss of such a man to Australian national life and join in extending their most profound sympathy to his widow and family.","N/A","DEATH OF SENATOR RICHARD HARRY NASH","/hansard/chamber.xscript/debate[2]/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","BURKE, Thomas","JTF","Perth","N/A","N/A","7","- I knew the late Senator Nash very well. I worked with him closely for many years, and I can say that the tributes that have been paid to him were most justly earned over the years of his life. In addition to the long list of service to which the Prime Minister (Mr. Menzies) referred, the late Senator Nash was for many years a member of the Subiaco Municipal Council. He rendered very valuable service in that capacity, as he did in connexion with all activities with which he was associated.He served on many honorary organizations in Western Australia such as the Metropolitan Markets Trust and others that I could name. Notwithstanding the diversity of his activities, his work as a member of the metropolitan council and the State Executive of the Australian Labour party, to which the Prime Minister referred, was very faithfully carried out. The late Senator Nash was a leading, vigorous, active and valuable figure in Labour circles in Western Australia. His death came as a very profound shock to all of us. Some of us had seen him the day before he died. We had met the Perth City Council with him on the Monday and we saw him again on the Tuesday. He appeared to us then to be in robust health. On the Wednesday morning, about 9.30 oclock, be was dead. The shock was severe. The greatest shock, of course, was to his wife and family. His wife suffered a very severe blow in wartime in the loss of two of her fine and noble sons, who fell in battle. Now she has been called upon to bear this sudden and heavy blow. It is to her that our sympathies go out. She has borne her tragic loss very bravely. The full severity of that loss perhaps was not felt immediately because it was so sudden hut Mrs. Nash has withstood the blow very bravely. The future for her as the result of the loss of her husband must, however, appear very unhappy indeed. The Minister for Commerce and Agriculture (Mr. McEwen) has well described Senator Nash as a kind and humane man. Our sympathies go out to Mrs. Nash and her family. Dick Nash earned the goodwill of the Australian people by the work that he did over the years of his life. His wife deserves our very deepest sympathy. I know that it is accorded to her by all members of the Parliament.Question resolved in the affirmative, honorable members standing in their placesAir. Menzies. - I suggest, Mr. Speaker, that, as a mark of respect to the memory of the deceased honorable gentlemen, the sitting of the House should be suspended until 8 oclock.","N/A","DEATH OF SENATOR RICHARD HARRY NASH","/hansard/chamber.xscript/debate[2]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","8","- I have received the following letter, dated the 17th January, from. His Excellency the Governor-General : - -","N/A","LIAQUAT ALI KHAN","/hansard/chamber.xscript/debate[3]/speech/talk.start/para","N/A","N/A"
