index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker (Hon. G. J. Bell) took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,1,0,0,0,0,0,0,1,"FORDE, Francis Michael","F4U","N/A","N/A","N/A",1041,"- Has the attention of the Prime Minister been drawn to a circular letter issued to public bodies and prominent individuals by the Joint Committee for Tariff Revision, Sydney, prominent in which is the Sydney Chamber of Commerce, dealing with the defeat in the House of Representatives of certain of the Governments tariff proposals, brought about by the fact that some members of the Government party voted against them, in which the following paragraph appears : -We feel sure you will understand how to voice your disapproval in a way your federal representative will understand.Does not the Prime Minister think that such an intimidatory circular letter, amounting almost to blackmail, issued by freetrade interests against members of Parliament who use their discretion on non-party tariff items, is an attempt at interference with the freedom of honorable members, and constitutes, in fact, an act of contempt of Parliament?","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[1]/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","ALP; UAP from 1931","N/A",1041,"- I am unable to accept any responsibility for the circular issued by the organization to which the honorable member has referred.","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[1]/talk.start/para","N/A","N/A"
4,1,0,0,0,0,0,0,1,"BEASLEY, John","JOM","N/A","N/A","N/A",1041,"- Has the Prime Minister intimated to members of the Ministerial party the terms of the protest made by the British Government in regard to the action of this House in relation to the duties on cement? If so, will he make the same information available to honorable members?","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[2]/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","UAP","N/A",1041,"- Yes. The terms of the communication forwarded to me by the High Commissioner for the United Kingdom, Sir Geoffrey Whiskard, are-","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/talk.start/para","N/A","N/A"
6,0,0,1,0,0,0,0,1,"CURTIN, John","009FQ","N/A","N/A","N/A",1041,"Yesterday, the right honorable gentleman said that this com munication was confidential as between the two Governments.","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/interjection[1]/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","N/A","N/A",1041,"- I said yesterday that it is not usual to table the actual documents that pass between the British Government and the Government of the Commonwealth, but that I should not hesitate to acquaint the House with the material portion of the communication. That is what I now propose to do.","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/continue[1]/talk.start/para","N/A","N/A"
8,0,0,1,0,0,0,0,1,"FORDE, Francis Michael","F4U","N/A","N/A","N/A",1041,"- Will the right honorable gentleman give the whole of the contents ?","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/interjection[2]/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","N/A","N/A",1041,"- I shall give all that . matters. I assure the honorable member that I am merely following the usual practice of not tabling the actual document. The communication reads-His Majestys Government in the United Kingdom has learned with concern that the Commonwealth House of Representativeshave declined to give effect to the recommendations of the Tariff Board with regard to dutieson cement and on sanitary earthenware.In view of the provisions of the Ottawaagreement of 1932. His Majestys Government in the United Kingdom are confident that they can assume that steps will be taken by His Majestys Government in the Commonwealth to secure that the recommendations of the Tariff Board are put into effect.A reply on these lines is being made to a similar question in the Senate.","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/continue[2]/talk.start/para","N/A","N/A"
10,0,0,1,0,0,0,0,1,"FORDE, Francis Michael","F4U","N/A","N/A","N/A",1041,"- It is time that the Ottawa agreement was scrapped and we stood on our own feet.","DEFEAT OF TARIFF PROPOSALS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer[2]/interjection[3]/talk.start/para","N/A","N/A"
11,1,0,0,0,0,0,0,1,"HUTCHINSON, William","KIX","N/A","N/A","N/A",1041,"- Some time ago I asked the Minister for the Interior a question regarding an invention to overcome the disability caused by differing railway gauges in Australia, and was informed that the matter had been referred to Sir George Julius. Has the Minister received any report from that gentleman ?","BREAK OF GAUGE DEVICE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
12,0,0,0,1,0,0,0,1,"PATERSON, Thomas","KXT","N/A","CP","N/A",1041,"- I have received a letter from Sir George Julius, and shall be pleased to discuss it with the honorable member if he so desires.","BREAK OF GAUGE DEVICE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
13,1,0,0,0,0,0,0,1,"HAWKER, Charles","KOC","N/A","N/A","N/A",1041,"- I ask the Acting Minister for Commerce whether the House can expect that the recommendation of the Wine Overseas Marketing Board, that the regulations for the provision of a minimum price for Australian wine on the English market be discontinued, will be gazetted and given effect?","WINE MARKETING REGULATIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
14,0,0,0,1,0,0,0,1,"GULLETT, Henry","KFS","N/A","UAP","N/A",1042,"- The Acting Minister for Commerce is not in the House to-day, but will be in his place to-morrow. The honorable- members question will be placed before him.","WINE MARKETING REGULATIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
15,1,0,0,0,0,0,0,1,"BRENNAN, Frank","JSC","N/A","UAP","N/A",1042,"- Has the Prime Minister any communication to make to the House with .regard to what steps, if any, have been taken for the ratification of the Statute of Westminster?","STATUTE OF WESTMINSTER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
16,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","UAP","N/A",1042,"- Cabinet has approved the adoption of the statute, but has decided that the draft bill shall be circulated among the governments of the States before its introduction to the Commonwealth Parliament. A reply is being awaited from four of the States. The measure will be introduced into this House after the return to Australia of the Attorney-General (Mr. Menzies).","STATUTE OF WESTMINSTER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
17,1,0,0,0,0,0,0,1,"STEWART, Frederick","KV7","N/A","N/A","N/A",1042,"- Having regard to the fact that litigation is now proceeding challenging the supremacy of the Commonwealth in respect of matters so vitally affecting the national life as transport and marketing, the admitted incompetence of the Commonwealth Government to implement international decisions in the realm of industrial regulation, and the perpetual contention between Federal and State Governments in matters of financial demarcation, will the Prime Minister state whether he is prepared to give to the electors an early opportunity to express their desire or otherwise for the concentration of all Australian legislative functions under the control of a truly national legislature?","AUSTRALIAN LEGISLATIVE FUNCTIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/question/talk.start/para","N/A","N/A"
18,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","UAP","N/A",1042,"- The matters raised by the honorable member involve very important items of government policy, with which I do not propose to deal in answer to a question; but consideration will be given to them.","AUSTRALIAN LEGISLATIVE FUNCTIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/answer/talk.start/para","N/A","N/A"
19,1,0,0,0,0,0,0,1,"GARDEN, John","K9C","N/A","N/A","N/A",1042,"- Has the attention of the Prime Minister been drawn to the statement published in the London Star. that consideration was being given to the introduction of conscription in Australia, and to the reply of the Attorney-General that he believed that legal difficulty would be experienced if an attempt weir made to enforce conscription for service overseas? If so, will the right honorabo gentleman say whether consideration has been given to the question of Australias participation in another world war?","CONSCRIPTION IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[6]/question/talk.start/para","N/A","N/A"
20,0,0,0,1,0,0,0,1,"LYONS, Joseph Aloysius","F4O","N/A","UAP","N/A",1042,"- I have no official information of any statement made by the Attorney-General. All that I can say is, that no consideration of any kind has been given by this Government to the subject of conscription in Australia.","CONSCRIPTION IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[6]/answer/talk.start/para","N/A","N/A"
21,1,0,0,0,0,0,0,1,"CAMERON, Donald Charles","JUB","N/A","UAP","N/A",1042,"- I ask the Minister representing the Minister for External Affairs whether our High Commissioner in Great Britain, Mr. Bruce, is still chairman of the Council of the League of Nations^ If so, how long is he likely to continue to occupy that position?","LEAGUE OF NATIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[7]/question/talk.start/para","N/A","N/A"
22,0,0,0,1,0,0,0,1,"CASEY, Richard","JWE","N/A","UAP","N/A",1042,"Mr. Bruce is still the president of the Council of the League of Nations, and, in the ordinary course of events, will continue to occupy that position until the next ordinary meeting of the Council, the date of which has not yet been announced. I believe that an extraordinary meeting of the Council has been called for some date in May.","LEAGUE OF NATIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[7]/answer/talk.start/para","N/A","N/A"
23,1,0,0,0,0,0,0,1,"HOLT, Harold","009MC","N/A","N/A","N/A",1042,"- Will the Prime Minister state whether, in view of the possible effects upon the primary-producing community of a decision adverse to the Commonwealth being given in the case- James v. Commonwealth now being argued before the Privy Council, any action is being taken by the Government to m ee, the situation that might arise?","COMMONWEALTH MARKETING LEGISLATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[8]/question/talk.start/para","N/A","N/A"
