index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker (Hon. G. J. Bell) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","Kooyong","UAP","Prime Minister",173,". - It is with feelings of deep regret that I refer to the death in Sydney, on the 22nd July, of the Honorable Sir GeorgeWarburton Fuller, a former member of this House.Sir Georges parliamentary career dated from 1889, when he was elected to the Legislative Assembly of New South Wales as member for Kiama. He held that seat until 1894. In 1901, he was elected to represent the Division of Illawarra in the first Commonwealth Parliament, and was re-elected at the general elections of 1903, 1906 and 1910. He was Minister for Home Affairs in the Deakin Ministry fromJune, 1909, to April, 1910. It is, perhaps, appropriate to mention here that, as Minister for HomeAffairs, the late honorable gentleman piloted through the House of Representatives the bill creating the present Federal Capital. In 1915, he was elected to represent Wollondilly in the Legislative Assembly of New South Wales, and held that scat until 1928. He first became a State Minister in the National Government of Mr. Holm an, when he was appointed Chief Secretary. He held that portfolio from 1915 to 1920. In 1919, he was honoured by His Majesty the King with the order of K.C.M.G. An interesting feature of his State parliamentary service was that on the 20th December, 1921, he held office as Premier for the short period of seven hours. Sir George Fuller again became Premier in 1922, and held office until 1925. From 1928 to 1931 he was Agent-General for New South Wales in London.The short review which I have given will indicate that Sir George Fullers service to Australia was of a distinguished character. He had, also, the distinction of being a member of the first Commonwealth ParliamentThe news of li is death evoked many splendid tributes from, those who were closely associated with him in his parliamentary and governmental work. He was held in very high public esteem and enjoyed an enviable reputation for sincerity and kindliness. By his death, Australia has lost a distinguished citizen who served his country capably and faithfully. Our sincere sympathy is extended to Lady Fuller and family in the personal loss which they have sustained. I move -That this House expresses its deep regret at the death of the Honorable Sir George Warburton Fuller, K.C.M.G., a former mem.ber of the Commonwealth and New South Wales Parliaments, former Commonwealth Minister, and State Premier and Minister, places on record its appreciation of his distinguished public service, and tenders its sincere sympathy to his widow and family in their bereavement","N/A","DEATH OF THE HON. SIB GEORGE W. FULLER, K.C.M.G","/hansard/chamber.xscript/debate[1]/speech[1]/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"CURTIN, John","009FQ","Fremantle","N/A","Leader of the Opposition",174,". - I rise to second the motion. As the right honorable the Prime Minister (Mr. Menzies) has said, the late Sir George Fuller commenced his public career a little over 50 years 11 po. During the half century that elapsed between the commencement of his public service and his passing from us, Australia developed amazingly, and the Commonwealth was founded. The honorable gentleman enjoyed the great privilege of si tting in the first Parliament of the Commonwealth of Australia. His record as a member of the Parliament of New South Wales, as Premier qf that State, and later as a Minister of the Commonwealth, and still later as Agent-General for New South Wales in London, indicates his versatility. All who knew him, including those who differed from him politically, pay tribute to his sincerity of purpose and desire at all times to do his best for his country and its people. Although it is inevitable that occasions such as this, when we contemplate the passing of those who have served their country well, bring to us a sense of loss and grief, we can be upheld by a deep sense of pride. The late Sir George Fuller served his country well, and to his sorrowing relatives we tender our sincere sympathy.Question resolved in the affirmative, honorable members standing in their places.","N/A","DEATH OF THE HON. SIB GEORGE W. FULLER, K.C.M.G","/hansard/chamber.xscript/debate[1]/speech[2]/talk.start/para","N/A","N/A"
4,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","Kooyong","UAP","Prime Minister",174,". - I regret to announce that Mr. Edward Walker Archer, a former member of this House, died at Rockhampton, Queensland, on the 1st July last.Mr. Archer was elected to represent the division of Capricornia at the general elections of 1906. He was defeated at the general elections of 1910. Subsequently, ho was elected to the Queensland Legislative Assembly as member for Normanby at a by-election on the 5th March, 1914, and held the seat until the general elections of May, 1915.Mr. Archer was prominent in the grazing industry of Central Queensland, and was for many years actively identified with the public life of Rockhampton and district. A widow, a son and two daughters arc left to mourn his loss, and to them we extend our deepest sympathy. I move -That this House expresses its deep regret at the death of Mr. Edward Walker Archer, a former member of this House for the Division of Capricornia, places on record its appreciation of his meritorious public service, and tenders its sincere sympathy to his widow and family in their bereavement.","N/A","HEATH OF MR. E. W. ARCHER","/hansard/chamber.xscript/debate[2]/speech[1]/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"FORDE, Francis Michael","F4U","Capricornia","N/A","N/A",174,"- I rise to associate the Opposition with the expression of sympathy with the bereaved widow and family of the late Mr. E. W. Archer which the right honorable the Prime Minister (Mr. Menzies) has voiced. For some years the late honorable gentleman was the representative in this Parliament of the electorate of Capricornia which I now have the honour to represent. All who knew the late Mr. Archer respected him for his gentlemanly qualities. In the Parliaments of Queensland and the Commonwealth, he served his country with courtesy, understanding and ability, and after he left the legislative halls he gave of his best as President of the Rockhampton Agricultural Society, which he saw grow from humble beginnings to one of the most important agricultural societies in Queensland due largely to his organizing ability and outstanding qualities of leadership. Hia activities were of great value to the people of Central Queensland, npt only in that sphere, hut also as president for many years of the Rockhampton Harbour Board, in which position he rendered distinguished service which will forever be remembered. The name of Archer is indelibly engraved in the early pioneering history of Central Queensland, particularly in connexion with the great cattle industry of the northern State. Mr. Archers record may well be emulated by many of the young men who are engaged in the grazing industry in Central Queensland to-day. As breeders of high grade Hereford stud stock, he and his family did a great service to the beef cattle industry. On behalf of honorable members of the Opposition, I extend deepest sympathy to his sorrowing widow, son, and two daughters, and hope that, in their hour of grief, it will be some consolation to them to realize that the members of the present Federal Parliament recall with gratitude the distinguished services that their husband and father rendered to Queensland and to Australia during a long and honorable life.Question resolved in the affirmative, honorable members standing in their places.","N/A","HEATH OF MR. E. W. ARCHER","/hansard/chamber.xscript/debate[2]/speech[2]/talk.start/para","N/A","N/A"
6,1,0,0,0,0,0,0,1,"ROSEVEAR, John","L08","N/A","N/A","N/A",175,"- With respect to the appointment of Messrs. Cleary, Cranwill, Trainor, and others, to Munitions Boards in the various States, will the Prime Minister state whether these gentlemen were recommended to himby the Australasian Council of Trades Unions, the Trades and Labour Council in any of the States, or any prominent trade union with which they may be associated, or were they simply chosen by the Government without consideration of the wishes of any representative body in the trade union movement?","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","N/A","UAP","N/A",175,"- Their names were recommended in the first place by members of the State Munitions Committees of Management.","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
8,0,0,1,0,0,0,0,1,"BEASLEY, John","JOM","N/A","N/A","N/A",175,"- The existing State committees?","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/interjection[1]/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","N/A","N/A","N/A",175,"- The committees appointed in each State under the new munitions scheme. Those committees were asked to suggest the names of prominent trade unionists for addition to the panel.","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/continue[1]/talk.start/para","N/A","N/A"
10,0,0,1,0,0,0,0,1,"BEASLEY, John","JOM","N/A","N/A","N/A",175,"- The members of those committees are employers and manufacturers.","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/interjection[2]/talk.start/para","N/A","N/A"
11,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","N/A","N/A","N/A",175,"- Names were submitted of gentlemen who, in all cases, were undoubtedly prominent trade unionists, and they were approved.","MUNITIONS BOARDS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/continue[2]/talk.start/para","N/A","N/A"
12,1,0,0,0,0,0,0,1,"MARR, Charles","KMW","N/A","N/A","N/A",175,"- Following the example of Great Britain, will the Prime Minister appoint a committee of responsible men, or alternatively a select committee of members of this House, to investigate the administration of the War Departments, particularly Defence Co-ordination and Army and Supply, to ascertain whether there exist administrative delay, bottle-necks, or bureaucratic methods which are likely to injure the war effort of Australia? If such an investigation be projected, will the terms of reference cover inquiry into the following matters: - 1, general administration; 2, undue concentration of authority in the hands of a few senior officials; 3, undue concentration of the Federal Governments activities in Melbourne; 4, abandonment by the Government of the Federal Capital; and 5, failure to keep the undertaking given by the Government that the Economic Cabinet would make its head-quarters at Canberra?","ADMINISTRATION OF WAR DEPARTMENTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
13,0,0,0,1,0,0,0,1,"MENZIES, Robert","N76","N/A","UAP","N/A",175,"- The honorable members suggestion will be taken into consideration.","ADMINISTRATION OF WAR DEPARTMENTS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
14,1,0,0,0,0,0,0,1,"LAWSON, George","KZX","N/A","FLP; ALP from 1936","N/A",175,"- In view of the many com.plaints that have been forwarded to the Minister for Air, on behalf of dependants of members of the Royal Australian Air Force, in respect of delay in the receipt of their allotment and allowance, by reason of the fact that no authority to deal with this matter exists in Brisbane, has the Minister taken the necessary steps to establish in that city a pay office of the Royal Australian Air Force, similar to that which operates in respect of the Australian Imperial Force?","ROYAL AUSTRALIAN AIR FORCE","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
15,0,0,0,1,0,0,0,1,"FAIRBAIRN, James","KEM","N/A","UAP","N/A",176,"- It has been decided to establish a pay office of the Royal Australian Air Force at each area head-quarters. As an area head-quarters has not yet been established in Brisbane, it has not so far been possible to do this in that city. Directly that head-quarters is established, there will also be a pay office. Meanwhile, so that there may be some authority whom dependants of Royal Australian Air Force personnel may consult - realizing as we do the difficulty experienced by some dependants in putting their case in writing - it is proposed to attach to the Army Pay Office in Brisbane an officer who will deal with Royal Australian Air Force cases.","ROYAL AUSTRALIAN AIR FORCE","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
