"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","COMMONWEALTH OF AUSTRALIA","N/A","N/A","/html/body/hansard/session.header/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","PARLIAMENTARY DEBATES","N/A","N/A","/html/body/hansard/session.header/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[6]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[7]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","SENATE","N/A","N/A","/html/body/hansard/session.header/para[8]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[9]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[10]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","Hansard","N/A","N/A","/html/body/hansard/session.header/para[11]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[12]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[13]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","1996","N/A","N/A","/html/body/hansard/session.header/para[14]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[15]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[16]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","FIRST SESSION OF THE THIRTY&hyphen;EIGHTH PARLIAMENT","N/A","N/A","/html/body/hansard/session.header/para[17]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[18]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[19]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","(FIRST PERIOD)","N/A","N/A","/html/body/hansard/session.header/para[20]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/html/body/hansard/session.header/para[21]","N/A","N/A"
"0","0","0","0","0","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A","The Senate, on 30 November 1995, adjourned until 2.00 p.m. on Tuesday, 13 February 1996. By proclamation the Thirty&hyphen;seventh Parliament was prorogued by His Excellency the GovernorGeneral on 29 January 1996. The Thirty&hyphen;eighth Parliament was convened for the dispatch of business on 30 April 1996 at 10.30 a.m., and the First Session commenced on that day.","N/A","N/A","/html/body/hansard/session.header/para[22]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Senate met at 10.30 a.m., pursuant to the proclamation of His Excellency the Governor-General.","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Michael Beahan) took the chair.","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Clerk read the proclamation.","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Deputy appointed by His Excellency the Governor-General for the opening of the Parliament, the Hon. Sir Gerard Brennan AC, KBE, Chief Justice of Australia, having been announced by the Usher of the Black Rod, entered the chamber and took his seat on the dais.","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Deputy directed the Usher to desire the attendance of the members of the House of Representatives.","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Members of the House of Representatives attending accordingly—","N/A","N/A","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[6]","N/A","N/A"
