index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker took the chair at 2.30* p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,1,0,0,0,0,0,0,1,"CHARLTON, Matthew","JXA","N/A","N/A","N/A",3093,"- Is the Assistant Minister of Defence aware that a report has been published in the press to the effect that the British Government wishes to obtain the services of Australian artisans for the manufacture of munitions of war? Several honorable members have received letters on the subject, and I should like to know whether the newspaper statement is correct, and, if so, what are the intentions of the Government in regard to the matter.","MANUFACTURE OF MUNITIONS OF WAR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"JENSEN, Jens","KK9","N/A","ALP","N/A",3093,"- I have seep a statement on the subject in the press, and the Department has been inundated with letters asking whether artisans or other workers are required by the . Imperial authorities for the manufacture of munitions of war. We have sent two cablegrams to the Imperial authorities asking if they need Australian artisans, but have not yet been given a reply, and, therefore, I cannot answer the honorable membersquestion.","MANUFACTURE OF MUNITIONS OF WAR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
4,1,0,0,0,0,0,0,1,"WEST, John Edward","KZA","N/A","N/A","N/A",3093,"- Has the Prime Ministerseen the press report of the proceedings at a dinner in London tendered by the Imperial Parliamentary Association to an. ex-Prime Minister of Australia, Mr. J. C. Watson? According to that report, Mr.. Watson stated that he hoped that overseas representatives would have a voice before the conditions of peace were arranged. He maintained that the expression of their opinions would be of assistance to the Imperial Government I ask the Prime Minister if those are the views of his Government!","CONDITIONS OF PEACE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"FISHER, Andrew","F4N","N/A","ALP","N/A",3093,"- I saw a cabled report of the proceedings referred to. As I have- said previously, this Government has no other policy in regard to the war than to abide by what the Imperial Government thinks necessary, but we desire to be heard with other Dominions before the peace arrangements are finally settled.","CONDITIONS OF PEACE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
6,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The following papers were presented : -","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[1]","N/A","N/A"
7,0,0,0,0,0,1,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Inter-State Commission Act -Inter-State Commission - Tariff Investigation - Appendices to Reports : Statistical and other information, and Evidence -Cotton growing.Motor Cycles and Cycle Parts.Soap ana Soap-making Materials.Spirits for Manufacturing purposes;Sulphuric Ether; Perfumes, Medicines. &c.Spirits, Potable.Wire Nails and Barbed Wire.Wool Tops, Woollen Yarn, and Machinery for the Manufacture of Tops and Textiles Generally.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/quote/para[1]","N/A","N/A"
8,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Ordered to be printed.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[2]","N/A","N/A"
9,1,0,0,0,0,0,0,1,"HAMPSON, Alfred","L77","N/A","N/A","N/A",3094,"- In lieu of the question of which I have given notice, I ask the Minister of Trade and Customs if he will take steps to prevent the export of meat from Australia unless the consumers here are safeguarded from being charged oppressively high prices owing to the scarcity of supplies! It has been publicly stated by Mr. W. C. Angliss that there are 400,000 carcasses of frozen mutton and lamb in the cool stores ready for export.","AUSTRALIAN MEAT","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
10,0,0,0,1,0,0,0,1,"TUDOR, Frank","KWL","N/A","ALP","N/A",3094,"- The honorable member informed me this morning that he desired further information, and I have been supplied with the following details regarding the beef, mutton, and lamb in store in the various States. It is as follows: -N/AI understand that the bulk of this meat is the property of the. Imperial Government, which arranged with the States for them to purchase and ship a certain quantity. I have been informed by Mr. Angliss that, so far as Victoria is concerned, the con tract terminates at the end of this month. If this Government prohibited the export of meat, it could not compel the owners to place 1 lb. of meat on the market here. The owners would still be able to keep as much as they liked in the cool chamber. We have no power to compel them to put meat into consumption.","AUSTRALIAN MEAT","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
11,1,0,0,0,0,0,0,1,"MASSY-GREENE, Walter","KNF","N/A","LP; NAT from 1917","N/A",3094,"- Cannot further information be given in the casualty lists than appears in some of them? A great number of the lists do not contain more than the names by which to identify various men, and, as the names are very often similar, it is very difficult to tell exactly to whom they refer. Would it not be possible . to give sufficient information to place the identification beyond doubt? I suggest that the public should be told not only the Australian residence of each man, but also who is his next of kin. If the suggestion I make were carried out it would relieve many persons of much anxiety.","EXPEDITIONARY FORCES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/question[1]/talk.start/para","N/A","N/A"
12,0,0,0,1,0,0,0,1,"JENSEN, Jens","KK9","N/A","ALP","N/A",3094,"- The Department is doing everything possible to comply with the honorable members request. We can give only the information we receive, and if at the other end full particulars are not afforded, we cannot supply them here. I can assure the House that the fullest information available at this end is given to the press and the public.","EXPEDITIONARY FORCES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
13,1,0,0,0,0,0,0,1,"FENTON, James","KEV","N/A","N/A","N/A",3094,"- Seeing that there are a number of sick men at Broadmeadows camp who are far from home and friends, would the Minister sanction the for- ; mation of some body such as a Mothers Guild, in order that comforts and delicacies may be supplied to sufferers?","EXPEDITIONARY FORCES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/question[2]/talk.start/para","N/A","N/A"
