index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, 15 June 2021","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
2,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Tony Smith ) took the chair at 12:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
3,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[3]","N/A","N/A"
4,0,0,0,1,1,"Wilkie, Andrew, MP","C2T","Clark","IND","N/A",5661," I wish to raise a matter of privilege under standing order 51. The matter concerns an interlocutory judgement made on 1 June 2021 by Justice Yates of the Federal Court of Australia in the case of ClubsNSW versus Stolz. In essence, the judgement granted leave to ClubsNSW to obtain all items of correspondence between Mr Stolz and my office, including emails, text messages and documents. The background is that Mr Stolz contacted my office as a whistleblower informing me of widespread noncompliance by member clubs of ClubsNSW with anti-money laundering laws. I subsequently ventilated the matter in the House on 13 February 2020, including reference to a ClubsNSW board memorandum explicitly detailing this noncompliance. ClubsNSW is now suing Mr Stolz for breaching confidentiality obligations including in relation to his communication and provision of documents to me. In other words, the interlocutory judgement by Justice Yates means that ClubsNSW can use the correspondence between my office and Mr Stolz in their suit against Mr Stolz, correspondence that contains other sensitive and confidential information including the names of other actual and potential whistleblowers.Mr Stolz did initially seek to raise privilege in these proceedings, but it is my understanding that, during a directions hearing, Justice Yates indicated it was improper for someone other than parliament to assert privilege. Whether that is the correct interpretation of the law is another matter but it means, for present purposes, that if we dont act no-one will, and parliamentary privilege will be eroded.It is also my understanding that entirely irrelevant to the House is whether or not Mr Stolz shared information with other people and whether or not ClubsNSW pursues that matter, because the substantive issue before us here is the unbroken chain between Mr Stolzs approach to me as an MP and me doing my job and standing up in the House revealing his concerns. I submit that in the circumstances theres a prima facie case that section 16 of the Parliamentary Privileges Act precludes ClubsNSW from using the correspondence between my office and Mr Stolz. Indeed, that much is evidenced by section 16(3) of the Parliamentary Privileges Act 1987, which provides it is not lawful for evidence to be tendered or received … concerning proceedings in Parliament. Moreover, proceedings in parliament are defined broadly in section 16(2), to include all words spoken and acts done in the course of, or for purposes of or incidental to, the transacting of the business of a House or of a committee.It is obviously important that the House protects itself against all acts or omissions which obstruct or impede the House in the performance of its functions, which is why I ask you to consider giving precedence to a motion to refer to the Committee of Privileges and Members Interests whether the parliament should intervene in this case to protect privilege. I thank you for your consideration of this matter, Mr Speaker.","N/A","PRIVILEGE","/hansard/chamber.xscript/debate[1]/speech[1]/talk.text/body/p[1]","Mr WILKIE (Clark) ","(12:01):"
5,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",5661," I thank the member for Clark and I will consider the matter in the normal way.","N/A","PRIVILEGE","/hansard/chamber.xscript/debate[1]/speech[2]/talk.text/body/p","The SPEAKER ","(12:04):"
6,0,0,0,1,1,"Shorten, Bill, MP","00ATG","Maribyrnong","ALP","N/A",5662," I move:That so much of the standing orders be suspended as would prevent the Member for Maribyrnong from moving the following motion immediately—That the House:(1) notes the:(a) Morrison Government recently settled the Robodebt class action in the Federal Court of Australia for $1.9 billion; and(b) Court judgment declared Robodebt was:(i) a shameful chapter and a massive failure of public administration;(ii) the cause of heart-wrenching financial hardship, anxiety and distress, including suicidal ideation and in some cases suicide;(iii) a huge waste of public money; and(iv) unlawful and inaccurate, something that should have been obvious to the Government; and(2) calls on the Morrison Government to:(a) explain to the House why nobody has been held accountable for Robodebt, the biggest compliance failure on record by an Australian Government;(b) promptly provide all information requested by the Senate but withheld on the basis of a public interest immunity claim while the Robodebt class action was underway; and(c) immediately establish a Robodebt Royal Commission.The robodebt case is a sorry saga in the history of public administration in this country. On Friday there was a judgement handed down by the Federal Court where they found that this was a shameful chapter. Indeed, Im going to quote directly from the decision. Justice Bernard Murphy said in his summary:In the course of the proceeding the Commonwealth admitted that it did not have a proper legal basis to raise, demand or recover asserted debts which were based on income averaging from ATO data.Australians listening to parliament will be surprised to know that it cost $1.763 billion—","Pensions and Benefits","MOTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech[1]/talk.text/body/p[1]","Mr SHORTEN (Maribyrnong) ","(12:05):"
7,0,0,0,1,1,"Coulton, Mark, MP","HWN","Parkes","Nats","N/A",5662," I move:That the Member be no longer heard. The question is that the member for Maribyrnong be no further heard.","Pensions and Benefits","MOTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech[2]/talk.text/body/p[1]","Mr COULTON (Parkes—Minister for Regional Health, Regional Communications and Local Government) ","(12:07):"
8,0,0,1,0,1,"SPEAKER, The",10000,"N/A","N/A","N/A",5662,"5662 SPEAKER, The 10000","Pensions and Benefits","MOTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech[2]/interjection/talk.start","N/A","N/A"
9,0,0,0,1,1,"Smith, Tony, MP","00APG","Casey","LP","N/A",5664,"The SPEAKER ( 12:14 ): Is the motion seconded?","Pensions and Benefits","MOTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech[3]/talk.text/body/p","N/A","N/A"
10,0,0,0,1,1,"Dreyfus, Mark, MP","HWG","Isaacs","ALP","N/A",5664," I second the motion. Robodebt was illegal, incompetent and immoral. The Prime Minister is responsible— The member for Isaacs will resume his seat. The minister has the call.","Pensions and Benefits","MOTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech[4]/talk.text/body/p[1]","Mr DREYFUS (Isaacs) ","(12:14):"
