index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr SPEAKER(Rt Hon. B. M. Snedden, Q.C.) took the chair at 2.15 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,0,0,0,1,0,0,0,1,"CLERK, The",10000,"N/A","N/A","N/A",333,"- Petitions have been lodged for presentation as follows and copies will be referred to the appropriate Ministers:","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A"
3,1,0,0,0,0,0,0,1,"UREN, Tom","EE4","N/A","N/A","N/A",335,"-My question is directed to the Treasurer. He will be aware of the 25-year record rise of 6 per cent in the consumer price index announced yesterday, the under-subscription of the February loan and the continuing inflationary effect of devaluation. Does he agree that these factors are certain to force interest rates up and lead to a further severe credit squeeze? In view of these circumstances, what action does the Treasurer now propose to take to keep interest rates down and to ensure that the economy is supplied with sufficient funds to maintain even the existing low level of employment and output?","THE ECONOMY","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
4,0,1,0,0,0,0,0,1,"LYNCH, Phillip","KIM","N/A","LP","N/A",335,"-The DeputyLeader of the Opposition is utterly irresponsible in raising the question of interest rates. I assume that he had in mind a speculative response by me. Not only is he utterly irresponsible in raising that matter but also his constant harping on matters of this type in this House is very destructive of confidence throughout the general community. As he ought to know very well, no Treasurer at question time will ever responsibly comment on the general level of interest rates and speculate as to thenforward movement. I remind the honourable gentleman in the first place of what I said in the economic statement made in the House recently. Of course the Government wants interest rates down but they will be brought down in the context of inflation. Whilst inflation remains high, there is an incapacity in quite responsible terms to bring interest rates down.","THE ECONOMY","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
5,0,0,1,0,0,0,0,1,"UREN, Tom","EE4","N/A","N/A","N/A",335,"- What about the February loan?","THE ECONOMY","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/interjection/talk.start/para","N/A","N/A"
6,0,1,0,0,0,0,0,1,"LYNCH, Phillip","KIM","N/A","LP","N/A",335,"- If the honourable gentleman will bear with me for a moment I will come to the February loan. The February loan is, of course, important when seeking to finance the Governments deficit in relation to the sales of government paper outside. In this respect the loan was quite successful. The non-bank sector, as the honourable gentleman would, I hope, know from his somewhat passing knowledge of the economic discipline, is the important area in seeking to finance that deficit in a noninflationary way. Subscriptions from the nonbank sector totalled some $134m or almost $50m more than was raised from the non-bank sector in the October loan. The Government is therefore encouraged by the non-bank take-up in the February loan. I of course recognise that there was a lower proportion subscribed by the banks but with regard to subscriptions for particular stocks, I mention for the information of the House that the 1978 stock attracted 47 per cent of subscriptions; the 1981 security 24 per cent; the 1987 security 17 percent; and the 1999 security attracted 12 per cent. I am not in a position to speculate on the general nub behind the honourable gentlemans question for the reasons I hope I have made perfectly clear to this House.","THE ECONOMY","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue/talk.start/para","N/A","N/A"
7,1,0,0,0,0,0,0,1,"NEIL, Maurice","JVS","N/A","N/A","N/A",336,"-Is the Minister for Employment and Industrial Relations aware of the strains under which the Commonwealth Employment Service is operating? Are these strains affecting the compilation of accurate statistics? What plans does the Minister have to solve these problems?","COMMONWEALTH EMPLOYMENT SERVICE","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
8,0,1,0,0,0,0,0,1,"STREET, Anthony","KVM","N/A","LP","N/A",336,"- It is true that the officers of the Commonwealth Employment Service are operating under considerable difficulties, both in relation to their staffing requirements and the physical space in which they have to operate. The Governmment recognised the difficulties of the CES and also the fact that its operations had not been fundamentally reviewed for almost 30 years. As a result of that and the obvious difficulties that were being experienced by employers trying to find labour and job seekers seeking vacancies, the Government appointed Mr John Norgard to undertake a fundamental review of the Service and its operations. Mr Norgard has been engaged in that review for some months and has visited a great number of offices in most States. I understand that in a week or so he will be going to Queensland to undertake the same exercise there.I expect to have well before the middle of the year Mr John Norgard s report which hopefully will identify the problems to which the honourable member has referred and which, I am sure, will make constructive suggestions towards their solution. Of course, as soon as the Government receives his report it will give close attention to it.","COMMONWEALTH EMPLOYMENT SERVICE","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
9,1,0,0,0,0,0,0,1,"STEWART, Francis","KUX","N/A","N/A","N/A",336,"- My question is addressed to the Minister for Post and Telecommunications. Is it a fact that the Australian Broadcasting Commission has been covering cricket tests on radio since 1932 and on television since 1957 and that the sporting public is highly satisfied with the ABC coverage, particularly because it is not interrupted by commercials? Has the Minister noted reports that the Channel 9 network has obtained exclusive rights to the Jubilee cricket test series between Australia and the Marylebone Cricket Club in England this year and to the Wimbledon, French and American tennis titles? Has he seen the reported statement by the Chairman of Channel 9 that the reason his network obtained these rights over the ABC could be given in one word, money, and that the deal cost a total of $2m? Was the ABC also seeking these rights but was unable to match the bid made by Channel 9 because of cuts in funds?Finally, in view of the fact that Channel 9 expects to make a substantial profit from sponsorship of these events, is this not simply a government subsidy for its old friends, Channel and Australian Consolidated Press Ltd?","TELEVISING OF CRICKET TEST SERIES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
10,0,1,0,0,0,0,0,1,"ROBINSON, Eric","KZL","N/A","LP","N/A",336,"-I have seen the Press reports of the arrangements that Channel 9, the Packer network, has entered into with regard to the 1977 cricket series. I want to indicate quite clearly that I would be concerned if there were not an Australia-wide coverage of such a test series. I find it difficult, with the limited knowledge that I have today of this matter, to believe that that is going to be possible. What the honourable member says about the ABC traditionally having this facility to broadcast such events is perfectly correct. I inform the honourable member that the ABC was negotiating on this matter and had offered a fee. I am informed that before it had an opportunity to reconsider whether it would increase that fee an agreement was entered into with the Channel 9 network. It is not fair of the honourable member to suggest that reductions in the expenditure of the ABC in any way had any impact at all on those negotiations. I repeat that die ABC was negotiating in the usual way and was denied, so I am informed, the opportunity of reconsidering the figure that was involved.I simply say that the matter has come to my attention only in the last day or two. I will be looking at it more closely. It is quite improper to suggest that what has happened in any way represents a sponsorship of the Packer interests, or Channel 9 or any other commercial interests. What I will be concerned about- the honourable member will see me taking steps to do what I can- is to ensure that the Australian public is not disadvantaged in any way as regards enjoying something that they have traditionally enjoyed.","TELEVISING OF CRICKET TEST SERIES","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
