index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
1,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Mr. Speaker took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
2,1,0,0,0,0,0,0,1,"WATKINS, David","KX9","N/A","N/A","N/A",10462,"- I desire to ask the Minister of Defence if the statement in todays newspapers that the Home authorities have decided to give to the Naval Forces medals similar to those given to the Military Forces is correct?","MEDALS FOR NAVAL FORCES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
3,0,0,0,1,0,0,0,1,"EWING, Thomas","KDR","N/A","Protectionist","N/A",10462,"- The honorable member asked a question on the subject a week or two ago-","MEDALS FOR NAVAL FORCES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
4,0,0,1,0,0,0,0,1,"IRVINE, William","KJE","N/A","ANTI-SOC; LP from 1910; NAT from 1917","N/A",10462,"- Is the Government going to answer questions with a vote of want of confidence hanging over it?","MEDALS FOR NAVAL FORCES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/interjection/talk.start/para","N/A","N/A"
5,0,0,0,1,0,0,0,1,"EWING, Thomas","KDR","N/A","N/A","N/A",10462,"- Certainly. A communication has been received from the Home authorities which, after the ordinary formalities have been gone through, will have the result desired by the honorable member and others.","MEDALS FOR NAVAL FORCES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/continue/talk.start/para","N/A","N/A"
6,1,0,0,0,0,0,0,1,"THOMAS, Josiah","K8L","N/A","N/A","N/A",10462,"- I wish to know if the Treasurer has received from the honorable member for Darwin a statement dealing with the debts of the States and other financial questions affecting the relations of the Commonwealth and the States? If so, will he lay it on the table, and have it printed?","STATES DEBTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
7,0,0,0,1,0,0,0,1,"LYNE, William","KIN","N/A","Protectionist","N/A",10462,"- I understood that I was to receive such a paper from the honorable member. I do not know whether this is it that I hold in my hand.","STATES DEBTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
8,0,0,1,0,0,0,0,1,"OMALLEY, King","K5D","N/A","N/A","N/A",10462,"That is it.","STATES DEBTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/interjection/talk.start/para","N/A","N/A"
9,0,0,0,1,0,0,0,1,"LYNE, William","KIN","N/A","N/A","N/A",10462,"- Then I shall take in regard to it the course which has been taken in regard to other documents of the kind, and lay it on the table.Later -Sir WILLIAM LYNE. laid on the table the following paper -A scheme for adjusting the financial relations of the Commonwealth and the States, by the honorable member for Darwin.Ordered to be printed.","STATES DEBTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/continue/talk.start/para","N/A","N/A"
10,1,0,0,0,0,0,0,1,"FYSH, Philip","JZT","N/A","N/A","N/A",10462,"- As it is probable that the Treasurers of the States may find it necessary to make financial statements to their various Parliaments when this Parlia ment is in recess-, will the Treasurer, on the House going into Committee of Supply, to consider his Additional Estimates for. the expenditure of -^571,000, make a short financial statement, showing the effect, upon the surplus distributable among the States, of that expenditure, and of the excess revenue of ^1,000,000, which it is estimated will be received during the current year from Customs and Excise duties?","DISTRIBUTION OF SURPLUS REVENUE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
