"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. J. Cunningham) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Fixation of Price","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/para[1]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","KEANE, Richard","KE4","Victoria","ALP","Minister for Trade and Customs","430","by leave - Following the acquisition by the Government of field peas in Tasmania, and the establishment of the Field Peat Board, the Department of Commerce requested the Commonwealth Prices Commissioner to fix a price for blue and grey peas for the current season. The Prices Commissioner has now fixed the maximum price for the best quality blue peas at 15s. a bushel and for grey peas at 9s. a bushel. The Prices Commissioner has submitted to me the following statement relative to this determination : -  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","4","N/A","N/A","N/A","N/A","N/A","N/A","In arriving at a reasonable maximum price to be paid to growers forand and grey peas consideration has been given to output, yield and price before the war and since the war broke out. In addition account was taken of the increases in costs since the outbreak of war. The average price received by growers in the five years 1933-4 to 1937-8 was 5s.6d a bushel for blue peas and 5s. 8d. a bushel for grey peas. On account of a abort crop and increased demand in 1938-9, prices for blue peas rose to 18s. 3d. a bushel and for grey peas to 9s.6d. a bushel. Later, owing to the British Government's purchases, the price for blue peas rose further to 21s.a bushel, and even higher prices have prevailed during the war.The objective of price controlis to provide forincreased costssince the outbreak of warand, if necessary, tore view the basic price at the outbreak of war if that price was regarded as being toolow. The fact that under demand for export a great increase in price had taken placedoes not in any way establish the equity of such a price for domestic consumption. In certain exportable goods domestic prices have been fixed at prices below export levels. This is true even in primary products such as hides and skins, tin, lead and zinc, and is true for a wide range of manufactured goods, the prices of which would have risensubstantially had they been brought up to thelevel of prices ruling abroad or to theequivalent of import parity.  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/quote/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","5","N/A","N/A","N/A","N/A","N/A","N/A","In the case of blue peas substantial quantities were produced in the years before the war at an average price of 5s.6d. a bushel. The average output in bushels for the years 1933-4 to1937-8 was approximately 150,000 bushels, but the output was declining slightly and this may be regardedas an indication that theaverage price overthese yearswas too low. Consequently, in determining a price consideration was givennot only to the increase in costs since the outbreak of war, but also to the desirability of raising the basic pre-war price. After discussions with the chairman of theFieldPeas Board the most liberal allowancethat could be made for increased costs sincethe outbreak of war was fixed at 5s. 2d. a bushel. This would have given a price based upon the experience of the pre-war years of10s.8d., and I am satisfied that the allowance for increased costs was too great. With the price fixed at 15s. a bushel, the basic pre-war price has been raisedby at least 4s. 4d. a bushel and the new price isa little more than two and a half times the prices prevailing in the five-year period before the war.  An interesting aspect of the problem is that the price ofblue peas, on account of the British Government's offer to purchase certain quantities, rose substantially more than the price of grey peas. The determination now made places the price of blue peas substantially higher than that of grey peas, but the maximum price asked by Tasmanian growers for grey peas was only 9s. a bushel. On prewar experience a price of blue peas at more than double the price of grey peas could not be justified. It was impossible, however, to overlook altogether the effect of the British Government's price of 21s. a bushel for blue peas, and consequently the price of15s. now fixed places sellers of blue peas ata considerable advantagecompared with the sellers of grey peas. Had a price of 21s. been fixed, the advantagewould have been even greater, despite the fact that on pre-war experience there was no such differentiation in the prices of the twoproducts. The payment of a price of 21s. a bushel for blue peas was entirely due to the British Government offering to pay such a price, and it is quite contrary to the principles of price control to fix prices at the point where purchasers might offer to buy regardless of pre-war prices and increased costs since theoutbreakof war. The price to the growers of 15s.a bushel is exclusive of handling costs. ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/para[1]","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","6","HAYS, Herbert","KOJ","N/A","N/A","N/A","431","The price of £1 abushel, which was paid prior to the fixation of theprice, was exclusive of handling costs.  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/interjection[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","7","KEANE, Richard","KE4","N/A","N/A","N/A","431","Thecomplaint has alsobeen made thatpayment for the peas has been delayed. That is a matter between the Department ofCommerce and the Department of Supply, and it is receiving attention. I hope that the omission will he rectified almost immediately.  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/continue[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","8","GIBSON, William","KAY","N/A","N/A","N/A","431","Does the Minister know the difference between blue peas and grey peas?  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/interjection[2]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","9","HAYS, Herbert","KOJ","N/A","N/A","N/A","431","Grey peas are stock food whilstblue peas are food forhum an consumption.  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/interjection[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","10","KEANE, Richard","KE4","N/A","N/A","N/A","431","That distinction is recognized by the difference in the prices of the two varieties. The Derpartment of Supply has arranged with the Government of Tasmania to late 6,000 tons of blue peas next season. On this occasion there will he no argument about the price, as the growers will definitelybe paid 15s. a bushel.  ","ACQUISITION OF PEAS","QUESTION","/hansard/chamber.xscript/debate[1]/subdebate.1/speech[1]/continue[2]/talk.start/para","N/A","N/A","N/A"
