"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Sir Alister McMullin) took the chair at 1 1 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","2","HENTY, Norman","KOW","Tasmania","LP","Minister for Supply","89","I regret to inform the Senate of the death yesterday evening of Senator Robert Duncan Sherrington. Senator Sherrington was elected to the Senate for Queensland in 1961 and took his place in the Senate in July 1962. He served on the Printing Committee from August 1962 until August 1965. He had been ill for some time but his death was sudden and unexpected.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","Senator Sherrington","N/A","N/A","N/A","N/A","N/A","was dedicated to the service of the Liberal Party and for many years was associated with public affairs in North Queensland. Honorable senators will remember him for his continued advocacy in this chamber of the development of north Queensland. He had almost a lifetime of experience in the sugar industry in Queensland. For a number of years he was a sugar chemist and later a cane inspector. Eventually, he became a successful cane producer on the Burdekin River. He served his State well and was most active in the Young Liberal Movement. He was Chairman of the north Queensland zone of the Liberal Party from 1954 to 1959 and since May 1963 was Liberal State President for Queensland. His death is a loss to the Senate, to the Government and to Australia. We deeply regret his death and extend our sympathy to his widow and children. T move-","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","Senator Sherrington","N/A","N/A","N/A","N/A","N/A","That the Senate expresses its deep regret at the death of Robert Duncan Sherrington, Senator for the State of Queensland, places on record its appreciation of his meritorious public service, and tenders its sincere sympathy to his widow and family in their bereavement.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[1]/quote/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","4","MCKENNA, Nicholas","KTN","Tasmania","N/A","Leader of the Opposition","89","I second the motion that has been moved by the Leader of the Government in the Senate (Senator Henty). I do so on behalf of all members of the Australian Labour Party in the Senate. They and 1 were distressed by the news of Senator Sherrington's death last evening. The late senator was one who had the keenest appreciation of the privilege and honour of serving his State as a member of this chamber. He was a model of exemplary behaviour in the Senate. He was constancy in his place, showing at all times an absorbed interest in all that was done and said in the chamber. Nothing illustrated the fine qualities of the late senator more than his behaviour during his last illness. Following its diagnosis as an incurable complaint, he and I talked together about it. He faced the situation with clear eyed understanding s-nd realism. There was no despair. Even though he knew the verdict, he submitted himself to painful treatments in the vain hope that a cure might be effected. We spoke of the inbuilt destructibility of every human being, of death as an integral and natural part of life itself. We spoke of the advantages of an affliction that gave notice of death, enabled temporal dispositions to be effected and gave time to focus one's thoughts on eternity. We philosophised about suffering and the virtue of enduring it in expiation of one's transgressions and peccadilloes. I feel free to mention this in the hope that it will be a consolation to us all that he had these thoughts and made that approach to his end.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","5","Senator Sherrington's","N/A","N/A","N/A","N/A","N/A","outstanding characteristic was his manliness. He had a capacity for warm friendship, tolerance and understanding. One had only to look into his eyes to see honesty and rectitude looking right back at you. There is no need to mourn the passing of a man of that type. We mourn for ourselves. We mourn for his sorrowing relatives who have been deprived prematurely of his cheerful society. During his illness he was frequently in Canberra and mixed freely with his fellows, preserving the normal tenor of life as far as possible. I am happy to learn that yesterday he had his most peaceful day for a long time and passed away quite painlessly. I had deep respect and warm regard for the late senator, as had all Opposition senators. We shall miss him, and it is a matter of regret to us that he was not here long enough for us to know him more intimately than we did. I extend to Government senators our sympathy in the loss of their colleague. I extend to his widow who gave him the most devoted attention during his long illness, as well as to his daughters, son and other relatives, our deepest sympathy in their sad bereavement.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[2]/para[2]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","6","MCKELLAR, Gerald","KTL","New South Wales","CP","Minister for Repatriation","90","I wish to associate the Australian Country Party with the sentiments expressed by the Leader of the Government in the Senate and the Leader of the Opposition. Although this event has been expected for some time, nonetheless it is quite tragic when it occurs. All of us well remember Senator Sherrington's coming here out of loyalty to his party and loyalty to the Senate, when it was quite obvious that he was suffering considerable pain and disability. I think we all agree that his actions on such occasions were the most courageous that any of us could ever hope to witness. The Country Party extends its deepest sympathy to Mrs. Sherrington and the family.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","7","GAIR, Vincent","KKP","Queensland","N/A","Leader of the Australian Democratic Labour Party","90","My colleague, Senator McManus, and J desire to be associated with this motion of condolence on the death of Senator Sherrington. It was my privilege to know him for many years-indeed, many years before he was successful at the Senate election in 1961. In that election I was a candidate and was narrowly defeated by Senator Sherrington. I knew him as a good townsman in the district in which he lived, a man who took a very active and fruitful interest in local affairs and in the industry with which he was associated. He followed keenly the politics of the State and the Commonwealth, and I believe that since he was honoured by having been elected to this Senate he served the people of Queensland in an admirable fashion. There is a lot I could say about Senator Sherrington, but I believe that the Leader of the Opposition, in an excellent and beautifully worded tribute to him, covered all that I would desire to say.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","8","BRANSON, George","K2I","Western Australia","N/A","N/A","90","I also am deeply indebted and grateful to Senator McKenna for the things that he said. They are What I would have wished to say but he said them far more capably than I could. I think most senators here realise that the death of Senator Sherrington is to me a great personal loss, because Bob and I were very close friends. During the years that his health was good whilst he was here, we were quite frequently referred to as ' the terrible twins ', because of our very close association. Robert Sherrington was a very fine man. He was gruff and blunt, but a man of very great honour and integrity. We used quite often to argue and disagree, but at the finish, when I had disagreed with him, I always found that I was wrong. I do not speak only in respect of politics, but in respect of most things that affect us in life. He served his Party with very groat distinction. I think he was the first sitting Liberal Party senator to be elected as State President of the Party in Queensland. He sat on the Federal Executive and Federal Council of our Party. He was for some time a member of the Rural Committee of the Party, and his advice on and knowledge of rural matters were invaluable to that body. He was one of the breed of tough, fighting and kindly Australians that is unfortunately dying out. He was a very devoted and kindly family man and was terribly proud of his son and daughters, lt was a delight to see him with his grandchildren, who literally adored , him. Despite his gruffness and blunt ness, the children worshipped him. To his wife Muriel-who certainly, as Senator McKenna has said, has very bravely carried a great burden over the last few months-and to all his loved ones, my wife Isla and I express our very great sympathy. He was a man that this Parliament, his Party and Australia can ill afford to lose.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","9","BENN, Archibald","K1T","Queensland","N/A","N/A","90","I wish to associate myself with the motion of condolence. I knew Senator Robert Sherrington for several yeaTs and found that he had a wide knowledge of the sugar industry. He was always willing to discuss the problems of that industry with any member of the Opposition or of the Government parties. He was always available, also, to the Government to give it the benefit of his advice. He was a forthright, sincere and friendly gentleman. I saw him on many occasions over recent weeks. Occasionally we would enter the parking area at the rear of the parliamentary offices in Adelaide Street. Brisbane, and walk together from that point to our offices. It pained me to walk beside him and notice how he was suffering. Although the distance to be covered was only 60 or 70 yards, he was compelled to rest against a wall on four of five occasions before reaching the front entrance. I used to walk along slowly with him so that I could afford him some physical assistance if he required it. He had great fortitude of which I will always have a memory. He was an official of his Party in Queensland and was widely respected. 1 offer to his widow, his children and his other relatives my sincerest sympathy.","N/A","DEATH OF SENATOR ROBERT DUNCAN SHERRINGTON.","/hansard/chamber.xscript/debate[1]/speech[6]/talk.start/para","N/A","N/A","N/A"
