"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","2","MULCAHY, Edward","KVD","N/A","N/A","N/A","3683","I desire to ask the Vice-President of the Executive Council, without notice, if it is the intention of the Government to obtain the sanction of both Houses of the Parliament before committing the Commonwealth to any definite and binding action regarding the acquisition of property in London for Federal purposes?","COMMONWEALTH OFFICES IN LONDON","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","3","BEST, Robert","JPC","N/A","Protectionist","N/A","3683","Undoubtedly. There is an item for that purpose in the Appropriation (Works and Buildings) Bill which will be brought before the Senate in the usual way.","COMMONWEALTH OFFICES IN LONDON","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","4","MACFARLANE, James","KSH","N/A","N/A","N/A","3683","I desire to ask the Minister whether it is true that the option in regard to a lease of the site will expire to-morrow?","COMMONWEALTH OFFICES IN LONDON","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/continue[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","5","BEST, Robert","JPC","N/A","N/A","N/A","3683","An option is tentatively fixed to expire to-morrow, but I think I can give my honorable friend an assurance that it will be extended to permit of the sanction of the Senate being obtained.","COMMONWEALTH OFFICES IN LONDON","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/continue[2]/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","6","MILLEN, Edward","KUL","N/A","N/A","N/A","3683","I desire again to ask the Vice-President of the Executive Council, without notice, whether inquiries have been made into the report that the starch manufacturers have arranged to raise the price of their commodity, and if so, with what result?","PRICE OF STARCH","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","7","BEST, Robert","JPC","N/A","Protectionist","N/A","3683","The Comptroller-General of Customs has furnished the following report : -","PRICE OF STARCH","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","7","BEST, Robert","JPC","N/A","N/A","N/A","N/A","The price of Australian-made starch has been considerably increased recently, but prior to the introduction of the new Tariff proposals. For instance, bulk starch rose from 31s. per cwt. tn 33s., then to 38s. 6d. All manufacturers acted in unison in the matter of increase of price. The rise is attributed locally to the award of the Wages Board. It will be remembered that the Lone Hani (Sydney Bulletin publication) published a rather severe article in June or July issue on ' Robert Harper,' not attacking him individually, but as a good example of the starch manufacturing industry, laying a charge of sweating. In the following issue the Lone Hand stated that the condition of the laborers had commenced to improve. Retail prices have not gone up.","PRICE OF STARCH","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/quote/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","GRAY, John","KMT","N/A","N/A","N/A","3684","I desire to ask the Vice-President of the Executive Council, without notice, if he can say. when he will be able to lay before the Senate the nature of the evidence gathered by the Government in respect to the charges made here against the Tobacco Combine?","TOBACCO COMBINE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","9","BEST, Robert","JPC","N/A","Protectionist","N/A","3684","I believe that the investigation is still proceeding in the Department. When I get the report I shall be happy to inform my honorable friend.","TOBACCO COMBINE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","10","PRESIDENT, The","10000","N/A","N/A","N/A","3684","It will be in the recollection of honorable senators that recently a motion was passed thanking the Honorable Sir Richard Baker for his services to the Senate. A copy of the resolution was communicated by me to Sir Richard Baker, as requested, and he has sent to me a reply which I ask the Acting Clerk to read. Reply read by the Acting-Clerk as follows : -","N/A","FIRST PRESIDENT OF THE SENATE","/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","10","PRESIDENT, The","10000","N/A","N/A","N/A","N/A","Adelaide, 20th September, 1907. To the Honorable A. J. Gould, President of the Senate, Melbourne. My dear Mr. President, i have the honour to acknowledge receipt of your letter of the r8th September and extracts from the Journals of the Senate therein enclosed. I need hardly say how grateful I am to the Senate and yourself for your generous acknowledgment of any services I have been able to render to the Commonwealth. I thank you both most heartily. As to your own expressions concerning myself, 1 can only say that although I am afraid they are too flattering, I always did my best. I have the honour to remain, Yours faithfully. C. Baker.","N/A","FIRST PRESIDENT OF THE SENATE","/hansard/chamber.xscript/debate[2]/speech/quote/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","11","N/A","N/A","N/A","N/A","N/A","N/A","MINISTERS laid upon the table the following papers: -","N/A","PAPERS","/hansard/chamber.xscript/debate[3]/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","12","N/A","N/A","N/A","N/A","N/A","N/A","Papua - Appropriation Ordinance - No. 8 of 1907.","N/A","PAPERS","/hansard/chamber.xscript/debate[3]/quote/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","13","PRESIDENT, The","10000","N/A","N/A","N/A","N/A","Census and Statistics Act 1905 - Trade and Customs and Excise Revenue of the Commonwealth of Australia for the year 1906. - Part II. Defence Acts 1903-1904 - Regulations for the Military Forces of the Commonwealth. - Amendment of Regulation 67. - Statutory Rules 1907, No. 95. Financial and Allowance Regulations for the Military Forces of the Commonwealth. - Amendment of Regulation 154A - Statutory Rules 1907, No. 96.","N/A","PAPERS","/hansard/chamber.xscript/debate[3]/quote/para[2]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","14","PRESIDENT, The","10000","N/A","N/A","N/A","3684","I have received an intimation from Senator Millen that he desires to move the adjournment of the Senate for the purpose of discussing an urgent matter of public importance, namely, ' The alleged existence of a Coal Combine in New South Wales, acting in contravention of the Preservation of Industries Act.' Four honorable senators having risen in their places,","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","15","MILLEN, Edward","KUL","New South Wales","N/A","N/A","3684","I move -","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","That the Senate at its rising adjourn until 10 a.m. to-morrow.","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/quote[1]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","I am moving in this matter not in a hostile spirit to the Australian Industries Preservation Act, or, indeed, to the Government, but because, in common with every other senator whatever shade his political opinions may be, I have recognised as one of the developments of latter-day commerce the growing aggregation of capital, or a tendency of capital to work in larger bodies with the. natural consequence that, as unionism in capital begins to develop, there is a tendency to eliminate competition. I wish briefly to remind the Government of their declaration of a whole-hearted belief in the provisions of the Australian Industries Preservation Bill, and their strenuous affirmation that so far as they could they would see that both the letter and the spirit of. the measure, if enacted, were adhered to. It will be recollected that both at the general election and since then the Government have re-affirmed their belief in the principles of that law, and have taken no little credit to themselves for having the temerity to grapple with one of the admittedly great problems which have to be faced today. I shall now refer briefly to the incidents connected with the alleged coal combination, and then submit to the Government suggestions for their consideration. Honorable senators probably have read in the press a report that a firm styled Scott Fell& Co. had applied to one of the colliery proprietors, who are included in the Coal Vend, for coal to be shipped to New Zealand in a steam-ship called the Ennerdale, and that the application was refused. The statement made by Mr. Scott Fell, and published in the Sydney press, was that he was refused coal, and that a member of the Coal Vend told him that Scott Fell & Co. were not in the Shipping Combine, and that for that reason a cargo of coal would not be supplied to him. That statement has been amplifier! by one or two others to which I shall refer. But, first of all, in order to make that point quite clear, I shall take the liberty of reading from the Sydney Daily Telegraph of the 2 1 st September, an extract in which the Sydney agents for the vessel make a statement, and, of course, the persons named can be called upon to substantiate the remarks which apparently they volunteered to the press. The extract reads as follows: -","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","The Ennerdale, which belongs to the Maoriland Steam-ship Company, a New Zealand corporation, which has no connexion with the ' vend,' brought a cargo of timber from Kaipa'ra to Sydney, and was under charter to the Ii firm of S. Brown, of Wellington, to return coal laden. This firm has been a regular customer for Newcastle coal for some years. In the case of the Ennerdale , there was no question of short notice with respect to the coal cargo required. At least three months' notice was given of the intention to despatch the steamer. The cargo, however, was absolutely refused. The agents were told distinctly that as the vessel was outside the ' vend,' it was no use trying to get a cargo, and the Union Company, when asked to accept the charter, had plenty of bottoms of their own. 'We can, of course,' said the agents, ' get coal at any time from the vend, provided we ship it through the Union Steam-ship Company, or we can get it from some of the collieries that are outside the Combine; but it so happens that in the present instance, other coal would not suit the firm which gave the charter. They had certain contracts to fill, and required the coal, which they had been accustomed to. get. Arrangements have now been made to ship certain quantities through the Union Company. '","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/quote[2]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","That statement amounts to a double affirmation. One affirmation is that the steamship was refused coal merely because it was outside the Coal Vend and the Shipping Combine, and the other affirmation is that the coal, which was refused when it was to be carried in the Ennerdale , was supplied when the Union Steam-ship Company was to have the carrying of it. In the Sydney Morning Herald of the same date appears an interview with Mr. Scott Fell, who makes the following statements -","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","There is no denying the fact that the Ennerdale has been refused coal. The' vend objects to any one getting coal for New Zealand, except the Union Steam-ship Company and a few sailing vessels which have been trading for years to that country. I would not be surprised if in the course of time these sailors will get the kick-out. Our firm has applied for coal over and over again, and we cannot get it. They want to know why we should expect coal. And for coasting requirements, they refer us to some of the steam-ship owners - members of the Com bine. These owners say they cannot supply us, or that they have sold out. Or they ask us a price or stipulate conditions which make it impossible for people to trade. 'You claim to be practically boycotted?' ' You have just struck it. Some of the proprietors are working in with the shipping ring to endeavour to drive us out.' ' The Inter-State Shipping Combine should now have a large amount of money invested in the collieries,' he went on. ' The- object is the controlling of the whole of the Australasian trade, and the prevention of any opposition while the people have to pay the piper. That, indeed, is the boast of the Combine.'","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/quote[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","15","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","There is a great deal more which I do not propose to read.","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/para[4]","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","16","PEARCE, George","K0F","N/A","N/A","N/A","3685","Does Mr. Scott Fell mention in that interview the contract that he had with the Wallaroo Smelting Works?","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/interjection[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","17","MILLEN, Edward","KUL","N/A","N/A","N/A","3685","No. Here is another statement on the same transaction made by Nelson and Robertson, of Sydney, who are apparently agents for the shin in question, and whose remarks, made to the Daily Telegraph, I have previously read. According to the Sydney Morning Herald they go a little more into detail, saying that -","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/continue[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","18","Mr. Brown,","N/A","N/A","N/A","N/A","N/A","of the firm of Samuel Brown and Company Limited, coal merchants, of Wellington, New Zealand, who is now in Sydney, was refused coal in. their presence by several of the colliery companies. One company said he (Mr. Brown) could not obtain coal because he was not in the vend. The agents produced a letter from New Zealand, showing that the vessel in question was chartered by Brown and Son Limited. They repeat that the coal charter has been cancelled, and that the vessel has been ordered to Port Stephens to take in a shipment of hardwood from New Zealand. ' This Combine,' added Messrs. Nelson and Robertson, ' is worse than the American trusts. It does not allow outsiders to live; that is what it means.'","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/quote[4]/para[1]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","18","Mr. Brown,","KUL","N/A","N/A","N/A","N/A","In the Daily Telegraph of the 23rd;. without any other authority than that of the journal itself, appears the following statement -","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","18","Mr. Brown,","KUL","N/A","N/A","N/A","N/A","It is stated by several people in' Sydney that they have actually seen the agreement under which the Combine is working, and that it ought not to be a very troublesome task for the Commonwealth authorities to secure a copy and satisfy themselves as to whether or not any breach of the law has been committed.","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/quote[5]/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","19","PEARCE, George","K0F","N/A","N/A","N/A","3685","Is it a breach of the Anti-Trust Act to refuse to sell?","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/interjection[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","20","MILLEN, Edward","KUL","N/A","N/A","N/A","3685","I am not here to give an interpretation of what the law provides or means, but I am quite certain that my honorable friend agrees with me that if the law does not make provision to deal with any combinations in restriction of trade, we ought to have a law that will. So long as my honorable friends opposite will keep this matter free from the question of nationalization, they will find no stronger supporters than those on this side of the House, who wish to prevent unfair trade operations.","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/continue[2]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","21","TURLEY, Henry","K8W","N/A","N/A","N/A","3686","The honorable member must be speaking personally.","Alleged Coal Combine","ADJOURNMENT (Formal)","/hansard/chamber.xscript/debate[4]/subdebate.1/speech[2]/interjection[3]/talk.start/para","N/A","N/A","N/A"
