"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. T. Givens) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Assent reported,","N/A","SUPPLY BILL (No. 4) 1917-18","/hansard/chamber.xscript/debate[1]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","MILLEN, Edward","KUL","New South Wales","NAT","Minister for Repatriation","3097","I move-","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","That the Senate, at its rising, adjourn until 3 p.m. on Tuesday next.","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/quote/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","MILLEN, Edward","KUL","N/A","N/A","N/A","N/A","Honorable senators will recollect that at our last meeting it was impossible to say definitely when business from another place would be available for transaction here.","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/para[1]","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","4","O'KEEFE, David","JZ9","N/A","N/A","N/A","3097","I rise to a point of order. If the motion now submitted by the Minister is carried, will it not preclude the asking of questions?","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/interjection[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","5","GIVENS, Thomas","10000","N/A","N/A","N/A","3097","No. The Standing Orders permit the Minister leading the Government in the Senate to submit a motion concerning the conduct of the business of the Senate at any time. When the motion now submitted is disposed of, notices of motion and questions may still be dealt with.","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/interjection[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","6","MILLEN, Edward","KUL","N/A","N/A","N/A","3097","I was explaining the circumstances under which our last sitting was adjourned. Honorable senators opposite will possibly be as well informed as I am concerning the progress made elsewhere.","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/continue[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","7","REID, Matthew","K2L","N/A","N/A","N/A","3097","Does the Minister call it progress?","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/interjection[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","8","MILLEN, Edward","KUL","N/A","N/A","N/A","3097","I do, having to speak within the limits of debate defined by the Standing Orders. The position so far as I can size it up, is that there is not likely to be any business available for transaction by the Senate this week. At the same time it is reasonable to assume that another place will have completed the important business on which it is now engaged, and will also have passed the Supply Bill, which is next on the business-paper there, by the termination of this week. Ordinarily, we should meet again on Wednesday next, but I am taking the liberty of inviting honorable senators to meet a day earlier. I am satisfied that the Supply Bill will be before us then, and we shall thus be able to deal with it a day earlier than if we adopted the usual course.","N/A","SPECIAL ADJOURNMENT","/hansard/chamber.xscript/debate[2]/speech/continue[2]/talk.start/para","N/A","N/A","N/A"
