"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. Gordon Brown) took the chair at 10.30 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Financial Assistance. Senator ARMSTRONG asked the Minister representing the Prime Minister, uponnotice-","N/A","BRITISH COLONIES","/hansard/chamber.xscript/debate[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","N/A","N/A","N/A","N/A","N/A","N/A","Has the Minister's attention been drawn to a statement published in the Sydney Sun, on the 8th February, 1945, to the effect that the House of Commons had given a second reading to a bill which aimed at more than doubling financial aid from Britain to the Colonies, that there were cheers from the House when the Colonial Secretary (Colonel Oliver Stanley) said that if it had not been for the Colonies, with their man-power, war materials and strategic positions, Britain would never have survived this war, and that it was now proposed to give them £120,000,000, spread over ten years, to help them develop their resources? Is there anything arising from this statement which would be of interest to the Commonwealth Parliament; ifso, will the Minister make a statement to the Senate on the matter?","N/A","BRITISH COLONIES","/hansard/chamber.xscript/debate[1]/quote/list/item[1]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","4","KEANE, Richard","KE4","VICTORIA","ALP","Minister for Trade and Customs","255","The Prime Minister has supplied the following answers :-Yes. 2.No official information has linen received on this matter.","N/A","BRITISH COLONIES","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","5","N/A","N/A","N/A","N/A","N/A","N/A","Addkess-in-Replay.","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","6","N/A","N/A","N/A","N/A","N/A","N/A","Debate resumed from the 1st March, (wide page 225), on motion by Senator","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","7","N/A","N/A","N/A","N/A","N/A","N/A","Nicholls-","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","8","N/A","N/A","N/A","N/A","N/A","N/A","That the following Address-in-Reply to His Royal Highness the Governor-General's Speech be agreed to:-","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","9","N/A","N/A","N/A","N/A","N/A","N/A","May itplease Your Royal Highness:","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","10","N/A","N/A","N/A","N/A","N/A","N/A","We, the Senate of the Commonwealth of Australia, in Parliament assembled, desire to express our loyalty to our Most Gracious Sovereign, to extend to Your Royal Highness a welcome to Australia, and to thank Your Royal Highness for the Speech which you have been pleased to address to Parliament.","N/A","GOVERNOR-GENERAL'S SPEECH","/hansard/chamber.xscript/debate[2]/quote/para","N/A","N/A","N/A"
