"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. A. M. McMullin) took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Senator McKENNA presented petitions signed by officers of executive councils of unions and associations of Commonwealth public servants praying that the Parliament rectify an alleged injustice by granting immediate increases of marginal rates for skill of all Commonwealth public servants.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","3","N/A","N/A","N/A","N/A","N/A","N/A","Petitions severally received and read.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","4","N/A","N/A","N/A","N/A","N/A","N/A","Senator KENDALL presented a petition signed by 48 members of the Commonwealth Public Service on the same subject.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","5","N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Senator Kendall) agreed to-","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","6","N/A","N/A","N/A","N/A","N/A","N/A","That the petitionbe incorporated in Hansard and taken as read.  ","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/quote[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","7","N/A","N/A","N/A","N/A","N/A","N/A","The petition, incorporated accordingly, wax as follows : -","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","8","N/A","N/A","N/A","N/A","N/A","N/A","The Honorable the President of the Senate, and Senators in the Senate assembled.  The Humble Petition of the undersigned Officers and Employees of the Commonwealth Public Service respectively sheweth - 1. That, for many years, Commonwealth Public Servants have been advised by the Prime Minister, his Ministers, the Public Service Board and the Public Service Arbitrator that the process of adjusting marginal rates of pay must be done according to the principles of comparative wage justice. 2.That, organizations covering employees of the Commonwealth Government have tried to secure justice by conciliation and arbitration following these principles. 3.That, the marginal rates of analogous groups of employees in the private enterprise field, in the State Government and Local Government fields have been increased in both the official award section and unofficial rates section, whereas the marginal rates of their analogues within the Commonwealth Public Service have been ' frozen ' by the frustration of the principles and process of comparative wage justice. 4.That, the principles of comparative wage justice can be respected and applied by the Public Service Arbitrator or the Public Service Board, but have been applied, and very notably so, by Parliament as recently as in 1947 and 1948.' 5.That, 'the Prime Minister and Parliament should now apply those principles broadly by ordering an interim marginal increase to all employees of at least 50 per cent of existing margins and with a money minimum of 30s. per week. 6.That only through such action by the Prime Minister can those injustices be undone and justice done quickly. Your petitioners, suffering a most serious injustice pray that Parliament and the Prime Minister will act to do justice and from this day. And your petitioners, as in duty bound, will ever pray. ","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/quote[2]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","9","N/A","N/A","N/A","N/A","N/A","N/A","Petition received.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[1]/subdebate.1/para[6]","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","10","O'BYRNE, Justin","JYA","N/A","N/A","N/A","139","Is the Minister for Shipping and Transport correctly reported as having stated that he was satisfied that shipping freight rates to and from Tasmania were reasonable? Is the Minister aware that Tasmanian freight rates have increased from 21s. a ton in 1939 to 119s. a ton for timber and 133s. 6d. for potatoes? If the Minister admits that those figures are correct, is that not an admission of failure by the Australian Government to solve a pressing national economic problem? Would the Minister be prepared to accept from the States power to resume control of shipping freights which are a major factor in pricing Tasmanian commodities out of Australian and overseas markets?  ","SHIPPING.","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","11","MCLEAY, George","KUA","N/A","LP","N/A","139","A tremendous amount of propaganda about freight rates is being preached by certain people. A recent investigation of the three main services to Tasmania revealed that with a freight charge of £7 10s. a ton the Australian Shipping Board was sustaining a loss on its operations. Out of that £7 10s., no less than £4 18s. l1d. was absorbed by loading and unloading charges and the wages of crews.  ","SHIPPING.","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","12","ASHLEY, William","K0W","N/A","N/A","N/A","139","How much represented profits?  ","SHIPPING.","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer[1]/interjection/talk.start/para","N/A","N/A","N/A"
