"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","2","PRESIDENT, The","10000","N/A","N/A","N/A","491","I have to announce the receipt of the following letter in reply to the resolution of condolence passed by the Senate on the 13th August: -","N/A","DEATH OF SIR WILLIAM LYNE","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","2","PRESIDENT, The","10000","N/A","N/A","N/A","N/A","Senator Thomas Givens, President of the Senate of the Commonwealth of Australia. Lady Lyne desires that Mr. President will convey to the Senators her grateful thanks end those of the other members of her late husband's family for the generous motion of sympathy, which they were so good as to pass on August 13th, and to tell them that the resolution is much appreciated. Chaceley, Cooper-street, Double Bay, August25th, 1913.","N/A","DEATH OF SIR WILLIAM LYNE","/hansard/chamber.xscript/debate[1]/speech/quote/para[1]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","PRESIDENT, The","10000","N/A","N/A","N/A","491","I have to announce the receipt of the following letter from the son of the late ex-Senator Vardon : -","N/A","DEATH OF EX-SENATOR VARDON","/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","PRESIDENT, The","10000","N/A","N/A","N/A","N/A","Grote-street, Adelaide, 19th August, 1913. Hon. Thos. Givens, President, Federal Senate. Dear Senator, Please accept my best thanks for your kindness in forwarding me copies of the resolution passed in the Senate in reference to my late father. I can assure you that these copies will be treasured by the members of his family. Wishing you every success in your high office. Yours faithfully, Edwd. C. Vardon.","N/A","DEATH OF EX-SENATOR VARDON","/hansard/chamber.xscript/debate[2]/speech/quote/para[1]","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","4","FINDLEY, Edward","JYX","N/A","N/A","N/A","491","I desire to ask the Vice-President of the Executive Council whether he will be good enough to substantiate the statement he made on the last day of sitting that 5,760 persons voted twice or some other persons voted in their names; and, if unable to do so; whether he will be good enough to withdraw the statement, and apologize for having made it?","ALLEGED ELECTORAL IRREGULARITIES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","5","MILLEN, Edward","KUL","N/A","LP","N/A","492","As an ex-Minister, the honorable senator will know that it is not customary to answer questions when a vote of censure against the Government is spending.","ALLEGED ELECTORAL IRREGULARITIES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","6","FINDLEY, Edward","JYX","N/A","N/A","N/A","492","You will have to answer that question.","ALLEGED ELECTORAL IRREGULARITIES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/interjection[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","7","NEEDHAM, Edward","JXJ","N/A","N/A","N/A","492","The question was asked of the Vice-President of the Executive Council. Where is he?","ALLEGED ELECTORAL IRREGULARITIES","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/answer/interjection[2]/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","O'KEEFE, David","JZ9","N/A","N/A","N/A","492","In view of the statement in a leading article in yesterday's Argus that the Labour party had decided to refuse pairs, even in cases of sickness, to the other side, I want to ask the Leader of the Senate whether he is aware of any member of the Labour party having refused in the other House a pair to the other side in a case of sickness?","PAIRS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","9","MILLEN, Edward","KUL","N/A","LP","N/A","492","I am not in a position to say what has taken place in the other House between one party and the other. I repeat that it is not usual for Ministers to answer questions under existing circumstances, and I assume that honorable senators will respect what has become a rule of practice here.","PAIRS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/answer/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","10","O'KEEFE, David","JZ9","N/A","N/A","N/A","492","In view of the answer he gave, I ask the Minister if he will answer my question as relating to the Senate only. Is he aware of his own knowledge that any member of the Labour party has refused in a case of sickness a pair to a senator on the other side? In fairness to the party, I ask the Minister to answer the question.","PAIRS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/answer/continue[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","11","MILLEN, Edward","KUL","N/A","N/A","N/A","492","I can give no other answer. If I were to answer one question, I would be under an obligation to answer every question.","PAIRS","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[2]/answer/continue[2]/talk.start/para","N/A","N/A","N/A"
