"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Margaret Reid) took the chair at 9.30 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Bills received from the House of Representatives.","First Reading","DISABILITY DISCRIMINATION AMENDMENT BILL 2002","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","3","Campbell, Sen Ian","H15","Western Australia","LP","Manager of Government Business in the Senate","2079","I indicate to the Senate that those bills which have just been announced are being introduced together. After debate on the motion for the second reading has been adjourned, I will be moving a motion to have the bills listed separately on the Notice Paper . I move:  That these bills may proceed without formalities, may be taken together and be now read a first time. Question agreed to. Bills read a first time. ","First Reading","DISABILITY DISCRIMINATION AMENDMENT BILL 2002","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/speech/talk.start/para","N/A","N/A","N/A"
