"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","2","MCDOUGALL, Allan","KTD","N/A","N/A","N/A","324","I desire to ask the Minister of Defence whether he will lay on the table of the Senate or the Library copies of all papers in connexion with the visit of a detachment of New South Wales cadets to England on the occasion of the Coronation of King George V.?","CADETS AT CORONATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","3","PEARCE, George","K0F","N/A","ALP","N/A","324","I have had prepared by the Department a precis of the correspondence which I propose presently to lay on the table of the Senate. The file of papers in connexion with the matter will be laid on the table of the Library. I lay on the table, by command, the following paper-","CADETS AT CORONATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","3","PEARCE, George","K0F","N/A","N/A","N/A","N/A","Presisof Correspondence in connexion with the Visit to England of a Detachment of Senior Cadets from New South Wales under Command of Major Wynne to attend the Coronation.","CADETS AT CORONATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/quote/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","4","CHATAWAY, Thomas","K6L","N/A","N/A","N/A","324","I beg to ask the Minister representing the Minister of External Affairs whether he will table details regarding the. 763 labourers who have been introduced, or whose introduction under contract has been approved of, since the beginning of this year? If he cannot give the details, I shall move for a return.","CONTRACT IMMIGRANTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","5","MCGREGOR, Gregor","KTF","N/A","ALP","N/A","324","I think it will be better for the honorable senator to move for a return.","CONTRACT IMMIGRANTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","6","N/A","N/A","N/A","N/A","N/A","N/A","MINISTERS laid upon the table the following papers-","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","7","N/A","N/A","N/A","N/A","N/A","N/A","Defence Acts 1903-1910-","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/quote/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","1","0","1","0","8","MCGREGOR, Gregor","KTF","N/A","N/A","N/A","N/A","Regulations (Provisional) for the Naval Forces of the Commonwealth-New Regulation 92a.-Statutory Rules 1910, No. 1 1 1. Regulations (Provisional) for the Military Forces of the Commonwealth-New Regulation 198A.-Statutory Rules 1910 No.110. Amendment of Regulation 208.-Statutory Rules, 1910, No.112. Amendment of Regulation 188.-Statutory Rules 1910, No. 113. Amendment of Regulation 556.: and new Regulation 558s.-Statutory Rules 1910, No.116. Amendment of Regulation 164.-Statutory Rules 1910, No. 117. New Regulations 104a, 104B, and 104C, and amendment of Regulation106a.-Statutory. Rules 191 1, No. 1. Defence Acts 1903-1910-continued. Regulations (Provisional) for the Military Forces of the Commonwealth-continued. Cancellation of Regulation 167.-Statutory Rules 1911, No. 14. Amendment of Regulation 421.-Statutory Rules 191 1, No. 15. Amendment of Regulation 485.-Statutory Rules1911 No. 28. New Regulation522a.-Statutory Rules 1911, No. 34. Amendment of Regulation 134, and New Regulation 56 (a).-Statutory Rules 1911,. No. 35. Amendment of Regulation 540b.-Statutory Rules 191 1, No. 36. New Regulation 106c.-Statutory Rules 1911, No. 49. New Regulations513a, 513b, 513c, and 513d.-Statutory Rules1911. No. 51. Cancellation of Regulations 2 and2a, and substitution of new Regulations in lieu thereof. New Regulations2b and2c.-Statutory Rules 1911, No. 53. Amendment of Regulation 458.-Statutory Rules 191 1, No. 54. Amendment of Regulation 36.-Statutory Rules 1921, No. 55. Amendment of Regulation 473.-Statutory Rules 1911 No. 58. Amendment of Regulation 421.-Statutory Rules 1911, No. 67. Cancellation of Regulations 152,153,154, 155,156,157,158, and 159, and substitution of new Regulations in lieu thereof.-Statutory Rules 1911, No. 73. Amendment of Regulation 34.-Statutory Rules1911, No. 107 . New Regulation 615.-Statutory Rules 1911, No. 117. New Regulations 273a and 276a.-Statutory Rules 191 1, No. 122. Financial and Allowance Regulations (Provisional) for the Military Forces of the Commonwealth-New Regulation 57 (a).-Statutory Rules 1910, No. 118. Amendment of Regulation 1 08.-Statutory Rules 1910, No. 131. Amendment of Regulation 108.-Statutory Rules 1910, No. 132.. Amendment of Regulation 63 (a).-Statutory Rules 1911, No. 2. Amendment of Regulations 73 (B) and 78 (b).-Statutory Rules 191 1, No. 13. Amendment of Regulation 66 (a).-Statutory Rules 1911, No. 17. Amendment of Regulation 109.-Statutory Rules 191 1, No. 26. Cancellation of Regulation 81, and substitution of new Regulation in lieu thereof--Statutory Rules 1911, No. 27. New Regulation 85 (a).-Statutory Rules 1911, No. 37. Amendment of Regulation 161 (b).-Statutory Rules1911, No. 38. Amendment of Regulation 63 (b).-Statutory Rules 1911, No. 39. Amendment of Regulations 64 and 70.-Statutory Rules 1911, No. 57. Amendment of Regulation 113.-Statutory Rules 1911, No. 65. Amendment of Regulation 238.-Statutory Rules 1911, No. 72.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/quote/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","9","N/A","N/A","N/A","N/A","N/A","N/A","Defence Acts 1903-1910-continued.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","10","N/A","N/A","N/A","N/A","N/A","N/A","Regulations (Provisional) for Commonwealth Military Cadet Corps and Universal Trainings-","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","11","N/A","N/A","N/A","N/A","N/A","N/A","Cancellation of Regulations for the Commonwealth Military Cadet Corps.-Statutory Rules1909, No. 34, and substitution of New Regulations for Universal Training in lieu thereof.-Statutory Rules 1910, No. 133.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[4]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","12","N/A","N/A","N/A","N/A","N/A","N/A","Cancellation of Regulation 16, and substitution of new Regulation in lieu thereof.-Statutory Rules 1911, No. 25.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","13","N/A","N/A","N/A","N/A","N/A","N/A","New Regulations59-88 and Appendices IV.-IX.-Statutory Rules1911, No. 30.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[6]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","14","N/A","N/A","N/A","N/A","N/A","N/A","Amendment of Regulation 2.-Statutory Rules 191 1, No. 56.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[7]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","15","N/A","N/A","N/A","N/A","N/A","N/A","Cancellation of Regulation 36, and substitution of new Regulation in lieu thereof.-Statutory Rules 1911, No. 78.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[8]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","16","N/A","N/A","N/A","N/A","N/A","N/A","New Regulation 44 (a).-Statutory Rules 1911, No. 56.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[9]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","17","N/A","N/A","N/A","N/A","N/A","N/A","Regulations (Provisional) for the Entrance Examination to the Military College of Australia-","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[10]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","18","N/A","N/A","N/A","N/A","N/A","N/A","Cancellation of Part II., Syllabus, and substitution of new Part II. in lieu thereof.-Statutory Rules 1911, No. 88.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[11]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","19","N/A","N/A","N/A","N/A","N/A","N/A","New Syllabus, Part III.-Statutory Rules 191 1, No.118.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[12]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","20","N/A","N/A","N/A","N/A","N/A","N/A","Regulations (Provisional) for the Military College of Australia.-Statutory Rules 1911, No. 16.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[13]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","21","N/A","N/A","N/A","N/A","N/A","N/A","Amendment of Regulations 3, 6 (1), (e), 12 (i),35,and 76 (i). New Regulation 12 (iii), amendment of Appendix I. and New Appendix II.-Statutory Rules 191 1, No. 52.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[14]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","22","N/A","N/A","N/A","N/A","N/A","N/A","Regulations (Provisional) relating to the Landing of Sailors and Soldiers from Foreign Men-of-War and Transports.-Statutory Rules 1911, No. 29.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[15]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","23","N/A","N/A","N/A","N/A","N/A","N/A","Regulations for the Conduct and Management of Government Factories and the Employment of Persons under Section 63, Sub-sections 1 and 2, of the Defence Acts.-Statutory Rules1911. No-66.","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[16]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","24","N/A","N/A","N/A","N/A","N/A","N/A","Naval Defence Act 1910-","N/A","PAPERS","/hansard/chamber.xscript/debate[2]/para[17]","N/A","N/A","N/A"
