"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Sir Lister McMullin) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","2","DEVITT, Donald","JUH","TASMANIA","N/A","N/A","211","In directing my question to the Minister representing the Minister for Primary Industry I draw his attention to the fact that during the last examination of the estimates of the Department of Primary Industry reference was made to the preparation of a booklet setting out in detail the requirements to be met by the management of abattoirs to bring them up to export standard. It was indicated then that the booklet was in the course of preparation. In the discussion which ensued it was said that the preparation and distribution of the booklet would be speeded up. Can the Minister tell the Senate whether the booklet has been published and distributed to the management of export abattoirs?  ","ABATTOIRS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","3","DRAKE-BROCKMAN, Thomas","JXR","WESTERN AUSTRALIA","CP","Minister for Air","211","I well recall the interest in this matter expressed by the honourable senator when the estimates were being examined. I do not have with me details of its contents or advice on whether it has yet been published, but I will make an effort to find out and let the honourable senator know the result.  ","ABATTOIRS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","4","LAUCKE, Condor","KQN","SOUTH AUSTRALIA","N/A","N/A","211","My question, which I direct to the Minister representing the Minister for Shipping and Transport, concerns the urgently needed completion of the sealing of the remaining loose surface section of the Eyre Highway in South Australia. Does the Government regard the Eyre Highway as having national economic and defence importance, and as a highway which is peculiarly not the responsibility of a single State? As the proposal put forward by the South Australian Government to provide funds for the bitumenising project in the proportion of $1 State funds to each $2 Commonwealth contribution has been rejected, will the Minister seek to obtain criteria from the Minister for Shipping and Transport as to what would constitute to the Commonwealth acceptable conditions to enable sealing te proceed?  ","EYRE HIGHWAY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","5","COTTON, Bob","JQR","NEW SOUTH WALES","LP","Minister for Civil Aviation","211","Questions have been asked on this matter from time to time by senators from South Australia, including Senator Laucke, who have shown a great interest in it. When the last question on the Eyre Highway was asked I gave the information I had. It was that about 300 miles of the road remained unsealed. There was a substantial increase ki funds to the South Australian Government under the Commonwealth aid roads agreement which would have allowed that Government to do this work adequately itself if it had wished to establish this priority. I read in this morning's Press a report - perhaps inaccurate - that the South Australian Government has now decided to do the job itself. I would need to refer the balance of the question, regarding criteria and the importance of the road, to the responsible Minister. However I am quite sure that everybody in the Commonwealth would regard it as being a very important road.  ","EYRE HIGHWAY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","6","MURPHY, Lionel","1L5","NEW SOUTH WALES","N/A","N/A","211","Has the Leader of the Government in the Senate seen the criticism by Mr Linehan, the Federal Secretary of the Administrative and Clerical Officers Association, of the Government's proposal in regard to across the board cuts in the Public Service? Will he say whether Mr Linehan's criticisms in regard to the unnecessary duplication of function in the Prime Minister's Department, the Treasury and the Department of Trade and Industry are correct and whether this duplication is as a result of political in-fighting between the Ministers? Will the Minister say also whether the Government proposes to investigate Mr Linehan's suggestions about taking a positive line on restrictive trade practices and dealing with the taxation laws in such a way that some of the deflationary measures might be aimed at other than the public sector?  ","AUSTRALIAN ECONOMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","7","ANDERSON, Kenneth","JZQ","N/A","N/A","N/A","211","The Leader of the Opposition has posed a series of questions to me, the first being in relation to an observation made by Mr Linehan in connection with proposed cuts in the Public Service, and has projected the arguments used by that gentleman in relation to some duplication of function. The question of duplication of function is always with us, but until I have had an opportunity to look at the statement with some precision I would not be able to make any worthwhile contribution about it.  Clearly there is a responsibility on the p.art of the Treasury to look at the statement and make an evaluation of it, and I hope and presume that that will be done. The question as to whether or not a more appropriate way of dealing with this problem would be one linked with taxation and restrictive trade practices is a broad question which I think Senator Murphy would agree I could not respond to at question time. Statements have been made from time to time about restrictive trade practices and taxation. I will attempt to have them picked up and monitored and then bring them to the Senate in response to the question. ","AUSTRALIAN ECONOMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/para[1]","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","BULL, Thomas","K3J","NEW SOUTH WALES","N/A","N/A","212","I preface my question to the Minister representing the Minister for Primary Industry by saying that under the price averaging plan introduced by the now defunct Australian Wool Marketing Corporation for the 1970-71 wool selling season, wool acquired by the Corporation was to be paid for in two 6-monthly periods, August-December and January-June. The first payment was to be 60 per cent of the price at which wool was acquired and the second payment was to be 40 per cent, less handling and selling costs. Can the Minister advise the Senate when growers who marketed their wool in the period August-December 1970 will receive their second payment from the Australian Wool Commission under the price averaging plan?  ","WOOL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","9","DRAKE-BROCKMAN, Thomas","JXR","N/A","CP","N/A","212","Senator Bull informed me of his interest in this matter and I obtained certain information for him. The price averaging periods vary somewhat from State to State. In New South Wales the period is August to December; in Victoria, August to January; in Queensland, August to November; in South Australia. August to December; in Western Australia, August to February; and in Tasmania, August to December. Wool admitted to the price averaging plan is not acquired. It remains the property of the grower until it is sold but is under the control of the Australian Wool Commission. When wool is received by a selling broker or nominated classing house it is appraised for the purpose of calculating the 60 per cent advance. This advance is paid to the grower within 10 working days of the wool being identified as eligible for payment under the price averaging plan. The second and final payment to growers is collected after the pool is closed on the basis of the pool's average price for each type of wool. This payment represents the difference between the 60 per cent advance payment and the pool average price less handling and selling costs. All pools in the first pool period have now been closed. However as some brokers in some States were unable to meet the Australian Wool Commission's schedule for the provision of details for price averaging plan wool, finalising of some pools has been later than planned. Payments were made for the Queensland pool on 22nd January and for the Tasmanian pool on 29th January. The planned pay out dates for the remaining States are: South Australia. 5th March; New South Wales, 16th March; Western Australia. 9th April; and Victoria, 22nd April.  ","WOOL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","10","WILLESEE, Don","KBC","WESTERN AUSTRALIA","N/A","N/A","212","I ask the Leader of the Government in the Senate whether in the name of commonsense and austerity the Government has given any consideration to holding future elections for the House of Representatives and the Senate on the one day?  ","SENATE AND HOUSE OF REPRESENTATIVES ELECTIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/question/talk.start/para","N/A","N/A","N/A"
