"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at11 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","Invitation to President Roosevelt","VISIT OF AMERICAN FLEET","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","3","NEILD, John","JXT","N/A","N/A","N/A","9236","Referring to the answer given by the Vice-President of the Executive Council to Senator Colonel Neild on the 18th inst., to the effect that it would be useless to tender an invitation to President Roosevelt to visit Australia during the presence in these waters of the United States Fleet, because the President of the American Republic did not leave the States :-Is it not a fact that President Roosevelt left United States territory and visited Central America in November, 1906? In view of the visit of President Roosevelt to Central America in 1906, will the Government reconsider the question of tendering an invitation to the head of the American nation to visit Australia during the stay of the United States Fleet in Australian waters? Should it not be possible for the President to visit Australia, will the Government extend an invitation to the Vice-President, or one of the chief Ministers of State, of the American Republic?","VISIT OF AMERICAN FLEET","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","4","BEST, Robert","JPC","N/A","Protectionist","N/A","9236","It is true that President Roosevelt made a visit to Panama under very special circumstances, and if we thought that there was any possibility of his acceptance of an invitation, we should be delighted to send one to him. I shall confer with the Prime Minister in regard to the honorable senator's other suggestions.","VISIT OF AMERICAN FLEET","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","5","N/A","N/A","N/A","N/A","N/A","N/A","Influx into Western Australia-Opium Smoking-Registration.","CHINESE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","6","HENDERSON, George","KOS","N/A","N/A","N/A","9236","I wish to direct the attention of the Minister representing the Prime Minister to a statement published in this morning's Age, in which it is declared by a Mr. McLcod, of Western Australia, that there is an influx of Chinese into that State, and a great deal of opium smoking there. Will the Government endeavour to ascertain whether these allegations are true, and, if they are, take steps to put a stop to the evils complained of?","CHINESE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question[1]/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","7","BEST, Robert","JPC","N/A","Protectionist","N/A","9236","The alleged influx of Chinese has already engaged the most active and vigilant attention of the Prime Minister, while the smuggling of opium is occupying the thoughts and attention of the Minister of Trade and Customs, and his leading officers. However, I shall be happy to bring the statements referred to under the notice of my colleagues.","CHINESE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","8","PEARCE, George","K0F","N/A","N/A","N/A","9236","Inasmuch as Mr. McLeod has stated that large numbers of young Chinese are to be seen in Western Australia who could not have entered the Commonwealth before the passing of the Immigration Restriction Act; will the Government take into consideration the advisability of providing for the registration of Asiatics on the lines of the Act recently passed in the Transvaal?","CHINESE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question[2]/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","9","BEST, Robert","JPC","N/A","N/A","N/A","9237","Will the honorable senator be good enough to repeat the question next week?","CHINESE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question[2]/continue/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","10","MCCOLL, James","KQ4","N/A","N/A","N/A","9237","asked the Vice-President of the Executive Council, upon notice-In view of a recent statement in the press, that a flaw has been discovered in the Constitution Alteration (Senate Elections) Act 1907, that will invalidate that measure for the purpose for which it was passed, does the Minister intend to submit a Bill to deal with the alleged flaw?","CONSTITUTION ALTERATION (SENATE ELECTIONS) ACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","11","BEST, Robert","JPC","N/A","Protectionist","N/A","9237","I am not aware of any flaw in the Act.","CONSTITUTION ALTERATION (SENATE ELECTIONS) ACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","12","N/A","N/A","N/A","N/A","N/A","N/A","Massacres of Natives","PAPUA","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","13","PEARCE, George","K0F","N/A","N/A","N/A","9237","asked the Vice-President of the Executive Council, upon notice-Have the Government received any report as to the alleged massacre of upwards of forty natives at different times during the last six months at Cloudy Bay, on the south coast of Papua; of massacres of natives on the Gulf of Papua, and on the track from Port Moresby to Kokoda? If not, will they cause inquiry to be made as to the truth of these allegations?","PAPUA","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A","N/A"
"0","1","0","0","0","0","0","1","0","14","BEST, Robert","JPC","N/A","Protectionist","N/A","9237","The reply to the first question is ' No,' and to the second question, ' Yes.' If the honorable member will be good enough to furnish us with particulars, inquiry will be facilitated.","PAPUA","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/talk.start/para","N/A","N/A","N/A"
"1","0","0","0","0","0","0","1","0","15","PEARCE, George","K0F","N/A","N/A","N/A","9237","asked the Minister of Home affairs, upon notice-Is it a fact that the 'blanks' for cartridge making are not at present made locally, but are all imported? Is it a fact that these 'blanks' can be made with advantage in a Mint for the coinage of silver? In view of the necessity of a local supply of these 'blanks,' will the' Minister press for the early establishment of a silver coining mint in Australia, and also for the making of 'blanks' for cartridges therein?","CARTRIDGE BLANKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/question/talk.start/para","N/A","N/A","N/A"
